,age,job,education,balance,pdays,deposit
91,28.0,blue-collar,secondary,366.0,189.0,no
92,29.0,management,tertiary,9203.0,60.0,yes
93,50.0,technician,secondary,3208.0,355.0,yes
94,52.0,management,tertiary,477.0,189.0,no
95,32.0,blue-collar,primary,3138.0,316.0,no
96,37.0,management,tertiary,9016.0,80.0,yes
97,51.0,management,tertiary,503.0,246.0,yes
98,59.0,retired,secondary,9451.0,80.0,no
99,34.0,management,tertiary,2427.0,112.0,yes
100,33.0,blue-collar,primary,-585.0,339.0,no
101,32.0,management,tertiary,1241.0,179.0,no
102,41.0,management,tertiary,923.0,98.0,no
103,34.0,technician,tertiary,134.0,379.0,no
104,38.0,unemployed,tertiary,2495.0,109.0,no
105,79.0,retired,primary,1398.0,97.0,yes
106,23.0,admin.,secondary,4258.0,83.0,no
107,33.0,services,secondary,1526.0,102.0,yes
108,58.0,self-employed,tertiary,2177.0,193.0,yes
109,37.0,technician,tertiary,3996.0,225.0,yes
110,51.0,management,tertiary,75762.0,223.0,yes
111,30.0,admin.,secondary,776.0,37.0,yes
112,61.0,retired,tertiary,4017.0,185.0,yes
113,51.0,admin.,secondary,2646.0,780.0,no
114,19.0,student,primary,3653.0,198.0,yes
115,44.0,student,secondary,4904.0,378.0,yes
116,50.0,management,tertiary,3396.0,109.0,yes
117,34.0,technician,tertiary,482.0,95.0,no
118,46.0,blue-collar,primary,791.0,769.0,yes
119,34.0,technician,secondary,1006.0,107.0,yes
120,38.0,management,tertiary,1948.0,87.0,yes
121,76.0,student,primary,3696.0,107.0,yes
122,23.0,student,tertiary,2695.0,58.0,no
123,34.0,unemployed,tertiary,2860.0,192.0,yes
124,52.0,unemployed,secondary,315.0,194.0,yes
125,64.0,admin.,secondary,2896.0,361.0,yes
126,31.0,admin.,secondary,1125.0,65.0,yes
127,30.0,management,tertiary,3620.0,78.0,no
128,32.0,admin.,tertiary,2401.0,83.0,yes
129,33.0,self-employed,tertiary,8.0,69.0,yes
130,28.0,management,tertiary,1210.0,68.0,no
131,52.0,self-employed,secondary,2700.0,298.0,no
132,56.0,management,secondary,2607.0,219.0,yes
133,27.0,entrepreneur,primary,291.0,334.0,no
134,61.0,technician,secondary,194.0,99.0,yes
135,56.0,services,secondary,3115.0,358.0,yes
136,83.0,admin.,tertiary,-439.0,712.0,no
137,39.0,admin.,secondary,1918.0,178.0,yes
138,79.0,retired,primary,3331.0,625.0,yes
139,48.0,housemaid,secondary,177.0,138.0,yes
140,32.0,management,tertiary,-803.0,201.0,no
141,21.0,student,secondary,4353.0,82.0,yes
142,31.0,management,tertiary,3554.0,173.0,yes
143,40.0,technician,tertiary,2972.0,425.0,no
144,39.0,services,secondary,3147.0,661.0,no
145,28.0,management,tertiary,3486.0,168.0,yes
146,42.0,blue-collar,primary,1668.0,320.0,yes
147,36.0,management,secondary,4059.0,209.0,no
148,36.0,student,secondary,4304.0,247.0,yes
149,46.0,unemployed,secondary,2925.0,213.0,yes
150,57.0,admin.,secondary,3074.0,170.0,no
151,26.0,admin.,tertiary,-652.0,84.0,yes
152,50.0,services,secondary,41.0,744.0,no
153,54.0,technician,tertiary,2081.0,588.0,yes
154,45.0,admin.,secondary,3353.0,116.0,no
155,34.0,technician,tertiary,-748.0,89.0,yes
156,21.0,student,secondary,3951.0,349.0,no
157,31.0,services,tertiary,4032.0,172.0,yes
158,33.0,management,tertiary,-714.0,46.0,yes
159,50.0,management,tertiary,35874.0,82.0,no
160,36.0,management,tertiary,2957.0,184.0,yes
161,23.0,technician,secondary,693.0,347.0,yes
162,55.0,management,tertiary,2157.0,250.0,yes
163,46.0,management,tertiary,45.0,625.0,yes
164,63.0,technician,tertiary,1401.0,184.0,yes
165,32.0,technician,secondary,4001.0,89.0,yes
166,55.0,unemployed,secondary,1350.0,222.0,yes
167,33.0,technician,primary,1758.0,393.0,yes
168,27.0,admin.,tertiary,854.0,189.0,no
169,49.0,admin.,secondary,2805.0,114.0,yes
170,56.0,retired,secondary,1822.0,16.0,no
171,28.0,technician,secondary,1171.0,206.0,yes
172,35.0,technician,secondary,1970.0,293.0,no
173,53.0,retired,tertiary,2484.0,213.0,no
174,63.0,technician,tertiary,53444.0,79.0,yes
175,41.0,blue-collar,primary,11667.0,769.0,yes
176,38.0,blue-collar,primary,92.0,365.0,yes
177,46.0,management,tertiary,381.0,720.0,no
178,46.0,blue-collar,secondary,444.0,335.0,yes
179,27.0,management,tertiary,1986.0,35.0,yes
180,45.0,admin.,secondary,-279.0,59.0,yes
181,23.0,management,tertiary,62.0,99.0,yes
182,36.0,admin.,tertiary,1531.0,177.0,no
183,50.0,management,tertiary,-895.0,76.0,yes
184,50.0,technician,secondary,1179.0,179.0,no
185,25.0,management,tertiary,3961.0,106.0,no
186,64.0,retired,tertiary,591.0,193.0,no
187,75.0,retired,primary,7752.0,362.0,yes
188,35.0,technician,secondary,2759.0,197.0,yes
189,38.0,services,secondary,2878.0,185.0,yes
190,55.0,technician,tertiary,4335.0,331.0,yes
191,36.0,management,secondary,1865.0,318.0,yes
192,30.0,technician,secondary,147.0,373.0,yes
193,34.0,blue-collar,primary,3074.0,354.0,yes
194,46.0,management,tertiary,-163.0,215.0,yes
195,41.0,services,tertiary,1413.0,65.0,yes
196,49.0,management,secondary,-639.0,210.0,yes
197,39.0,technician,secondary,223.0,221.0,yes
198,41.0,technician,secondary,598.0,129.0,yes
199,30.0,blue-collar,secondary,2370.0,411.0,no
200,37.0,blue-collar,secondary,3930.0,102.0,no
201,57.0,admin.,secondary,4944.0,213.0,yes
202,40.0,technician,secondary,4283.0,390.0,no
203,39.0,management,tertiary,800.0,129.0,no
204,41.0,management,tertiary,632.0,592.0,yes
205,64.0,entrepreneur,tertiary,-767.0,113.0,yes
206,41.0,admin.,secondary,6177.0,418.0,no
207,37.0,management,tertiary,4545.0,357.0,yes
208,49.0,blue-collar,secondary,1074.0,167.0,yes
209,66.0,retired,primary,2990.0,410.0,yes
210,45.0,blue-collar,primary,1977.0,89.0,yes
211,52.0,management,tertiary,368.0,156.0,no
212,28.0,technician,tertiary,9815.0,54.0,yes
213,44.0,management,tertiary,3916.0,390.0,yes
214,37.0,technician,secondary,2437.0,109.0,no
215,42.0,admin.,secondary,536.0,360.0,no
216,33.0,management,tertiary,1158.0,104.0,yes
217,68.0,retired,primary,-532.0,623.0,yes
218,41.0,unemployed,primary,3142.0,20.0,yes
219,39.0,technician,secondary,8009.0,212.0,no
220,29.0,management,tertiary,2841.0,354.0,yes
221,69.0,student,primary,2681.0,414.0,yes
222,54.0,unemployed,secondary,1646.0,206.0,yes
223,37.0,services,secondary,1798.0,316.0,no
224,41.0,technician,secondary,1076.0,210.0,yes
225,33.0,technician,secondary,636.0,179.0,no
226,61.0,management,tertiary,-519.0,75.0,yes
227,41.0,self-employed,primary,2318.0,225.0,no
228,48.0,blue-collar,primary,2157.0,586.0,no
229,36.0,management,tertiary,9553.0,358.0,yes
230,33.0,technician,tertiary,1426.0,68.0,yes
231,73.0,retired,primary,4474.0,219.0,yes
232,56.0,entrepreneur,secondary,-535.0,266.0,yes
233,42.0,admin.,secondary,1709.0,109.0,yes
234,34.0,blue-collar,secondary,1785.0,212.0,yes
235,38.0,admin.,secondary,2285.0,337.0,yes
236,25.0,blue-collar,secondary,3847.0,76.0,yes
237,36.0,management,tertiary,2140.0,97.0,yes
238,59.0,admin.,secondary,8207.0,290.0,no
239,27.0,technician,secondary,3716.0,351.0,yes
240,33.0,management,tertiary,4413.0,101.0,yes
241,58.0,retired,secondary,-284.0,430.0,yes
242,76.0,retired,primary,3580.0,601.0,no
243,35.0,admin.,secondary,1214.0,275.0,yes
244,48.0,admin.,tertiary,8453.0,333.0,yes
245,32.0,blue-collar,secondary,3473.0,315.0,no
246,38.0,unemployed,tertiary,-421.0,312.0,yes
247,36.0,admin.,secondary,-651.0,200.0,yes
248,43.0,management,primary,3949.0,104.0,yes
249,31.0,technician,tertiary,1975.0,62.0,no
250,74.0,retired,secondary,3569.0,185.0,no
251,40.0,admin.,tertiary,-235.0,291.0,yes
252,35.0,technician,secondary,1953.0,379.0,yes
253,58.0,management,tertiary,2138.0,333.0,no
254,38.0,blue-collar,secondary,-399.0,191.0,no
255,46.0,management,tertiary,2602.0,821.0,yes
256,62.0,retired,primary,481.0,195.0,yes
257,36.0,admin.,secondary,2469.0,387.0,no
258,33.0,self-employed,tertiary,-86.0,355.0,yes
259,69.0,retired,secondary,2843.0,103.0,yes
260,26.0,blue-collar,primary,7672.0,302.0,no
261,35.0,management,tertiary,3107.0,87.0,yes
262,48.0,blue-collar,secondary,2583.0,217.0,no
263,33.0,admin.,tertiary,14327.0,4.0,yes
264,82.0,retired,secondary,4558.0,365.0,yes
265,34.0,management,tertiary,16009.0,224.0,no
266,54.0,technician,secondary,1267.0,207.0,yes
267,37.0,blue-collar,secondary,1299.0,342.0,no
268,28.0,management,tertiary,1751.0,190.0,yes
269,28.0,self-employed,tertiary,2385.0,89.0,yes
270,31.0,admin.,tertiary,913.0,222.0,yes
271,37.0,management,tertiary,646.0,339.0,no
272,27.0,services,secondary,622.0,301.0,yes
273,62.0,blue-collar,secondary,857.0,67.0,yes
274,53.0,management,tertiary,1805.0,180.0,yes
275,76.0,retired,secondary,4063.0,172.0,yes
276,44.0,management,tertiary,27558.0,119.0,yes
277,37.0,technician,secondary,3425.0,250.0,yes
278,29.0,technician,secondary,2845.0,542.0,no
279,41.0,technician,secondary,1386.0,210.0,yes
280,38.0,management,secondary,2332.0,183.0,no
281,44.0,blue-collar,primary,2681.0,106.0,no
282,62.0,retired,secondary,3702.0,220.0,yes
283,29.0,management,tertiary,4856.0,92.0,yes
284,32.0,management,tertiary,2184.0,212.0,yes
285,32.0,self-employed,tertiary,1486.0,72.0,yes
286,41.0,technician,tertiary,596.0,37.0,yes
287,27.0,technician,secondary,3854.0,378.0,no
288,59.0,admin.,secondary,567.0,76.0,yes
289,36.0,technician,secondary,2699.0,219.0,yes
290,55.0,self-employed,secondary,3249.0,175.0,yes
291,37.0,management,tertiary,3634.0,112.0,no
292,30.0,services,tertiary,-168.0,89.0,yes
293,30.0,management,tertiary,2376.0,407.0,no
294,77.0,retired,primary,202.0,818.0,no
295,64.0,retired,tertiary,3400.0,201.0,yes
296,31.0,blue-collar,primary,-866.0,182.0,no
297,55.0,management,tertiary,72495.0,233.0,yes
298,37.0,management,tertiary,3879.0,105.0,yes
299,30.0,admin.,tertiary,4731.0,350.0,yes
300,40.0,services,primary,576.0,444.0,no
301,45.0,management,tertiary,57462.0,312.0,no
302,35.0,management,tertiary,233.0,109.0,no
303,50.0,technician,tertiary,4350.0,227.0,yes
304,33.0,technician,tertiary,690.0,114.0,no
305,60.0,entrepreneur,secondary,1741.0,157.0,yes
306,29.0,management,tertiary,1298.0,306.0,yes
307,81.0,retired,secondary,2311.0,563.0,yes
308,36.0,admin.,secondary,-394.0,359.0,no
309,59.0,student,tertiary,2147.0,176.0,no
310,61.0,management,tertiary,2040.0,455.0,yes
311,28.0,admin.,secondary,-252.0,296.0,yes
312,38.0,services,secondary,267.0,162.0,yes
313,40.0,management,tertiary,-689.0,280.0,yes
314,41.0,admin.,secondary,1709.0,218.0,no
315,83.0,retired,secondary,372.0,108.0,yes
316,25.0,student,secondary,1896.0,303.0,yes
317,29.0,admin.,secondary,2386.0,200.0,no
318,31.0,self-employed,tertiary,2282.0,141.0,yes
319,33.0,blue-collar,secondary,356.0,321.0,yes
320,39.0,management,tertiary,2204.0,65.0,yes
321,32.0,admin.,tertiary,2633.0,206.0,yes
322,28.0,management,tertiary,2119.0,102.0,yes
323,35.0,technician,secondary,-865.0,287.0,yes
324,49.0,housemaid,secondary,-911.0,371.0,no
325,54.0,admin.,secondary,647.0,188.0,yes
326,48.0,technician,secondary,2359.0,381.0,yes
327,27.0,technician,secondary,560.0,178.0,yes
328,54.0,management,primary,3165.0,214.0,no
329,33.0,technician,secondary,3913.0,200.0,yes
330,23.0,technician,tertiary,3003.0,398.0,yes
331,27.0,services,secondary,-478.0,82.0,yes
332,46.0,technician,secondary,2352.0,181.0,yes
333,46.0,blue-collar,secondary,3638.0,322.0,no
334,39.0,technician,secondary,4011.0,396.0,no
335,38.0,management,tertiary,-591.0,276.0,yes
336,42.0,entrepreneur,tertiary,2203.0,73.0,yes
337,57.0,retired,tertiary,385.0,199.0,yes
338,52.0,technician,tertiary,1878.0,195.0,yes
339,46.0,management,tertiary,1272.0,117.0,yes
340,45.0,admin.,secondary,3860.0,191.0,no
341,36.0,entrepreneur,secondary,-362.0,220.0,no
342,33.0,entrepreneur,secondary,42.0,208.0,yes
343,33.0,services,secondary,3006.0,391.0,no
344,47.0,technician,secondary,8951.0,172.0,no
345,32.0,management,tertiary,618.0,85.0,yes
346,33.0,blue-collar,secondary,4470.0,500.0,no
347,36.0,services,secondary,2546.0,178.0,yes
348,63.0,blue-collar,primary,3094.0,219.0,no
349,30.0,admin.,secondary,-715.0,111.0,no
350,74.0,self-employed,secondary,3026.0,256.0,no
351,43.0,management,tertiary,2083.0,77.0,yes
352,62.0,management,tertiary,-486.0,643.0,yes
353,56.0,admin.,secondary,-49.0,380.0,no
354,37.0,management,secondary,504.0,365.0,no
355,65.0,retired,tertiary,4498.0,88.0,no
356,66.0,unemployed,secondary,697.0,620.0,yes
357,33.0,admin.,secondary,2204.0,121.0,no
358,32.0,management,tertiary,468.0,142.0,yes
359,27.0,management,tertiary,1362.0,88.0,yes
360,47.0,retired,tertiary,1642.0,145.0,yes
361,36.0,technician,tertiary,-843.0,366.0,yes
362,35.0,management,tertiary,-655.0,188.0,yes
363,63.0,retired,secondary,2089.0,186.0,yes
364,30.0,management,tertiary,5499.0,619.0,yes
365,32.0,student,tertiary,1315.0,96.0,yes
366,59.0,technician,secondary,10131.0,336.0,yes
367,35.0,management,tertiary,29358.0,102.0,yes
368,58.0,services,secondary,454.0,199.0,yes
369,73.0,self-employed,tertiary,2604.0,104.0,no
370,54.0,management,tertiary,3169.0,626.0,yes
371,44.0,technician,tertiary,4314.0,169.0,yes
372,34.0,services,secondary,3894.0,173.0,no
373,28.0,management,tertiary,7902.0,214.0,yes
374,64.0,retired,secondary,2569.0,196.0,yes
375,34.0,technician,secondary,4416.0,303.0,yes
376,60.0,retired,secondary,1799.0,207.0,yes
377,79.0,retired,secondary,1739.0,361.0,yes
378,36.0,management,tertiary,975.0,213.0,yes
379,33.0,student,tertiary,61091.0,93.0,no
380,66.0,technician,primary,-534.0,382.0,yes
381,59.0,management,secondary,3227.0,200.0,no
382,50.0,management,tertiary,57101.0,153.0,yes
383,48.0,self-employed,secondary,4467.0,84.0,yes
384,80.0,housemaid,primary,342.0,237.0,yes
385,53.0,admin.,secondary,415.0,110.0,no
386,27.0,housemaid,tertiary,594.0,112.0,yes
387,31.0,services,secondary,796.0,197.0,no
388,46.0,management,tertiary,-74.0,141.0,no
389,46.0,retired,secondary,2635.0,327.0,yes
390,61.0,retired,secondary,1125.0,220.0,yes
391,37.0,management,tertiary,-591.0,108.0,no
392,55.0,unemployed,secondary,912.0,114.0,yes
393,59.0,technician,secondary,2089.0,374.0,yes
394,33.0,unemployed,secondary,-638.0,210.0,no
395,39.0,services,secondary,7967.0,224.0,yes
396,53.0,technician,secondary,9453.0,232.0,yes
397,26.0,student,tertiary,2279.0,351.0,no
398,38.0,technician,secondary,3157.0,61.0,yes
399,36.0,management,tertiary,-636.0,287.0,yes
400,55.0,management,primary,-662.0,736.0,yes
401,49.0,admin.,secondary,8699.0,197.0,no
402,41.0,admin.,secondary,3385.0,255.0,yes
403,32.0,unemployed,primary,-3.0,190.0,yes
404,34.0,management,tertiary,344.0,186.0,no
405,31.0,admin.,secondary,434.0,319.0,yes
406,41.0,admin.,secondary,2668.0,375.0,no
407,35.0,management,tertiary,401.0,98.0,no
408,56.0,self-employed,secondary,3847.0,89.0,yes
409,40.0,technician,secondary,3233.0,362.0,no
410,78.0,retired,primary,750.0,179.0,no
411,57.0,management,tertiary,2106.0,179.0,no
412,35.0,services,secondary,3600.0,171.0,yes
413,32.0,blue-collar,secondary,438.0,465.0,yes
414,30.0,management,tertiary,172.0,205.0,yes
415,32.0,admin.,secondary,24224.0,115.0,yes
416,40.0,services,secondary,4521.0,170.0,no
417,38.0,management,tertiary,-22.0,360.0,no
418,41.0,management,tertiary,1660.0,132.0,yes
419,72.0,blue-collar,secondary,-839.0,618.0,yes
420,38.0,technician,tertiary,83.0,217.0,yes
421,32.0,management,tertiary,3518.0,107.0,yes
422,40.0,technician,tertiary,4201.0,273.0,yes
423,80.0,entrepreneur,primary,518.0,269.0,no
424,78.0,retired,tertiary,49935.0,789.0,yes
425,45.0,services,primary,-398.0,772.0,yes
426,36.0,blue-collar,secondary,2542.0,239.0,yes
427,27.0,blue-collar,secondary,1315.0,97.0,yes
428,30.0,student,secondary,3379.0,187.0,no
429,35.0,admin.,tertiary,731.0,166.0,yes
430,49.0,management,tertiary,7205.0,86.0,yes
431,58.0,admin.,secondary,3381.0,63.0,yes
432,46.0,unemployed,secondary,-452.0,524.0,no
433,34.0,technician,secondary,406.0,313.0,no
434,23.0,blue-collar,secondary,3623.0,173.0,yes
435,49.0,technician,secondary,4051.0,199.0,yes
436,34.0,services,secondary,4204.0,25.0,yes
437,39.0,admin.,tertiary,3908.0,195.0,yes
438,81.0,entrepreneur,tertiary,126.0,573.0,no
439,28.0,self-employed,tertiary,490.0,101.0,yes
440,28.0,services,secondary,757.0,437.0,no
441,28.0,management,tertiary,5125.0,199.0,yes
442,40.0,admin.,secondary,2197.0,283.0,yes
443,60.0,management,secondary,1011.0,166.0,yes
444,21.0,student,primary,5044.0,386.0,yes
445,37.0,management,tertiary,3125.0,175.0,yes
446,51.0,blue-collar,primary,491.0,362.0,yes
447,59.0,housemaid,primary,1107.0,320.0,no
448,25.0,student,tertiary,1480.0,251.0,yes
449,37.0,management,tertiary,2707.0,92.0,yes
450,22.0,student,primary,3810.0,185.0,yes
451,44.0,blue-collar,secondary,4224.0,163.0,no
452,44.0,services,secondary,1187.0,392.0,no
453,37.0,technician,primary,3663.0,293.0,no
454,68.0,technician,tertiary,3333.0,83.0,yes
455,51.0,housemaid,primary,2348.0,180.0,no
456,39.0,technician,tertiary,1331.0,327.0,yes
457,75.0,retired,primary,-800.0,114.0,yes
458,48.0,housemaid,primary,1235.0,205.0,no
459,27.0,admin.,tertiary,9923.0,199.0,yes
460,35.0,self-employed,tertiary,597.0,45.0,yes
461,40.0,technician,tertiary,4402.0,364.0,yes
462,66.0,retired,secondary,3573.0,114.0,yes
463,48.0,housemaid,tertiary,3377.0,105.0,yes
464,35.0,management,tertiary,15034.0,135.0,no
465,55.0,management,tertiary,1863.0,84.0,no
466,25.0,unemployed,secondary,3777.0,218.0,yes
467,46.0,management,tertiary,2252.0,597.0,yes
468,40.0,management,primary,3242.0,343.0,no
469,55.0,management,tertiary,-550.0,715.0,yes
470,29.0,blue-collar,secondary,-520.0,344.0,yes
471,49.0,housemaid,secondary,3088.0,63.0,yes
472,36.0,technician,tertiary,5218.0,113.0,yes
473,59.0,technician,tertiary,1066.0,698.0,yes
474,43.0,management,tertiary,-706.0,78.0,yes
475,33.0,management,tertiary,15050.0,223.0,yes
476,37.0,technician,secondary,3684.0,391.0,yes
477,36.0,services,secondary,4311.0,368.0,yes
478,36.0,management,tertiary,4282.0,108.0,yes
479,85.0,unemployed,primary,1821.0,808.0,yes
480,40.0,technician,secondary,6540.0,345.0,no
481,29.0,management,tertiary,614.0,381.0,yes
482,26.0,blue-collar,secondary,1598.0,197.0,yes
483,27.0,technician,secondary,822.0,211.0,yes
484,29.0,technician,tertiary,3018.0,79.0,no
485,30.0,self-employed,tertiary,423.0,357.0,yes
486,38.0,technician,tertiary,75327.0,197.0,yes
487,25.0,admin.,secondary,1952.0,57.0,yes
488,65.0,retired,secondary,-281.0,61.0,yes
489,57.0,technician,secondary,772.0,45.0,yes
490,33.0,entrepreneur,secondary,27.0,307.0,yes
491,41.0,blue-collar,primary,2327.0,599.0,yes
492,33.0,technician,secondary,2994.0,84.0,no
493,26.0,student,secondary,886.0,112.0,no
494,42.0,management,primary,3451.0,327.0,yes
495,65.0,retired,secondary,-198.0,193.0,yes
496,51.0,blue-collar,primary,2298.0,60.0,yes
497,28.0,management,tertiary,-659.0,354.0,yes
498,28.0,services,secondary,712.0,107.0,yes
499,27.0,student,secondary,2492.0,550.0,yes
500,30.0,technician,secondary,2744.0,209.0,no
501,55.0,self-employed,secondary,1562.0,337.0,yes
502,39.0,technician,secondary,3305.0,165.0,no
503,42.0,blue-collar,primary,1300.0,688.0,yes
504,34.0,services,secondary,2253.0,268.0,yes
505,29.0,unemployed,tertiary,5174.0,66.0,yes
506,65.0,technician,secondary,2916.0,344.0,yes
507,23.0,student,secondary,1154.0,61.0,no
508,33.0,technician,secondary,2243.0,63.0,no
509,36.0,management,tertiary,1727.0,212.0,yes
510,33.0,management,tertiary,5749.0,59.0,no
511,74.0,retired,primary,3538.0,200.0,no
512,61.0,retired,secondary,2340.0,844.0,yes
513,49.0,admin.,secondary,7076.0,359.0,yes
514,68.0,entrepreneur,tertiary,-795.0,107.0,yes
515,69.0,retired,secondary,-504.0,206.0,yes
516,32.0,admin.,secondary,3371.0,373.0,yes
517,31.0,admin.,secondary,1499.0,298.0,yes
518,33.0,management,tertiary,391.0,59.0,yes
519,31.0,admin.,secondary,3558.0,103.0,yes
520,51.0,management,tertiary,-632.0,225.0,yes
521,64.0,self-employed,tertiary,1124.0,248.0,no
522,33.0,management,secondary,194.0,210.0,yes
523,47.0,admin.,tertiary,4310.0,310.0,no
524,37.0,technician,secondary,1202.0,63.0,yes
525,34.0,blue-collar,secondary,2889.0,454.0,no
526,52.0,admin.,secondary,-464.0,208.0,yes
527,55.0,management,tertiary,1546.0,209.0,yes
528,58.0,technician,secondary,-501.0,191.0,no
529,71.0,technician,tertiary,2200.0,433.0,no
530,27.0,admin.,secondary,3490.0,75.0,yes
531,65.0,admin.,secondary,2560.0,97.0,yes
532,28.0,technician,secondary,7421.0,79.0,yes
533,41.0,technician,tertiary,14205.0,197.0,no
534,32.0,technician,tertiary,2270.0,505.0,yes
535,35.0,student,secondary,-648.0,236.0,yes
536,37.0,technician,secondary,2652.0,352.0,yes
537,32.0,technician,secondary,3204.0,101.0,no
538,50.0,admin.,tertiary,2461.0,114.0,yes
539,49.0,blue-collar,primary,2071.0,23.0,yes
540,26.0,admin.,tertiary,4424.0,149.0,yes
541,41.0,admin.,tertiary,844.0,178.0,yes
542,51.0,unemployed,secondary,3488.0,212.0,yes
543,38.0,unemployed,tertiary,7407.0,58.0,yes
544,56.0,retired,primary,1585.0,446.0,yes
545,67.0,blue-collar,primary,1251.0,766.0,yes
546,25.0,admin.,tertiary,-493.0,181.0,yes
547,30.0,technician,secondary,2812.0,130.0,no
548,38.0,technician,tertiary,2154.0,93.0,yes
549,63.0,retired,secondary,3302.0,99.0,yes
550,41.0,services,secondary,4227.0,373.0,no
551,50.0,retired,primary,4493.0,814.0,no
552,23.0,services,secondary,1531.0,112.0,no
553,84.0,unemployed,primary,688.0,650.0,yes
554,38.0,management,secondary,-453.0,109.0,no
555,24.0,admin.,secondary,3093.0,66.0,yes
