,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Month,OperatingSystems,Revenue
79,40.0,2381.0101616073543,0.012839130820249624,0.0398242002390375,Nov,1,1
80,42.0,4998.48461529367,0.017400965395610563,0.013619363076010952,Nov,2,0
81,43.0,1850.4266101925045,0.045881476809822935,0.059783598643095036,May,2,0
82,25.0,617.8542636707753,0.0025420915690220003,0.016275947509600406,May,1,1
83,65.0,181.80405449169908,0.00969203617261466,0.012751061462254938,Dec,2,1
84,33.0,2684.447016809962,0.046789037045088674,0.08563134325413532,Dec,1,0
85,13.0,2614.8731956057354,0.0001642803158752389,0.021297392725715014,May,3,0
86,38.0,6.3862106193168335,0.016443696932479473,0.04518678784221474,Nov,3,1
87,40.0,2622.180552211427,0.00010710950421125946,0.01915173455941966,Dec,2,1
88,42.0,2155.2823363065186,0.005834670093084322,0.0277706944085162,May,2,1
89,498.0,37699.26611171896,0.0249489854068322,0.13711218308083925,May,2,0
90,45.0,443.86511520429127,0.1984089484408861,0.19800090860483502,Nov,2,0
91,74.0,507.6064552535932,0.008036847495924327,0.03267363572513486,Sep,3,0
92,21.0,738.5392190606467,0.03946100137444071,0.0495769925822532,Dec,3,0
93,78.0,5476.483451598366,0.012152121349732264,0.0037942573885034452,Mar,1,0
94,47.0,1212.1904495422782,0.006807083546968482,0.010746866657973036,Mar,4,0
95,43.0,24574.43942566323,0.005244570364863996,0.11509814172591193,Oct,2,1
96,37.0,1221.2956783963948,0.004205455293778453,0.02654363270499971,May,1,0
97,4.0,1335.7101887336087,0.0022252921381947345,0.004331858510947626,Feb,2,1
98,217.0,23746.49985412885,0.1806769295677476,0.1764715731933234,Aug,3,1
99,23.0,906.9440115183695,0.006317885434215883,0.030038189805580675,Mar,2,1
100,77.0,726.5701699357209,0.00013449784140911802,0.006343559009477016,May,2,1
101,40.0,819.9582209155484,0.0004511576192572594,0.01134475330591957,May,2,0
102,58.0,1749.6461332467431,0.042896753859392005,0.050906029088964785,Mar,1,0
103,598.0,5823.262824300857,0.19013042233963154,0.13469349373280515,May,1,1
104,6.0,2697.5888193351943,0.09933242365572308,0.18280008858953248,Feb,3,0
105,10.0,1478.588221815731,0.05203035958669341,0.04222205243790062,May,3,0
106,37.0,1445.1510875212045,0.05231482299392736,0.049145843388634626,May,3,0
107,16.0,1214.199157466431,0.0035969031735353777,0.006616132604455115,Dec,1,0
108,38.0,2103.8949073552053,0.022380570630725773,0.03382589863306278,Aug,3,0
109,522.0,36728.08402020885,0.1540813403762023,0.023962471846591338,Nov,3,0
110,7.0,2079.0397609332504,0.012002667830006425,0.044940557613948585,June,3,0
111,268.0,40193.55950440946,0.0973668721286331,0.07339193211295876,Dec,1,0
112,49.0,4071.0383937096885,0.0059219453949920725,0.1677954637738591,Mar,2,0
113,27.0,246.4886268723133,0.034598582937644014,0.07440024948917598,Oct,4,0
114,184.0,22444.25229691649,0.12559311212160953,0.17946281490500074,Jul,2,0
115,25.0,2050.555373197722,0.058908608296718915,0.08425826486398948,Nov,3,0
116,361.0,5829.412454970279,0.17600791564803,0.1637007601283147,Aug,3,1
117,1.0,1418.3772535164894,0.00988986823597717,0.009869294270134667,May,2,0
118,359.0,36867.58350144898,0.18418270147155,0.06337629760627599,June,1,1
119,75.0,2729.197286389044,0.008684416279427317,0.03762457247739583,Jul,2,1
120,74.0,1006.4101174946085,0.007503933831291716,0.017753677576091125,Nov,3,1
121,18.0,1357.7349325526257,0.011738409862826966,0.05144047656756853,Dec,1,0
122,534.0,18548.96494365664,0.17146822251228894,0.028835858647341166,Oct,5,0
123,93.0,2141.554851424686,0.0002641179661435696,0.004201411519053965,Oct,2,0
124,2.0,2024.5991242172347,0.009055040982204991,0.02164416159541948,Nov,2,0
125,1.0,1366.8084227154484,0.00027500000767284615,0.03249102249283608,Oct,2,0
126,45.0,532.4979651161651,0.005427947477195785,0.022936729669489637,May,2,0
127,9.0,1689.8399411810476,0.0026786708552273973,0.008892644254430614,Mar,3,0
128,53.0,71.92326590018642,0.0027332228749426457,0.008647701057373315,Mar,2,0
129,10.0,1023.8688199408599,0.019142219435073975,0.032959870015243975,Dec,1,0
130,38.0,886.0515979505521,0.0006102575726265691,0.01424964079527542,Oct,4,0
131,44.0,191.9248065696599,0.036327425827636234,0.03805594567744715,May,3,0
132,1.0,280.30667004411526,0.006552035056828031,0.01705623601537137,Nov,1,1
133,20.0,2268.8389352991176,0.011636169384535424,0.04065715052982503,Nov,2,0
134,5.0,1304.2213628144632,0.003642880359226128,0.060589588813796086,Sep,1,0
135,12.0,370.453492782139,0.012898666621075399,0.03340391361867865,Mar,2,0
136,10.0,2688.101920147254,0.012839808988410644,0.0005499860622120053,Dec,2,0
137,77.0,3786.5414604096163,0.00510483876660029,0.006814541049963428,Mar,1,0
138,63.0,1267.0093133057226,0.0020575261740186767,0.023556087783384347,Oct,2,1
139,8.0,1999.7328422927737,0.0016675612346937273,0.07426200307049417,Dec,2,0
140,400.0,444.7530479449001,0.18758425157993514,0.19656350193402983,Feb,1,0
141,2.0,2252.092196294839,0.027229127120723794,0.056994008802080026,May,3,0
142,5.0,2432.9009689100735,0.011578629176586235,0.020896516215717257,Nov,2,0
143,422.0,18682.35695902346,0.12485499734976249,0.0631385454220967,Nov,3,1
144,150.0,13554.202099695376,0.0728995195861685,0.06677361166119888,May,6,0
145,64.0,2081.9444980616317,0.005813739893528382,0.001838429073376752,Nov,2,0
146,34.0,2854.6816446039156,0.010692272603782074,0.07806388609139714,Nov,2,0
147,462.0,16621.63792625231,0.05868127316839689,0.168940188898983,Jul,4,1
148,90.0,1038.325921537019,0.004760868427028059,0.023026562422933643,Dec,3,0
149,666.0,12982.139924167299,0.06238197023704317,0.15049271150911453,June,1,1
150,32.0,1133.5012192916774,0.005116511084635818,0.019208850324249623,Mar,4,1
151,327.0,13052.406383743088,0.07543613321156067,0.09995050016041158,Mar,4,0
152,3.0,2578.085677817816,0.03277488609112429,0.05350967372392676,May,3,0
153,32.0,276.8568186385247,0.007576644579594921,0.014954500211467171,Dec,1,0
154,40.0,2573.61853928239,0.005367589848265319,0.0023096680756700765,Dec,2,0
155,251.0,21596.863876345094,0.030044553064349087,0.16065713493082034,Oct,8,1
156,153.0,23443.134183586288,0.09258012171600012,0.016649478615393964,Nov,3,1
157,28.0,2687.815347399385,0.007849635989491144,0.09384017688011043,Jul,1,0
158,21.0,559.9717050242954,0.008481210686149435,0.005052498252311721,Nov,1,0
159,8.0,77.64362904521884,0.0038212318391969238,0.015944141256518413,May,3,1
160,69.0,18623.69769840634,0.11514674739614707,0.15335322471598067,Mar,4,1
161,19.0,1651.0674252888439,0.007368691639114901,0.003843078213679829,Nov,3,0
162,74.0,145.46098109783023,0.007751633499793202,0.007124356976710139,Mar,2,0
163,306.0,33468.85386576021,0.1271882439061712,0.15476317828338423,Oct,2,1
164,626.0,13133.036561386012,0.04343320232026006,0.11715802244421819,Dec,1,0
165,299.0,39035.860178330804,0.008726022896681814,0.18154335307423064,Aug,1,0
166,39.0,232.98264789461854,0.0010764584830114288,0.0054069788068858175,Jul,2,1
167,12.0,1026.748552914762,0.017479982121302272,0.022418437018083555,Oct,2,0
168,73.0,375.81613774998794,0.004048168833084685,0.0787484887973388,Dec,2,0
169,1.0,1346.7023414813984,0.005791968069199935,0.025403994429345374,May,2,0
170,35.0,1066.6775081585356,3.648961561645514e-05,0.022026091514327557,Sep,2,0
171,16.0,949.2907237745313,0.0027288093689522195,0.0015886024555082894,Mar,3,0
172,2.0,2537.888543648518,0.011386570362663096,0.021472975455889304,Nov,2,0
173,13.0,1796.6280969841798,0.010559393088325524,0.021090090497162855,Mar,1,0
174,152.0,11829.07965553124,0.12017697480855465,0.1573075393152283,Mar,5,1
175,45.0,1891.96009741968,0.008089745111806131,0.007542404334835376,May,1,0
176,17.0,2867.2787394724674,0.006867576073358274,0.014639642137019094,May,1,0
177,484.0,24075.998126660383,0.1612989675409125,0.010824844630515869,Jul,2,0
178,64.0,2217.6289917159847,0.009889550681061446,0.04612762110211079,Nov,4,1
179,45.0,4769.409280748556,0.0048297759624518,0.007710166920700956,Dec,1,0
180,30.0,1367.238916370159,0.005096195034902489,0.01802702075383186,May,1,0
181,29.0,1164.4763760040123,0.01821118908360917,0.018811451599752185,Mar,1,0
182,34.0,615.7630799999216,0.008110807411557881,0.0005829306631851594,Mar,4,1
183,18.0,1202.3511429996443,0.011116054493444567,0.0734336394191794,Nov,3,1
184,489.0,23792.567025433906,0.024565790415826926,0.14044135322628587,May,1,1
185,31.0,1399.6284831081132,0.0041675733468872645,0.05098896971835699,Mar,2,0
186,0.0,1926.5177008316243,0.011967584292890542,0.05813744647693816,Nov,2,0
187,9.0,2552.4760545536637,0.0007819451989878124,0.029251076085217334,May,2,0
188,63.0,418.5459082038338,0.008306123664340963,0.026352134416988596,Nov,2,0
189,11.0,2330.6082013764294,0.009339890344707207,0.03812653295304477,Nov,2,0
190,30.0,2192.986671666314,0.012743321920399722,0.016943729037665632,Mar,2,0
191,18.0,1807.6355882047844,0.018896219045945677,0.026123826215866557,May,3,0
192,41.0,552.8064675194083,0.005528277390809391,0.0020027117286983568,Aug,2,0
193,544.0,26109.11899580675,0.04836931757327247,0.028236010561406767,Jul,1,0
194,66.0,3271.952417965014,0.00453556272726305,0.010847121258612522,Aug,3,0
195,19.0,926.3119137192609,0.01291548964467255,0.00039620318662423774,Nov,2,0
196,33.0,838.5947175779005,0.004637724396532613,0.00014630463152752072,May,2,0
197,20.0,2332.389444156818,0.0019585698160049336,0.026243077675395896,Mar,1,1
198,31.0,988.8840690507125,0.017860042461164717,0.014386095034473155,May,1,0
199,2.0,467.02481028929014,0.05672765596136811,0.11649643180984628,Sep,8,0
200,21.0,2808.204974189307,0.013313554704372304,0.016977522019153726,Nov,2,0
201,59.0,2028.7412019557498,0.011843967023482681,0.07427926847076854,Mar,2,0
202,7.0,2311.987989632074,0.009787056211502441,0.04637014243144021,Mar,1,0
203,25.0,1431.042112041313,0.003656143112690999,0.015239566899673642,Mar,1,0
204,23.0,278.88318043176474,0.003755745975404718,0.014707304434052161,Nov,1,0
205,26.0,1687.3024351633226,0.1886915883831788,0.1948674368376935,May,3,0
206,83.0,1280.0070887972975,0.0077968395149843215,0.002820252796883668,Nov,3,0
207,42.0,915.3732537258742,0.0029431279111889913,0.034041875465326964,Sep,2,0
208,23.0,251.77953965064012,0.0013941182921208088,0.0024783222998236796,Mar,1,0
209,391.0,29690.61864028061,0.13201271891196054,0.15737906365258408,Mar,5,0
210,680.0,783.7317378024284,0.05692131543635142,0.10096224861113243,Oct,1,0
211,38.0,1025.3518754893666,0.021680097271046375,0.051839024408403794,Nov,1,0
212,88.0,2053.0341037004714,0.015058429717759888,0.030569734090804837,May,2,0
213,38.0,335.6806045289525,0.00379517335999222,0.04197427285594965,Mar,1,0
214,9.0,1090.335763379172,0.00184576957887749,0.012803320858587758,May,1,0
215,141.0,2184.0781874373965,0.1770140733368452,0.10153533240750377,Sep,6,1
216,30.0,891.3085700132967,0.026792044166623636,0.042538788600110226,Oct,7,0
217,4.0,2463.55894988808,0.004823815657042987,0.01618198620380105,Mar,4,0
218,34.0,2486.835940893627,0.012518130308271532,0.0023122192801645213,Nov,3,0
219,234.0,17813.091021897624,0.12834573140906164,0.18265282736654187,Oct,2,0
220,66.0,1869.5670934662019,0.012655752866938565,0.023548776334757403,Mar,2,0
221,361.0,21986.868718573358,0.15268363005293067,0.17729647880361912,June,5,0
222,15.0,488.5694578236925,0.0007936786883564444,0.0029214292799008227,Dec,3,0
223,151.0,7361.491672803547,0.0020473806004458815,0.0020536268883304606,Nov,3,1
224,34.0,1367.7855844195474,0.006496132335698075,0.03841641994291968,Jul,2,0
225,517.0,26595.604337344652,0.05637208782965637,0.15576732251821507,June,5,1
226,86.0,2052.0676830981038,0.001222019007443745,0.013683843868836263,May,2,0
227,25.0,2576.9760398519556,0.0035019239277234784,0.10458013638433396,June,2,0
228,522.0,25604.813691424377,0.12624287260622877,0.17456491166612306,June,2,1
229,53.0,304.41027445776723,0.005608401079442291,0.0014630565999093367,May,1,0
230,31.0,1090.3677445165695,0.00999326749279333,0.049418909139972295,June,4,0
231,41.0,256.87042900392544,0.012540697413655865,0.034119635883432094,Nov,2,0
232,13.0,1335.033250377015,0.19390965394034532,0.18725253476405151,Jul,3,0
233,46.0,1908.6882489084085,0.027879473445268085,0.058875719305391136,Sep,3,0
234,5.0,2034.4755229921657,0.08156538636743434,0.10989322236393102,Oct,4,0
235,40.0,3044.1628163187406,0.005377915031925156,0.014609797155648769,Dec,4,1
236,19.0,325.34528045292853,0.0011450953130630248,0.019538673672124543,Nov,2,0
237,4.0,1819.41854197241,0.007244295735354568,0.0019936512457545434,Feb,2,1
238,13.0,2403.001175828122,0.009460098331968448,0.032408969646322595,Mar,3,0
239,21.0,1748.4713227007437,0.017196276372409183,0.04976806375101724,Nov,3,0
240,319.0,8904.534592296633,0.020290727813420263,0.12746486044980296,Feb,3,0
241,40.0,235.5367966374881,0.013054408927435271,0.011041074599909856,Mar,1,0
242,6.0,1671.0455304969037,0.002219636510222105,0.03789095308341912,May,2,0
243,24.0,624.269429288393,0.012392019577124607,0.031081838052084726,May,2,0
244,78.0,5029.827276417089,0.005530368187117187,0.021268429193320143,Mar,1,1
245,16.0,869.5554262863222,0.011737970038838733,0.0025106783067497113,Aug,3,0
246,41.0,2377.1205128550246,0.004985319800538131,0.07130003835199082,Dec,3,0
247,13.0,2596.316297384747,0.012242041853159706,0.03213993166617102,Dec,2,0
248,1.0,1528.4394677142823,0.011750028117478923,0.016114797637481026,May,4,1
249,2.0,2022.3275701331963,0.01107562013006621,0.03735349127946328,Nov,3,1
250,32.0,2199.0459052704396,0.017724411306259027,0.035388549404219496,May,2,0
251,496.0,16194.022400841905,0.043457014085573405,0.12800271673993688,Feb,2,1
252,138.0,4739.612949899114,0.0013116178206049039,0.018623356539940017,Nov,4,1
253,138.0,4039.9114076574333,0.01039282991355749,0.015278183459854077,Nov,1,0
254,419.0,14081.916251024799,0.005337789787733957,0.0029375694431707845,Mar,2,0
255,2.0,510.00282881050555,0.00619906085039219,0.01594739966674477,Mar,1,0
256,35.0,465.79418230750133,0.0012711337875098098,0.010539982419595308,Oct,4,0
257,33.0,2084.8413123085447,0.0009243252803471262,0.014136079095724766,Nov,2,0
258,595.0,32267.39343857745,0.1712212777980737,0.15720464433747078,Oct,5,1
259,33.0,1496.9513248782177,0.007448740228356492,0.0195580261054654,May,1,1
260,42.0,2594.4867391959624,0.015536827788509964,0.02308553053360872,Nov,3,0
261,30.0,1029.1489843661648,0.0025253694834282705,0.10451809575619236,Mar,2,0
262,18.0,2117.1525966121326,0.004802216068554117,0.008515210677074362,Oct,1,1
263,495.0,37038.23291815967,0.19021083732803315,0.10159690849085914,June,1,1
264,57.0,1895.6587707253268,0.0018197327643354171,0.002516022905402863,Nov,2,0
265,122.0,3139.397866487949,0.00010132130934199809,0.029663042733025297,May,2,0
266,0.0,1486.10203653982,0.012735716240401294,0.04867931319018923,Nov,2,0
267,7.0,2293.9538589315853,0.005923964906310021,0.025876921577793636,Nov,2,0
268,16.0,2871.660924827448,0.0354838594551416,0.07381957400863258,Aug,1,1
269,37.0,1320.0602646382629,0.007540769210565108,0.00023415225464415695,Aug,2,0
270,645.0,161.92540402028524,0.03602265821176876,0.06463537971946406,Dec,2,0
271,345.0,15395.271415594163,0.15854319550811108,0.19880014370473523,Oct,6,1
272,29.0,1437.5977419242888,0.01772042763023683,0.04184538874138978,Aug,3,0
273,566.0,11309.143904936795,0.1287607126393788,0.1519708216133375,Oct,4,1
274,8.0,187.59450623913435,0.00019803480097295564,0.009521565447303051,Nov,2,0
275,563.0,28538.514758535806,0.04395634305114551,0.12576857857228965,Sep,2,1
276,484.0,38681.35211765127,0.10701531802021237,0.006247000576807589,Aug,5,1
277,160.0,3164.543793957895,0.05924674638993171,0.19734510084453816,Sep,8,1
278,73.0,2163.214802282417,0.011426285219224973,0.010601434923489535,Mar,1,0
279,343.0,17616.970021420122,0.14524246865882565,0.19360144392928116,Jul,8,1
280,22.0,385.60586401500456,0.008945255746522376,0.02237340825454672,Dec,2,1
281,246.0,38096.78202599667,0.1446126378219573,0.13736273801513238,Feb,4,1
282,2.0,1575.0020996215899,0.046304341630866615,0.07443741587479263,May,1,0
283,8.0,1900.4505877428712,0.0010973388985072675,0.048441859402923414,May,1,0
284,25.0,2476.2152118842764,0.04619957910701307,0.04340809039619084,Dec,1,0
285,3.0,1697.3116141320015,0.009576592389428722,0.013728562294150034,Mar,3,0
286,630.0,1834.747038876422,0.029669410613735618,0.03771533206573679,Nov,2,0
287,15.0,1384.9153942924675,0.1883719368370129,0.04498557174732709,Aug,1,0
288,19.0,1451.429984345186,0.013129251646811143,0.02648536046655284,Jul,2,0
289,52.0,7664.23452407603,0.07261843145749153,0.1348496367593755,Nov,3,1
290,43.0,776.9237388174755,0.021977690147215033,0.034498639766689515,Oct,1,0
291,22.0,851.8889982237791,0.013230346873749346,0.013164604140164455,May,1,0
292,228.0,4671.06649118663,0.049309290443687315,0.04126313853926418,Nov,3,0
293,46.0,1789.4185149119621,0.00552175718780729,0.03335004025446635,May,4,0
294,16.0,518.6188951746065,0.007203196218572548,0.0466661313564081,Mar,2,0
295,23.0,563.2702004001055,0.006618527916382774,0.005193375771727414,May,4,0
296,33.0,1578.4377670025406,0.006014548869264668,0.0036291280220186834,May,1,0
297,302.0,8154.303375851329,0.007569096577829246,0.01841289244086873,Nov,3,0
298,625.0,18165.829595091014,0.017454839555722607,0.10609104996564366,Aug,2,0
299,599.0,26403.511677319002,0.18819680403733252,0.00011263474776308514,May,3,1
300,418.0,5895.886738783087,0.07950559179742536,0.028478535380156534,Mar,3,1
301,137.0,1525.8591752907703,0.025383803769576174,0.03190820515113908,Nov,1,0
302,29.0,1520.9363014722023,0.009169125003075707,0.056895924395556303,Nov,2,0
303,18.0,1763.2972924936198,0.19254976332866294,0.19535192001508933,Dec,1,0
304,46.0,1573.0616325783535,0.011871253807409523,0.038091599374960955,May,3,0
305,30.0,1896.5222859403,0.006204650584677053,0.007021278128979044,Aug,3,0
306,3.0,2504.309927269696,0.1952381187699885,0.19038592148537276,May,7,0
307,4.0,913.7893689475825,0.012337480042501469,0.009479999801520542,Oct,3,0
308,82.0,5169.156528389689,0.0023768590034764824,0.0017900914336557814,Aug,2,0
309,3.0,652.5738838830662,0.023542103151038322,0.04685779908716026,May,1,0
310,94.0,6708.43833268864,0.012451352641674806,0.02625940997687888,Dec,3,0
311,19.0,1422.8767715756758,0.005482541903226473,0.009834901598085472,Mar,2,0
312,24.0,1495.547874833587,0.02081409232646573,0.039053342400719275,May,2,0
313,21.0,2123.114037133966,0.004412837939131178,0.013083356717255107,Mar,3,0
314,70.0,74.98024255804911,0.012414533067576929,0.0007968321117176381,Oct,2,1
315,27.0,2125.2156953781955,0.004473827496901803,0.01099793358389187,May,2,0
316,32.0,2320.1051449105216,0.003243847239101984,0.006298073757980233,Mar,2,1
317,20.0,4.024646137072357,0.00522729428305247,0.002921065301203488,Nov,2,0
318,299.0,30398.279733613115,0.1346244316662876,0.07266985054270979,Dec,3,0
319,93.0,2931.9805527879957,0.0021246174430459702,0.002248476116589579,May,3,1
320,12.0,398.092744387239,0.0012918914309508341,0.03468837698181259,Dec,1,1
321,37.0,2507.35470953472,0.0494862651976251,0.060418989076695254,May,3,0
322,20.0,158.1841593265355,0.004427775718444628,0.015504173633418555,May,2,0
323,17.0,2611.5723457359054,0.013831572023040757,0.03738234453884937,May,1,0
324,3.0,1921.0923897127543,0.049211993526872375,0.06306461903826487,Aug,3,0
325,41.0,2204.397824821922,0.003986213933618152,0.0003244351839257872,Nov,2,0
326,80.0,1943.3560010345857,0.010807428387244694,0.03306765607899174,Jul,2,0
327,89.0,22329.258913454145,0.038905114548806345,0.05037320038424389,Sep,3,1
328,21.0,2106.6500716714977,0.007803976304049854,0.035143612044880444,Mar,3,1
329,32.0,2575.47928149628,0.012427760850805214,0.02110235842257703,May,3,0
330,6.0,1035.6643051454957,0.025641268611684875,0.025543077370117927,Mar,3,0
331,113.0,3979.8512934360215,0.005236633764922124,0.018908058270653828,Jul,2,0
332,10.0,1869.1018288480682,0.009503071661489738,0.03597896170112669,Nov,2,0
333,49.0,1525.8561868747988,0.013598624891986759,0.02464393590819603,Feb,8,0
334,139.0,4830.9261502818745,0.008435893831358796,0.0004016844079931289,Jul,3,1
335,104.0,3937.674900738298,0.052913817107677966,0.09866751799453076,June,6,0
336,7.0,1205.1251739296908,0.007594202867361341,0.015506045342994,Jul,2,1
337,9.0,1128.6018973370756,0.003960118827196742,0.025378602803064282,Mar,1,0
338,18.0,114.07227322460466,0.007196066831768488,0.007004286356017691,Mar,3,0
339,26.0,2120.7018790260627,0.005092449812948578,0.023916913012138004,May,1,0
340,7.0,1637.5206424140517,0.003938402342765353,0.0007769587193331177,May,2,1
341,46.0,2549.8319152935205,0.01932018038600352,0.03439800729600603,May,2,0
342,46.0,2123.7566989012753,0.0030053238361439317,0.015593023350621467,Nov,2,0
343,7.0,1194.128212214383,0.006318970424008992,0.006445649793268308,May,2,1
344,160.0,2231.7970468357357,0.1098464546409693,0.12388190314670572,Mar,4,0
345,32.0,182.5001898769519,0.0269071919828379,0.04730557784247918,June,1,0
