,epsilon,BASE_WEIGHT,pattern_weight,distocenterpc,wdispc,nodessimpc,pc_node_num,DTWpc,Eucpc_corr,PCDpc,Pearson_ori,Pearson_pc,ndcgpc,diffpc,Eucpc,reldiffpc,distocenterpriv,wdispriv,nodessimpriv,priv_node_num,cluster_dis_diff,cluster_real_node_num,DTWpriv,Eucpriv_corr,PCDpriv,Pearson_priv,ndcgpriv,diffpriv,Eucpriv,reldiffpriv
11,2.0,60.0,"(1, 2, 1)",201911.6856133901,285.02715346583807,0.013761467889908285,544.0,170.0,104.47487736293353,0.5387058901391483,-0.964929408076598,-0.4262235179374497,0.6798657425322026,430.0,323.45942558534296,154.18593778097465,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,13289.184636786958,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
12,2.0,60.0,"(1, 2, 1)",206795.18608434233,302.8792704402415,0.029816513761467878,639.0,170.0,100.7323185477233,0.2784199571275724,-0.964929408076598,-0.6865094509490256,0.9999999999999999,423.0,267.3181624955551,114.49959539651142,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,27150.961197887635,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
13,2.0,60.0,"(1, 2, 1)",201709.08689861154,267.39760214983926,0.022935779816513735,652.0,227.0,131.50285168010618,0.8805007986774793,-0.964929408076598,-0.08442860939911863,0.9999999999999999,426.0,278.9014162746399,120.99438050710305,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,116.78404179043719,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
14,2.0,60.0,"(1, 2, 1)",169957.11049801923,216.27429512069418,0.15596330275229353,744.0,204.0,113.18127053536729,0.23397698496116748,-0.964929408076598,-0.7309524231154305,0.8992729294635202,368.0,262.84215795796536,112.35973745729186,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,33493.870976559585,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
15,2.0,60.0,"(1, 2, 3)",181138.979264651,212.57855929348077,0.08027522935779818,705.0,227.0,115.90081966923272,0.5091445787748157,-0.964929408076598,-0.4557848293017824,0.9999999999999999,401.0,280.36583244040276,125.84773422046395,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,32069.95780033688,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
16,2.0,60.0,"(1, 2, 3)",190232.18054695564,351.3726855200503,-0.05733944954128445,510.0,212.0,125.88089608832628,0.3778435270686358,-0.964929408076598,-0.5870858810079622,0.9425461421665517,461.0,326.9174207655505,153.32741413414854,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,24968.689703221404,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
17,2.0,60.0,"(1, 2, 3)",208576.18049932524,282.97238993487275,0.020642201834862428,624.0,188.0,103.41179816636011,0.3287132274199608,-0.964929408076598,-0.6362161806566372,0.9999999999999999,427.0,270.01296265179565,116.48583887789965,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,28931.955612870544,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
18,2.0,60.0,"(1, 2, 3)",206353.97109893503,327.59742183369497,0.01834862385321101,682.0,240.0,128.3744522870497,1.4290923633416246,-0.964929408076598,0.4641629552650265,0.9999999999999999,428.0,275.61204618085907,118.5159144038842,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,4761.668242113927,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
19,2.0,60.0,"(1, 2, 3)",166016.2411576129,191.76984630062162,0.1674311926605505,747.0,216.0,125.777581468241,0.6932864644004373,-0.964929408076598,-0.27164294367616076,0.8992729294635202,363.0,263.62283664356545,112.83734939759036,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,37434.74031696591,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
20,2.0,60.0,"(1, 3, 1)",178710.93103319377,229.28198458746155,0.07798165137614677,704.0,198.0,116.14645926587689,0.932531360361617,-0.964929408076598,-0.03239804771498105,0.9999999999999999,402.0,279.1451235468748,124.36953785290416,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,34498.006031794095,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
21,2.0,60.0,"(1, 3, 1)",195086.85857009783,341.713873816144,0.016055045871559592,565.0,183.0,103.42630226397925,0.4194207527518282,-0.964929408076598,-0.5455086553247698,0.6798657425322026,429.0,319.04388412881383,151.700863154109,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,20114.011680079217,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
22,2.0,60.0,"(1, 3, 1)",206795.18608434233,302.8792704402415,0.029816513761467878,639.0,170.0,100.7323185477233,0.2784199571275724,-0.964929408076598,-0.6865094509490256,0.9999999999999999,423.0,267.3181624955551,114.49959539651142,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,27150.961197887635,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
23,2.0,60.0,"(1, 3, 1)",201709.08689861154,267.39760214983926,0.022935779816513735,652.0,227.0,131.50285168010618,0.8805007986774793,-0.964929408076598,-0.08442860939911863,0.9999999999999999,426.0,278.9014162746399,120.99438050710305,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,116.78404179043719,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
24,2.0,60.0,"(1, 3, 1)",169957.11049801923,216.27429512069418,0.15596330275229353,744.0,204.0,113.18127053536729,0.23397698496116748,-0.964929408076598,-0.7309524231154305,0.8992729294635202,368.0,262.84215795796536,112.35973745729186,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,33493.870976559585,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
25,2.0,60.0,"(1, 3, 2)",178710.93103319377,229.28198458746155,0.07798165137614677,704.0,198.0,116.14645926587689,0.932531360361617,-0.964929408076598,-0.03239804771498105,0.9999999999999999,402.0,279.1451235468748,124.36953785290416,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,34498.006031794095,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
26,2.0,60.0,"(1, 3, 2)",201911.6856133901,285.02715346583807,0.013761467889908285,544.0,170.0,104.47487736293353,0.5387058901391483,-0.964929408076598,-0.4262235179374497,0.6798657425322026,430.0,323.45942558534296,154.18593778097465,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,13289.184636786958,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
27,2.0,60.0,"(1, 3, 2)",206795.18608434233,302.8792704402415,0.029816513761467878,639.0,170.0,100.7323185477233,0.2784199571275724,-0.964929408076598,-0.6865094509490256,0.9999999999999999,423.0,267.3181624955551,114.49959539651142,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,27150.961197887635,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
28,2.0,60.0,"(1, 3, 2)",201709.08689861154,267.39760214983926,0.022935779816513735,652.0,227.0,131.50285168010618,0.8805007986774793,-0.964929408076598,-0.08442860939911863,0.9999999999999999,426.0,278.9014162746399,120.99438050710305,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,116.78404179043719,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
29,2.0,60.0,"(1, 3, 2)",169957.11049801923,216.27429512069418,0.15596330275229353,744.0,204.0,113.18127053536729,0.23397698496116748,-0.964929408076598,-0.7309524231154305,0.8992729294635202,368.0,262.84215795796536,112.35973745729186,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,33493.870976559585,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
30,2.0,60.0,"(2, 1, 1)",178710.93103319377,229.28198458746155,0.07798165137614677,704.0,198.0,116.14645926587689,0.932531360361617,-0.964929408076598,-0.03239804771498105,0.9999999999999999,402.0,279.1451235468748,124.36953785290416,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,34498.006031794095,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
31,2.0,60.0,"(2, 1, 1)",190232.18054695564,351.3726855200503,-0.05733944954128445,510.0,212.0,125.88089608832628,0.3778435270686358,-0.964929408076598,-0.5870858810079622,0.9425461421665517,461.0,326.9174207655505,153.32741413414854,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,24968.689703221404,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
32,2.0,60.0,"(2, 1, 1)",211964.6087638822,317.9134197947548,-0.20412844036697253,654.0,290.0,153.5545505675426,1.7085660073003512,-0.964929408076598,0.7436365992237532,0.6441322455870092,525.0,365.04657237125235,164.59876820715698,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,32320.383877427492,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
33,2.0,60.0,"(2, 1, 1)",201709.08689861154,267.39760214983926,0.022935779816513735,652.0,227.0,131.50285168010618,0.8805007986774793,-0.964929408076598,-0.08442860939911863,0.9999999999999999,426.0,278.9014162746399,120.99438050710305,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,116.78404179043719,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
34,2.0,60.0,"(2, 1, 1)",206998.65721804512,249.76079868699736,-0.2316513761467891,700.0,311.0,170.66341142728865,1.4777847550349263,-0.964929408076598,0.5128553469583285,0.6441322455870092,537.0,365.6706168124532,163.65559251933107,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,3547.6757434663014,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
35,2.0,60.0,"(2, 1, 3)",181138.979264651,212.57855929348077,0.08027522935779818,705.0,227.0,115.90081966923272,0.5091445787748157,-0.964929408076598,-0.4557848293017824,0.9999999999999999,401.0,280.36583244040276,125.84773422046395,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,32069.95780033688,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
36,2.0,60.0,"(2, 1, 3)",190232.18054695564,351.3726855200503,-0.05733944954128445,510.0,212.0,125.88089608832628,0.3778435270686358,-0.964929408076598,-0.5870858810079622,0.9425461421665517,461.0,326.9174207655505,153.32741413414854,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,24968.689703221404,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
37,2.0,60.0,"(2, 1, 3)",208576.18049932524,282.97238993487275,0.020642201834862428,624.0,188.0,103.41179816636011,0.3287132274199608,-0.964929408076598,-0.6362161806566372,0.9999999999999999,427.0,270.01296265179565,116.48583887789965,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,28931.955612870544,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
38,2.0,60.0,"(2, 1, 3)",206353.97109893503,327.59742183369497,0.01834862385321101,682.0,240.0,128.3744522870497,1.4290923633416246,-0.964929408076598,0.4641629552650265,0.9999999999999999,428.0,275.61204618085907,118.5159144038842,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,4761.668242113927,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
39,2.0,60.0,"(2, 1, 3)",179716.55393700788,266.02371027281686,0.059633027522935755,635.0,203.0,109.9317970379817,0.6232902340523601,-0.964929408076598,-0.34163917402423793,0.8992729294635202,410.0,286.58681058276215,120.99199784211473,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,23734.42753757094,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
40,2.0,60.0,"(2, 2, 3)",181138.979264651,212.57855929348077,0.08027522935779818,705.0,227.0,115.90081966923272,0.5091445787748157,-0.964929408076598,-0.4557848293017824,0.9999999999999999,401.0,280.36583244040276,125.84773422046395,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,32069.95780033688,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
41,2.0,60.0,"(2, 2, 3)",190232.18054695564,351.3726855200503,-0.05733944954128445,510.0,212.0,125.88089608832628,0.3778435270686358,-0.964929408076598,-0.5870858810079622,0.9425461421665517,461.0,326.9174207655505,153.32741413414854,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,24968.689703221404,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
42,2.0,60.0,"(2, 2, 3)",208576.18049932524,282.97238993487275,0.020642201834862428,624.0,188.0,103.41179816636011,0.3287132274199608,-0.964929408076598,-0.6362161806566372,0.9999999999999999,427.0,270.01296265179565,116.48583887789965,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,28931.955612870544,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
43,2.0,60.0,"(2, 2, 3)",206353.97109893503,327.59742183369497,0.01834862385321101,682.0,240.0,128.3744522870497,1.4290923633416246,-0.964929408076598,0.4641629552650265,0.9999999999999999,428.0,275.61204618085907,118.5159144038842,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,4761.668242113927,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
44,2.0,60.0,"(2, 2, 3)",179716.55393700788,266.02371027281686,0.059633027522935755,635.0,203.0,109.9317970379817,0.6232902340523601,-0.964929408076598,-0.34163917402423793,0.8992729294635202,410.0,286.58681058276215,120.99199784211473,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,23734.42753757094,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
45,2.0,60.0,"(2, 3, 1)",178710.93103319377,229.28198458746155,0.07798165137614677,704.0,198.0,116.14645926587689,0.932531360361617,-0.964929408076598,-0.03239804771498105,0.9999999999999999,402.0,279.1451235468748,124.36953785290416,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,34498.006031794095,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
46,2.0,60.0,"(2, 3, 1)",195086.85857009783,341.713873816144,0.016055045871559592,565.0,183.0,103.42630226397925,0.4194207527518282,-0.964929408076598,-0.5455086553247698,0.6798657425322026,429.0,319.04388412881383,151.700863154109,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,20114.011680079217,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
47,2.0,60.0,"(2, 3, 1)",206795.18608434233,302.8792704402415,0.029816513761467878,639.0,170.0,100.7323185477233,0.2784199571275724,-0.964929408076598,-0.6865094509490256,0.9999999999999999,423.0,267.3181624955551,114.49959539651142,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,27150.961197887635,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
48,2.0,60.0,"(2, 3, 1)",201709.08689861154,267.39760214983926,0.022935779816513735,652.0,227.0,131.50285168010618,0.8805007986774793,-0.964929408076598,-0.08442860939911863,0.9999999999999999,426.0,278.9014162746399,120.99438050710305,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,116.78404179043719,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
49,2.0,60.0,"(2, 3, 1)",188212.67766315793,252.79859332744917,0.05504587155963303,625.0,194.0,114.97391008398384,0.2742683656152277,-0.964929408076598,-0.6906610424613703,0.8992729294635202,412.0,284.08801453070845,119.01667865491818,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,15238.30381142089,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
50,2.0,60.0,"(2, 3, 2)",178710.93103319377,229.28198458746155,0.07798165137614677,704.0,198.0,116.14645926587689,0.932531360361617,-0.964929408076598,-0.03239804771498105,0.9999999999999999,402.0,279.1451235468748,124.36953785290416,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,34498.006031794095,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
51,2.0,60.0,"(2, 3, 2)",201911.6856133901,285.02715346583807,0.013761467889908285,544.0,170.0,104.47487736293353,0.5387058901391483,-0.964929408076598,-0.4262235179374497,0.6798657425322026,430.0,323.45942558534296,154.18593778097465,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,13289.184636786958,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
52,2.0,60.0,"(2, 3, 2)",206795.18608434233,302.8792704402415,0.029816513761467878,639.0,170.0,100.7323185477233,0.2784199571275724,-0.964929408076598,-0.6865094509490256,0.9999999999999999,423.0,267.3181624955551,114.49959539651142,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,27150.961197887635,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
53,2.0,60.0,"(2, 3, 2)",201709.08689861154,267.39760214983926,0.022935779816513735,652.0,227.0,131.50285168010618,0.8805007986774793,-0.964929408076598,-0.08442860939911863,0.9999999999999999,426.0,278.9014162746399,120.99438050710305,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,116.78404179043719,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
54,2.0,60.0,"(2, 3, 2)",188212.67766315793,252.79859332744917,0.05504587155963303,625.0,194.0,114.97391008398384,0.2742683656152277,-0.964929408076598,-0.6906610424613703,0.8992729294635202,412.0,284.08801453070845,119.01667865491818,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,15238.30381142089,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
55,2.0,60.0,"(3, 1, 1)",204699.6766055046,298.7713789151059,-0.2683486238532109,654.0,298.0,155.0612782096162,1.7126453126983976,-0.964929408076598,0.7477159046217996,0.9999999999999999,553.0,354.71819801075895,153.78304261823413,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,8509.260459483281,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
56,2.0,60.0,"(3, 1, 1)",205778.85101611493,252.10222262932774,-0.21788990825688082,663.0,305.0,163.56344334844508,1.6872209258825879,-0.964929408076598,0.72229151780599,0.8060855746848786,531.0,366.1543390429779,159.21951987052688,215200.87025017705,313.29092902102764,-0.23853211009174302,669.0,9422.019234062114,76.0,286.0,148.51935900750448,1.496418356397783,0.5314889483211852,0.8992729294635202,540.0,350.7164096531555,149.31167955403706
57,2.0,60.0,"(3, 1, 1)",201709.85731670217,376.11358406484254,-0.20412844036697253,692.0,290.0,153.5545505675426,1.7085660073003512,-0.964929408076598,0.7436365992237532,0.6441322455870092,525.0,365.04657237125235,164.59876820715698,179644.2248864547,244.02623699642282,-0.31192660550458706,591.0,22065.632430247468,76.0,250.0,137.84411485442533,1.4513538763011407,0.48642446822454277,0.8060855746848786,572.0,391.0703261563066,172.28007552598453
58,2.0,60.0,"(3, 1, 1)",201709.08689861154,267.39760214983926,0.022935779816513735,652.0,227.0,131.50285168010618,0.8805007986774793,-0.964929408076598,-0.08442860939911863,0.9999999999999999,426.0,278.9014162746399,120.99438050710305,201592.3028568211,231.31966458800014,-0.09403669724770647,701.0,116.78404179043719,76.0,300.0,153.9675290442761,1.8711837874731492,0.9062543793965513,0.8060855746848786,477.0,337.6788415047647,151.5029221363064
59,2.0,60.0,"(3, 1, 1)",210218.05869265,306.32612583665144,-0.15366972477064222,686.0,325.0,166.22575011110644,1.7469161353254048,-0.964929408076598,0.7819867272488069,0.6798657425322026,503.0,369.69582091227375,176.3124887610142,203450.98147457882,249.93023614030164,-0.23623853211009171,706.0,6767.077218071179,76.0,263.0,147.03400967123218,1.6936982382746297,0.7287688301980317,0.8060855746848786,539.0,365.1807771501671,160.22127315231074
60,2.0,60.0,"(3, 1, 2)",178710.93103319377,229.28198458746155,0.07798165137614677,704.0,198.0,116.14645926587689,0.932531360361617,-0.964929408076598,-0.03239804771498105,0.9999999999999999,402.0,279.1451235468748,124.36953785290416,213208.93706498787,281.61632039717375,-0.21330275229357798,673.0,34498.006031794095,76.0,307.0,153.73678805022564,1.5177288100106705,0.5527994019340725,0.9999999999999999,529.0,347.636304203114,150.7365132170473
