,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Month,OperatingSystems,Revenue
110,29.0,1230.200545409747,0.09147414549294358,0.063863519010103,Nov,4,0
111,22.0,1795.652396502073,0.010837968120404919,0.01944190500335014,Jul,2,0
112,330.0,31981.067648894947,0.009903320748123463,0.07774766753561518,Jul,4,0
113,58.0,152.58771939725654,0.003981129745580746,0.021123188368009787,Dec,2,0
114,8.0,849.9965274001362,0.004761395320325613,0.032746304594543106,Nov,2,0
115,74.0,1482.6599208982202,0.009334284775481342,0.002660808075249917,Mar,1,1
116,87.0,572.9413267186221,0.008938667064374035,0.018518363761255194,Dec,3,0
117,367.0,40892.40429041734,0.051226421256572695,0.1878708033783522,Mar,7,0
118,84.0,5284.615669633298,0.010042804500957207,0.018071862312101252,Dec,2,0
119,38.0,696.6204674377205,0.007192269749841399,0.022716590976845724,Mar,2,0
120,12.0,998.7469964397593,0.1819129739308487,0.13770034157316582,Sep,3,1
121,40.0,2507.661111729252,0.010974084019304923,0.0329863310326923,Nov,2,0
122,32.0,2872.0394689497853,0.005748273255107625,0.01678792437964497,Dec,2,0
123,4.0,2222.5716809040223,0.0034933016455132413,0.006147918094363257,Jul,2,0
124,95.0,3282.5387154343243,0.007122886234001934,0.02507428658982827,Dec,3,0
125,1.0,2200.8501546965426,0.01211320327362589,0.004801766130190449,Nov,1,0
126,36.0,260.26687066185974,0.008403969890118618,0.016218638660103465,May,2,1
127,106.0,5179.1614642483455,0.003156626138288014,0.014571947725590695,Nov,2,0
128,5.0,794.3818122288526,0.008862836250574456,0.011464452321797306,Dec,1,0
129,29.0,631.0109986794425,0.010678772088304474,0.02542926558268912,Mar,2,0
130,16.0,1226.453560834903,0.022161098129360433,0.011359824865144506,May,1,0
131,520.0,20555.857937085053,0.18383888605606458,0.17021802437569408,Sep,6,0
132,8.0,1919.3023013223592,0.0006948290010000473,0.010060800088970576,Mar,3,0
133,25.0,2369.0334648541075,0.010109420363694692,0.005464842494475365,Dec,2,0
134,55.0,1917.844398086759,0.012579609776605057,0.003733386294538737,May,4,1
135,13.0,2295.0607755638202,0.05147632933041087,0.0789388015975211,June,2,0
136,80.0,464.1433503500935,0.00938863058790821,0.002878585343536552,Mar,2,0
137,21.0,784.4021958673808,0.0007806895142873687,0.020886519273757207,Oct,3,0
138,109.0,5288.182539921576,0.008850884127778867,0.01701967084692526,Nov,2,1
139,69.0,3817.851169965056,0.0007662793600643718,0.018012154891987833,Oct,2,0
140,1.0,2149.7554986200626,0.013221142018416785,0.026785246928852677,Nov,1,0
141,18.0,1631.5351238956923,0.000489022308852598,0.035225321598549554,Nov,2,0
142,20.0,429.7940908548532,0.0047227480867160715,0.004254744164336845,Oct,2,0
143,9.0,637.0106676069428,0.011366137176051627,0.012326085306476414,May,2,0
144,5.0,2657.269486409563,0.1889205336242734,0.19615646930894678,Dec,2,0
145,42.0,2595.828494904144,0.0024072212171128834,0.02070386069199673,Nov,3,0
146,24.0,1715.225300165128,0.002500300894257174,0.0009917792773905677,Feb,2,0
147,57.0,45.89139996619027,0.010828978997576661,0.001454322540141259,May,3,0
148,28.0,48.29131273650501,0.008595445514701695,0.00549632816583186,Jul,2,0
149,38.0,2698.8882281556525,0.08057822153024287,0.09258605408821421,Nov,3,0
150,1.0,5176.679078282028,0.008163191562190787,0.05296744796711554,Dec,2,0
151,518.0,22155.10205571728,0.10150926944789522,0.10735203751400262,Dec,1,0
152,7.0,747.0496502919647,0.008366436612274993,0.011155276851686421,May,2,1
153,34.0,2615.2673177389142,0.011675773065440171,0.012415860853411153,Nov,1,1
154,8.0,210.28532222042043,0.009057881376002486,0.014026577706558838,Nov,2,1
155,80.0,1980.2101508724577,0.0065882285217573324,0.012217654902044394,Aug,3,0
156,32.0,1980.676000165192,0.008363552298142138,0.00445123154571206,May,2,1
157,26.0,1065.796907949267,0.020549040226079354,0.019282077682570092,May,3,0
158,527.0,5217.133813903518,0.14986427481194664,0.026779019598531704,Oct,6,0
159,140.0,3423.6478162683497,0.01295629550285701,0.019418825709447994,Aug,3,0
160,37.0,2769.3552858803364,0.003205784426298412,0.036000232251619545,May,3,0
161,24.0,2684.9515632006037,0.0014388385232217424,0.07342607315894764,Feb,1,0
162,10.0,975.8293012525764,0.004333899560204655,0.03524936066469847,Dec,2,0
163,124.0,949.1332345811397,0.002354923291227067,0.023419449136160987,Nov,2,0
164,19.0,2287.761816488282,0.09206685948913367,0.11204589517001726,May,1,0
165,27.0,987.3483958495365,0.006871565939728049,0.02398436043879327,Nov,4,0
166,15.0,1693.852063320462,0.018486048212132213,0.035369502797110035,Nov,3,0
167,30.0,1989.084792980709,0.00471891721395285,0.022483254662993585,Nov,2,0
168,3.0,2720.482864038479,0.012215336606854999,0.10657361194633864,Dec,2,0
169,14.0,2170.0340853871135,0.031220392722507276,0.050625070824742255,Sep,3,0
170,45.0,26696.684945724897,0.08583730543642111,0.027983041670128737,Oct,5,1
171,652.0,15407.123890723791,0.19297937684806918,0.19737832480161063,Nov,3,0
172,14.0,3094.045380330343,0.009651600982259216,0.018443017446000826,Dec,2,0
173,40.0,2314.9071354273315,0.0021824154692116856,0.03819733412084812,Nov,2,0
174,15.0,2431.0992354563837,0.014146651196068057,0.06859602245690688,Nov,1,0
175,91.0,641.9162995345832,0.009369136743240879,0.018440989377494214,May,2,0
176,35.0,1358.4921918547034,0.004383587962311909,0.10474372386775303,Nov,2,0
177,20.0,996.2006914866208,0.007582929337819599,0.0317197162361694,Nov,3,1
178,12.0,813.9683406868802,0.0004144365970338789,0.008223453327277554,Nov,2,1
179,0.0,84.21820511641006,0.0020525752976630817,0.02227419651829733,Nov,2,0
180,41.0,1711.6377362135447,0.09595365458627858,0.11450748879730184,Mar,3,0
181,2.0,2735.576596944423,0.011028981262750166,0.02205505553685891,Dec,1,0
182,86.0,3370.377380442139,0.008130647314322599,0.0231644753164464,Nov,2,0
183,45.0,2170.6295383586216,0.1662327518243066,0.0730062828871968,June,8,0
184,27.0,2224.814495308933,0.003017922492257486,0.025606818383039243,Nov,1,0
185,55.0,1541.1156593045798,0.014128272119709311,0.002208678933294173,May,1,0
186,41.0,2440.7689975481576,0.00819837737540107,0.008391155376265117,Jul,3,0
187,46.0,1218.3050749316549,0.015525754731016361,0.03573476464075733,Dec,3,0
188,33.0,1787.8164816055323,0.19271037049588696,0.18958423287887627,May,3,0
189,353.0,26098.503933115906,0.061094431742469826,0.09415300284603574,Nov,8,0
190,18.0,439.53945895796016,0.011888834607706752,0.004897015608172373,Dec,2,0
191,16.0,4567.608137873115,1.3677894876857149e-05,0.009783490024703578,Mar,2,0
192,57.0,2423.983151590071,0.01395223186080252,0.02117420073907968,Nov,3,0
193,79.0,1364.6336152765841,0.008271625180693229,0.008652124254497353,Nov,2,0
194,255.0,37223.94384545555,0.02764932592159225,0.09286799370157377,Jul,6,0
195,338.0,10055.307599424848,0.19607089226706245,0.1279049293888631,June,1,1
196,5.0,1180.4151419040595,0.0053636790321099454,0.02741692202867764,Nov,1,0
197,31.0,2255.3242007686827,0.011885815574880281,0.0322171169304531,Nov,2,0
198,14.0,2649.694196933752,0.010568863374493752,0.00623842839120025,Mar,3,0
199,446.0,5471.203298638346,0.1425130131692362,0.07719108418420642,Oct,6,1
200,438.0,33557.03246912237,0.13094191445901224,0.1829509976076928,Oct,6,0
201,41.0,618.6423809984407,0.0045218663621115745,0.025333110075907776,May,3,0
202,324.0,12401.081991172752,0.0013653565103533632,0.003706371954118715,May,2,0
203,1.0,1604.5640654019746,0.0051871739719758884,0.01565367512009211,May,1,0
204,9.0,104.14049701929034,0.12422324886250843,0.1947868487733446,June,4,0
205,15.0,859.9648182510233,0.02131402771439623,0.03880064777757203,Dec,1,0
206,46.0,2267.829456548399,0.0026930532207201942,0.0061829637828757535,Dec,2,0
207,37.0,722.6819505845406,0.013029299671304511,0.011441509943302125,Mar,3,0
208,345.0,22012.12935311438,0.19990877572218424,0.13499530720422742,Jul,3,0
209,292.0,3752.6615711562977,0.15596954147445274,0.05571651030387002,Nov,1,0
210,32.0,383.84399492984846,0.1286115985540033,0.19659301926438982,Sep,4,0
211,509.0,18228.210308150563,0.12789176343960182,0.12233679920967593,Jul,3,0
212,44.0,924.3609056482732,0.004076638066309945,0.06458976793404325,Jul,1,1
213,16.0,799.798945715229,0.003909938698098141,0.025821738153170945,Nov,3,1
214,41.0,893.9118004076022,0.03339845200306143,0.04957131479547422,Jul,1,0
215,32.0,2643.8135569033575,0.002144750828510156,0.006870076269525572,Sep,2,0
216,23.0,1654.1871968145015,0.002249904552287164,0.03550898096856234,Nov,2,0
217,469.0,38846.0997009271,0.02548526351791334,0.196962436697303,Mar,5,0
218,105.0,15150.738659819097,0.12755355260115478,0.17079162971148473,Sep,3,0
219,34.0,834.0160290312267,0.19543657638847955,0.19205522440091483,Dec,3,0
220,4.0,2300.5026062483053,0.009204629164199472,0.07955533438972714,May,1,0
221,8.0,961.3354910089591,0.007603193124203752,0.0010414591864632533,May,1,0
222,43.0,428.9438441385394,0.005810215295861922,0.018295930369609106,May,2,0
223,57.0,1114.5785069145008,0.010574446640622655,0.005960978436632897,Mar,3,1
224,36.0,1937.9640706812859,0.012809607330855918,0.03396677582528392,May,1,0
225,404.0,28610.25659809008,0.05461397111490778,0.1789372304683648,Oct,6,1
226,40.0,2397.362777162454,0.01915044517907665,0.028056698024464796,May,3,0
227,158.0,7180.481565225686,0.0073244289843190456,0.025079884527463417,Nov,2,0
228,110.0,26387.67712775712,0.15355214861383326,0.18260172639704214,Jul,1,1
229,249.0,19818.675436410587,0.032827760572004344,0.05348246583518317,May,3,0
230,41.0,113.87937919061156,0.15652218886589137,0.12949148068139277,Dec,2,0
231,28.0,1677.4566755956412,0.008883409518589253,0.020578566258801292,May,3,0
232,92.0,2796.1369124491507,0.01075261569219898,0.019111101432314655,Nov,2,1
233,42.0,912.2732454516286,0.020968221464816965,0.037117827043859214,Nov,3,0
234,6.0,1504.9587116519742,0.01589453993271436,0.05869993474864387,Aug,2,0
235,26.0,879.185696921926,0.013097030699398738,0.000751421535887021,Jul,3,0
236,5.0,1195.9092705288217,0.009442386317867483,0.03532462909345578,May,1,0
237,2.0,313.1638690201735,0.011488736400014236,0.01897318426174494,Nov,2,0
238,3.0,1777.4932855393406,0.004224395167320984,0.014103339671145613,May,4,0
239,88.0,2018.7299076770353,0.012638440990963116,0.008330663884196655,May,2,0
240,37.0,371.9214197269109,0.001577488537805129,0.006659928685722872,May,1,1
241,227.0,5786.1209935792,0.0015810901407263202,0.02557569063571808,May,2,0
242,16.0,694.8647099676938,0.0006847682385250738,0.019052940572954483,Nov,2,1
243,29.0,1019.7675864632059,0.007406436739766173,0.009723724175204979,Nov,1,1
244,84.0,1250.6751177283254,0.004739757434489257,0.022628270665212807,June,1,1
245,18.0,22196.82772885181,0.13193702320806905,0.18891442278604956,Feb,5,0
246,27.0,1497.5216173892134,0.0280758799576764,0.03429006353868556,Dec,3,0
247,11.0,94.04060919281663,0.011931575364587483,0.001220637373845007,May,1,0
248,4.0,54.76034719298988,0.18744242654030172,0.1989512748838092,Mar,2,0
249,295.0,9910.89500821938,0.04436965323721342,0.07915402935705787,Dec,8,0
250,42.0,484.87394894130756,0.019167721482629182,0.014409842485061513,Mar,1,0
251,591.0,10960.324183665918,0.037619779836196035,0.058633676294445394,Dec,1,0
252,43.0,2146.9745282724984,0.0727760867325287,0.09192085405677672,May,3,0
253,586.0,36851.40957806831,0.06835622790338365,0.17665233973072816,June,3,0
254,13.0,1775.3594373648314,0.007086354777085469,0.0482281851074336,May,2,0
255,131.0,3480.9075633779075,0.18817816195764844,0.19547361872716065,Jul,2,0
256,39.0,2279.7523700213637,0.007913125268847852,0.011765057680079693,Jul,2,0
257,1.0,832.6148189878081,0.012423034473937146,0.005886672211488121,Nov,2,0
258,32.0,474.75850773603673,0.0010846303738382386,0.009026341732129383,Mar,1,0
259,4.0,111.93925484721862,0.03237831537231725,0.029196370790878574,Nov,3,1
260,52.0,1123.5444356669936,0.0067767295186177325,0.002777778717216014,May,3,0
261,136.0,5626.598649568482,0.001142938278406341,0.01480926148817214,May,1,0
262,49.0,36506.09753519605,0.17807915226217033,0.0722981363164057,Mar,7,0
263,58.0,1899.4919530213335,0.012619513728825736,0.011372591398133923,Dec,1,0
264,187.0,3971.7464728660498,0.0022449782193701058,0.021753166583257807,May,2,0
265,20.0,1255.283323379433,0.007677603611607031,0.030722443652558537,Nov,3,1
266,5.0,2617.9469434169914,0.006657079728198543,0.02625091465792368,Aug,2,0
267,8.0,2874.9969991025973,0.008653529058397903,0.0016795691656063887,May,2,0
268,11.0,960.1810745554542,0.011098601580424895,0.04373140546358051,Mar,2,0
269,35.0,1691.9479720535921,0.006770789019080952,0.011838360650930593,Mar,3,0
270,5.0,1401.4092310570727,0.010191798052652693,0.038833760715173624,Mar,2,1
271,43.0,584.7329704976172,0.012363346148892942,0.013534208647156657,May,3,0
272,18.0,1471.7342243789635,0.010020111149745303,0.022452438354885758,Mar,3,0
273,46.0,255.94891986924893,0.006229758684034011,0.01394350615894829,May,2,1
274,607.0,42584.569737603255,0.12278530086966986,0.1587951649093325,Mar,4,1
275,14.0,1164.5604176240454,0.010450440201915519,0.008900972737320545,Sep,3,0
276,12.0,1883.1556557873894,0.0025658007594013643,0.02027059337844224,Nov,1,0
277,22.0,2245.707471472121,0.08082878519584354,0.18794265932055038,May,2,0
278,5.0,677.6385728783675,0.19036058621949617,0.19858411338598508,Dec,2,0
279,78.0,2727.504637924195,0.00018351512796656406,0.036283896157224715,Oct,2,0
280,143.0,5718.590452251659,0.09922362754646162,0.15274122323547626,Jul,2,0
281,235.0,4274.882378361183,0.01931322743131931,0.03096287107272349,Nov,2,0
282,46.0,207.8687038464708,0.00889428617313103,0.016777106231750175,Oct,1,0
283,14.0,1840.5573501543747,0.016112321941980444,0.04794724562518202,May,3,0
284,28.0,1952.8140416795056,0.02510506367142648,0.0296755668394449,Nov,2,0
285,115.0,12140.237431545478,0.07070270688785613,0.11914781921078949,Dec,2,0
286,15.0,2239.02382736088,0.041132900607031675,0.10211519444076969,Nov,2,0
287,50.0,3689.4555588357753,0.010961367804246632,0.024772450655829198,Nov,2,1
288,43.0,748.5039864153947,0.0070754362235703715,0.04221403865403836,Sep,2,0
289,93.0,245.50099239265654,0.008791759130024841,0.024248745559387018,Nov,3,0
290,46.0,1781.468644969185,0.0022732794689445737,0.02468139714522064,Nov,2,1
291,52.0,2175.8293492368803,0.002243156815088316,0.003880060936003445,Jul,3,1
292,10.0,1998.2622004208224,0.0028430386146317175,0.0022980164629765923,Dec,1,0
293,29.0,879.1827175823204,0.03228987393864535,0.06607684435689107,May,3,0
294,46.0,855.6579038513408,0.016704203520147117,0.01958023944565253,Dec,3,1
295,26.0,155.18603455425418,0.010316693451002456,0.022247631696614093,Nov,2,1
296,32.0,505.2288647462347,0.01537820536307538,0.038841360744861254,Nov,1,0
297,31.0,732.2442570720397,0.020764187100732516,0.03549783258055837,May,1,0
298,623.0,26503.681098917736,0.012496106765128448,0.0001344030674790675,May,1,0
299,25.0,121.29655079701006,0.004377232764589761,0.004538402894602135,Nov,3,1
300,61.0,41442.22448916244,0.010171222372300861,0.05396649990178701,May,2,0
301,153.0,5784.755569463277,0.012397508920375213,0.02326014322439851,Nov,2,0
302,4.0,1448.4707183082523,0.023658490156510552,0.017518770373303655,Mar,3,1
303,13.0,7.8666066239103305,0.00999571330608994,0.01968120048678015,Nov,1,0
304,46.0,1098.4649075914663,0.003078982250954412,0.006608197426979853,Nov,1,1
305,21.0,278.6230447441014,0.008428134947266587,0.00692487637959656,Nov,3,0
306,31.0,466.0970866721794,0.094091734301254,0.10752695052442521,Mar,3,0
307,30.0,2005.4937406228428,0.0030098083242740097,0.02582765706515465,May,2,0
308,44.0,209.01479635395458,0.009027240279350375,0.012733075991584785,Mar,1,0
309,18.0,2246.1357120822827,0.00568665093090366,0.06857006399495555,Aug,3,0
310,296.0,10592.576045619699,0.16005964761156213,0.06737999999922145,Aug,8,1
311,250.0,36381.31251348711,0.040450107273869496,0.09238731554057099,Nov,1,0
312,15.0,1527.6185959951924,0.009142796475870326,0.01829225040443889,Mar,1,0
313,40.0,2078.4774508071173,0.03468607922583307,0.07713249477377254,Mar,2,0
314,42.0,3512.1627545944666,0.010696215782298572,0.016552041883878654,Nov,2,0
315,14.0,1168.9122840478688,0.005860672069087594,0.04338599011462992,Oct,1,0
316,63.0,51.42006885319227,0.036460475367651575,0.036421526337191666,Nov,1,0
317,26.0,12.170868414432071,0.012418622635698276,0.004843503872347286,Mar,3,1
318,27.0,1196.407978644567,0.015287529126906606,0.03320361779672063,Nov,1,0
319,122.0,4653.516670969336,0.0048560198546367984,0.02487022342082195,Mar,2,0
320,12.0,2778.740213606453,0.01139371327812614,0.019977838872867762,May,2,0
321,1.0,2414.440422670013,0.023435928590538512,0.04441631034388274,Mar,1,0
322,11.0,153.6366699397106,0.034175928383604524,0.06417151597410409,Dec,1,0
323,3.0,2640.2977837571743,0.0111327376680857,0.018867894232140598,May,1,1
324,26.0,1139.1432059588244,0.013034846077807465,0.017028964816520515,Nov,2,0
325,3.0,1192.6772250231616,0.0874454791977839,0.08533722881883807,May,2,1
326,4.0,458.1316550186437,0.0037243125957259282,0.0474605943523035,Oct,2,0
327,30.0,263.56259209615104,0.006694650625025588,0.014497094353676103,Jul,3,0
328,14.0,1300.7037024924125,0.003843594791848184,0.042854282241815825,Jul,3,0
329,37.0,1566.852563562178,0.003911839687113788,0.004803545734177563,Nov,2,1
330,23.0,2452.6337368811464,0.007010465439345975,0.02778432747055104,Nov,2,0
331,88.0,4790.862388815222,0.0008253669029623116,0.015773200154614253,May,3,0
332,7.0,552.0401290095737,0.0007325090062887264,0.006513053139431617,Mar,2,1
333,24.0,1714.8504423685436,0.004937966302633979,0.006593087155547384,Nov,2,1
334,84.0,2362.2920911477527,0.0015282606749081884,0.02191557201042674,May,1,0
335,4.0,712.0576084921046,0.006720954224486787,0.07231663708834093,Nov,3,0
336,45.0,841.7264126644632,0.0036618341958711254,0.044823118438902174,Oct,1,0
337,149.0,6498.072090165384,0.009468181236027122,0.02322562420781033,Nov,2,0
338,130.0,5675.996789604986,0.0007417988332189385,0.0031747493169823676,Aug,1,0
339,46.0,423.4407525555863,0.01309439473083421,0.020227231656987452,Mar,2,0
340,180.0,24844.90316175908,0.004515547847209149,0.0023396013821978126,May,2,1
341,438.0,24065.58576420869,0.11131580573768954,0.11804524284323886,June,7,0
342,99.0,4964.215119593022,0.010238682158848114,0.03287353139981828,Dec,4,0
343,118.0,4317.928829560727,0.02634404130623882,0.020957682751471304,Dec,1,0
344,43.0,630.05656792202,0.0065355931981737414,0.02573267351827705,Nov,3,0
345,14.0,2474.240980581274,0.0768069805457533,0.08062846495739506,May,3,0
346,89.0,1545.8146170504983,0.0009013431498763488,0.02188130453398977,Nov,2,0
