,age,job,education,balance,pdays,deposit
98,68.0,retired,secondary,3975.0,80.0,yes
99,43.0,management,tertiary,29807.0,283.0,no
100,24.0,blue-collar,secondary,-585.0,112.0,yes
101,42.0,management,tertiary,50526.0,236.0,no
102,51.0,management,tertiary,923.0,98.0,yes
103,25.0,technician,secondary,134.0,209.0,no
104,52.0,unemployed,secondary,2495.0,394.0,no
105,51.0,retired,secondary,1398.0,97.0,no
106,42.0,admin.,secondary,48067.0,538.0,yes
107,61.0,services,tertiary,72716.0,102.0,yes
108,35.0,self-employed,tertiary,2177.0,193.0,yes
109,33.0,technician,secondary,3996.0,112.0,yes
110,37.0,management,tertiary,-904.0,394.0,yes
111,25.0,admin.,secondary,776.0,94.0,yes
112,75.0,retired,secondary,4017.0,185.0,yes
113,32.0,admin.,secondary,19074.0,609.0,no
114,19.0,student,primary,3653.0,596.0,yes
115,34.0,student,secondary,-572.0,93.0,yes
116,45.0,management,tertiary,3396.0,279.0,no
117,34.0,technician,secondary,5958.0,209.0,yes
118,37.0,blue-collar,secondary,791.0,314.0,no
119,34.0,technician,tertiary,6482.0,220.0,yes
120,52.0,management,tertiary,1948.0,87.0,yes
121,25.0,student,secondary,3696.0,391.0,no
122,32.0,services,secondary,2695.0,172.0,yes
123,34.0,unemployed,secondary,2860.0,192.0,yes
124,42.0,unemployed,secondary,315.0,251.0,yes
125,45.0,admin.,secondary,2896.0,361.0,yes
126,50.0,admin.,secondary,1125.0,349.0,yes
127,34.0,management,tertiary,3620.0,305.0,yes
128,55.0,admin.,secondary,2401.0,197.0,no
129,29.0,self-employed,tertiary,38341.0,183.0,no
130,33.0,management,tertiary,1210.0,182.0,yes
131,42.0,self-employed,tertiary,2700.0,184.0,no
132,33.0,management,tertiary,2607.0,105.0,no
133,45.0,entrepreneur,tertiary,291.0,50.0,no
134,33.0,technician,tertiary,194.0,42.0,yes
135,32.0,services,secondary,3115.0,358.0,yes
136,50.0,admin.,secondary,-439.0,314.0,yes
137,39.0,admin.,secondary,1918.0,65.0,yes
138,60.0,retired,primary,69045.0,113.0,yes
139,29.0,housemaid,tertiary,54939.0,707.0,yes
140,41.0,management,tertiary,-803.0,201.0,yes
141,30.0,student,secondary,4353.0,139.0,yes
142,45.0,management,tertiary,3554.0,287.0,yes
143,45.0,technician,tertiary,2972.0,311.0,yes
144,72.0,services,secondary,19575.0,206.0,yes
145,32.0,management,tertiary,3486.0,225.0,yes
146,28.0,blue-collar,tertiary,1668.0,93.0,no
147,31.0,management,tertiary,9535.0,209.0,yes
148,36.0,student,tertiary,4304.0,76.0,yes
149,36.0,unemployed,secondary,41258.0,99.0,no
150,34.0,admin.,secondary,3074.0,397.0,no
151,54.0,admin.,secondary,4824.0,84.0,yes
152,22.0,services,secondary,41.0,175.0,yes
153,49.0,technician,secondary,2081.0,361.0,yes
154,45.0,admin.,secondary,3353.0,514.0,yes
155,44.0,technician,tertiary,-748.0,658.0,no
156,58.0,student,tertiary,53236.0,65.0,yes
157,54.0,services,secondary,4032.0,58.0,yes
158,52.0,management,tertiary,-714.0,217.0,yes
159,32.0,management,tertiary,3017.0,82.0,yes
160,50.0,management,tertiary,8433.0,184.0,yes
161,37.0,technician,tertiary,693.0,177.0,no
162,32.0,management,secondary,2157.0,137.0,yes
163,36.0,management,tertiary,45.0,113.0,yes
164,30.0,technician,secondary,1401.0,70.0,yes
165,46.0,technician,secondary,4001.0,316.0,no
166,32.0,unemployed,tertiary,1350.0,222.0,yes
167,47.0,technician,secondary,72948.0,337.0,yes
168,55.0,admin.,secondary,854.0,75.0,yes
169,35.0,admin.,tertiary,2805.0,398.0,yes
170,65.0,retired,primary,1822.0,187.0,yes
171,47.0,technician,secondary,17599.0,319.0,no
172,35.0,technician,secondary,1970.0,350.0,yes
173,77.0,retired,primary,2484.0,213.0,yes
174,59.0,technician,tertiary,4159.0,193.0,no
175,41.0,blue-collar,secondary,714.0,371.0,no
176,24.0,blue-collar,secondary,43901.0,251.0,no
177,41.0,management,tertiary,381.0,94.0,yes
178,36.0,blue-collar,secondary,11397.0,222.0,yes
179,55.0,management,tertiary,1986.0,92.0,yes
180,50.0,admin.,secondary,-279.0,59.0,yes
181,51.0,management,tertiary,62.0,156.0,no
182,87.0,admin.,primary,61769.0,120.0,yes
183,40.0,management,tertiary,-895.0,190.0,yes
184,31.0,technician,secondary,1179.0,179.0,yes
185,53.0,management,secondary,3961.0,163.0,yes
186,83.0,retired,secondary,27971.0,80.0,no
187,61.0,retired,tertiary,2276.0,191.0,yes
188,26.0,technician,tertiary,2759.0,254.0,no
189,38.0,services,secondary,2878.0,185.0,no
190,31.0,technician,tertiary,4335.0,274.0,yes
191,31.0,management,tertiary,1865.0,90.0,no
192,34.0,technician,secondary,147.0,202.0,no
193,53.0,blue-collar,primary,3074.0,695.0,yes
194,55.0,management,tertiary,5313.0,102.0,yes
195,41.0,services,secondary,1413.0,178.0,yes
196,53.0,management,tertiary,-639.0,210.0,no
197,48.0,technician,secondary,223.0,391.0,no
198,36.0,technician,primary,598.0,72.0,no
199,40.0,blue-collar,primary,7846.0,354.0,no
200,33.0,blue-collar,secondary,3930.0,215.0,no
201,24.0,admin.,secondary,-532.0,384.0,yes
202,31.0,technician,tertiary,4283.0,162.0,yes
203,44.0,management,tertiary,800.0,15.0,yes
204,23.0,management,tertiary,632.0,80.0,yes
205,36.0,entrepreneur,secondary,-767.0,113.0,no
206,36.0,admin.,secondary,701.0,134.0,yes
207,28.0,management,tertiary,-931.0,73.0,yes
208,25.0,blue-collar,secondary,1074.0,110.0,yes
209,62.0,retired,tertiary,2990.0,182.0,no
210,36.0,blue-collar,secondary,1977.0,373.0,no
211,29.0,management,tertiary,368.0,327.0,no
212,52.0,technician,secondary,4339.0,111.0,yes
213,44.0,management,tertiary,69629.0,276.0,no
214,37.0,technician,secondary,2437.0,223.0,yes
215,28.0,admin.,secondary,536.0,76.0,yes
216,51.0,management,tertiary,1158.0,104.0,no
217,63.0,retired,secondary,-532.0,225.0,yes
218,36.0,unemployed,secondary,3142.0,418.0,yes
219,39.0,technician,secondary,8009.0,383.0,no
220,57.0,management,tertiary,2841.0,184.0,yes
221,27.0,student,secondary,2681.0,130.0,yes
222,36.0,unemployed,tertiary,1646.0,92.0,yes
223,42.0,services,primary,34655.0,202.0,yes
224,36.0,technician,tertiary,1076.0,96.0,no
225,33.0,technician,tertiary,636.0,65.0,no
226,43.0,management,primary,-519.0,75.0,yes
227,31.0,self-employed,tertiary,18746.0,111.0,yes
228,34.0,blue-collar,primary,2157.0,359.0,yes
229,36.0,management,tertiary,4077.0,131.0,yes
230,42.0,technician,tertiary,6902.0,296.0,no
231,64.0,retired,secondary,64711.0,219.0,yes
232,61.0,entrepreneur,tertiary,65178.0,95.0,yes
233,42.0,admin.,secondary,1709.0,109.0,yes
234,39.0,blue-collar,secondary,40118.0,98.0,yes
235,43.0,admin.,secondary,2285.0,848.0,yes
236,35.0,blue-collar,secondary,14800.0,303.0,no
237,32.0,management,tertiary,7617.0,154.0,yes
238,31.0,admin.,secondary,2730.0,176.0,yes
239,32.0,technician,secondary,3716.0,237.0,no
240,52.0,management,tertiary,59174.0,101.0,yes
241,72.0,retired,secondary,-284.0,89.0,yes
242,62.0,retired,tertiary,3580.0,90.0,yes
243,40.0,admin.,secondary,1214.0,104.0,yes
244,72.0,admin.,secondary,2977.0,106.0,yes
245,32.0,blue-collar,primary,63710.0,372.0,no
246,28.0,unemployed,tertiary,5055.0,596.0,no
247,50.0,admin.,secondary,-651.0,86.0,yes
248,48.0,management,tertiary,25853.0,161.0,yes
249,36.0,technician,tertiary,1975.0,460.0,no
250,74.0,retired,secondary,3569.0,128.0,no
251,58.0,admin.,secondary,5241.0,404.0,yes
252,30.0,technician,tertiary,73142.0,265.0,no
253,35.0,management,tertiary,2138.0,390.0,yes
254,33.0,blue-collar,secondary,-399.0,817.0,yes
255,41.0,management,tertiary,2602.0,82.0,yes
256,53.0,retired,tertiary,481.0,252.0,yes
257,36.0,admin.,tertiary,40802.0,330.0,no
258,61.0,retired,secondary,10867.0,185.0,yes
259,73.0,retired,tertiary,2843.0,330.0,yes
260,45.0,blue-collar,secondary,2196.0,473.0,yes
261,49.0,management,tertiary,3107.0,87.0,yes
262,48.0,blue-collar,secondary,2583.0,160.0,no
263,47.0,admin.,tertiary,41708.0,174.0,no
264,64.0,retired,secondary,48368.0,24.0,yes
265,24.0,management,tertiary,-419.0,224.0,no
266,30.0,technician,secondary,1267.0,377.0,yes
267,28.0,blue-collar,secondary,1299.0,399.0,no
268,32.0,management,tertiary,1751.0,76.0,yes
269,28.0,self-employed,tertiary,2385.0,203.0,yes
270,50.0,admin.,secondary,913.0,165.0,no
271,79.0,management,secondary,66360.0,168.0,yes
272,55.0,services,secondary,622.0,415.0,yes
273,20.0,blue-collar,secondary,55618.0,67.0,yes
274,39.0,management,tertiary,1805.0,67.0,yes
275,76.0,retired,tertiary,4063.0,58.0,yes
276,40.0,management,tertiary,177.0,176.0,yes
277,56.0,technician,secondary,3425.0,137.0,yes
278,34.0,technician,secondary,2845.0,486.0,no
279,50.0,technician,secondary,1386.0,96.0,yes
280,38.0,management,tertiary,7808.0,240.0,yes
281,49.0,blue-collar,secondary,2681.0,276.0,no
282,57.0,retired,primary,9178.0,220.0,yes
283,57.0,management,primary,-620.0,92.0,yes
284,60.0,management,tertiary,2184.0,212.0,yes
285,37.0,self-employed,tertiary,1486.0,641.0,no
286,32.0,technician,secondary,596.0,37.0,yes
287,36.0,technician,secondary,3854.0,94.0,yes
288,31.0,admin.,secondary,6043.0,190.0,yes
289,40.0,technician,secondary,2699.0,219.0,yes
290,46.0,self-employed,secondary,68963.0,61.0,yes
291,33.0,management,secondary,3634.0,396.0,no
292,39.0,services,secondary,-168.0,316.0,no
293,30.0,management,tertiary,2376.0,180.0,yes
294,77.0,retired,secondary,202.0,79.0,yes
295,69.0,retired,tertiary,3400.0,87.0,yes
296,36.0,blue-collar,secondary,4610.0,409.0,yes
297,65.0,management,tertiary,1305.0,62.0,yes
298,33.0,management,tertiary,3879.0,105.0,yes
299,54.0,admin.,secondary,-745.0,180.0,yes
300,54.0,services,secondary,576.0,501.0,yes
301,40.0,management,tertiary,2701.0,85.0,yes
302,30.0,management,tertiary,233.0,109.0,no
303,41.0,technician,tertiary,9826.0,283.0,no
304,33.0,technician,secondary,690.0,114.0,yes
305,41.0,entrepreneur,secondary,1741.0,384.0,no
306,48.0,management,tertiary,1298.0,21.0,yes
307,67.0,retired,primary,2311.0,108.0,no
308,41.0,admin.,secondary,-394.0,644.0,no
309,21.0,student,primary,2147.0,176.0,yes
310,61.0,management,tertiary,2040.0,227.0,no
311,33.0,admin.,secondary,-252.0,182.0,yes
312,43.0,services,secondary,267.0,105.0,yes
313,40.0,management,tertiary,-689.0,167.0,no
314,32.0,admin.,secondary,1709.0,218.0,yes
315,83.0,retired,primary,77038.0,108.0,yes
316,29.0,student,secondary,1896.0,132.0,yes
317,34.0,admin.,secondary,2386.0,86.0,yes
318,36.0,self-employed,tertiary,2282.0,198.0,yes
319,38.0,blue-collar,secondary,356.0,208.0,no
320,48.0,management,tertiary,2204.0,65.0,no
321,46.0,admin.,secondary,2633.0,320.0,no
322,33.0,management,tertiary,7595.0,102.0,yes
323,49.0,technician,secondary,-865.0,59.0,yes
324,21.0,housemaid,tertiary,42898.0,314.0,no
325,30.0,admin.,tertiary,647.0,302.0,no
326,34.0,technician,tertiary,2359.0,438.0,yes
327,32.0,technician,secondary,560.0,7.0,no
328,35.0,management,tertiary,3165.0,214.0,no
329,61.0,technician,secondary,3913.0,200.0,yes
330,46.0,technician,secondary,8479.0,171.0,no
331,32.0,services,secondary,-478.0,310.0,yes
332,41.0,technician,secondary,2352.0,181.0,yes
333,27.0,blue-collar,secondary,41971.0,209.0,yes
334,35.0,technician,secondary,4011.0,169.0,no
335,33.0,management,tertiary,-591.0,219.0,no
336,28.0,housemaid,secondary,13155.0,756.0,yes
337,80.0,retired,primary,385.0,85.0,yes
338,33.0,technician,secondary,1878.0,252.0,no
339,64.0,management,secondary,1272.0,344.0,yes
340,45.0,admin.,secondary,47669.0,703.0,yes
341,36.0,housemaid,primary,21542.0,106.0,yes
342,19.0,housemaid,tertiary,43851.0,208.0,yes
343,33.0,services,secondary,3006.0,107.0,yes
344,33.0,technician,tertiary,8951.0,58.0,no
345,36.0,management,tertiary,618.0,199.0,no
346,37.0,blue-collar,secondary,4470.0,273.0,no
347,26.0,services,secondary,2546.0,747.0,no
348,49.0,blue-collar,primary,3094.0,333.0,no
349,35.0,admin.,secondary,-715.0,225.0,no
350,55.0,self-employed,secondary,24930.0,768.0,yes
351,24.0,management,tertiary,7559.0,247.0,yes
352,58.0,management,tertiary,4990.0,301.0,yes
353,33.0,admin.,tertiary,-49.0,95.0,yes
354,32.0,management,tertiary,22409.0,308.0,yes
355,79.0,retired,secondary,9974.0,259.0,yes
356,61.0,unemployed,secondary,697.0,393.0,yes
357,42.0,admin.,secondary,2204.0,462.0,yes
358,32.0,management,tertiary,468.0,85.0,yes
359,51.0,management,tertiary,1362.0,429.0,yes
360,71.0,retired,secondary,7118.0,202.0,yes
361,64.0,technician,secondary,-843.0,366.0,yes
362,54.0,management,tertiary,-655.0,245.0,yes
363,73.0,retired,secondary,2089.0,299.0,yes
364,30.0,management,tertiary,22.0,108.0,yes
365,22.0,student,secondary,1315.0,778.0,no
366,36.0,technician,secondary,-821.0,165.0,yes
367,35.0,management,tertiary,7453.0,216.0,yes
368,39.0,services,secondary,454.0,370.0,no
369,49.0,self-employed,tertiary,2604.0,332.0,yes
370,49.0,management,tertiary,3169.0,398.0,yes
371,39.0,technician,tertiary,4314.0,226.0,yes
372,34.0,services,secondary,3894.0,116.0,yes
373,37.0,management,tertiary,2426.0,328.0,no
374,69.0,retired,primary,2569.0,82.0,no
375,44.0,technician,tertiary,42749.0,359.0,no
376,65.0,retired,secondary,1799.0,94.0,yes
377,61.0,retired,primary,1739.0,190.0,yes
378,36.0,management,secondary,975.0,327.0,yes
379,19.0,student,secondary,55615.0,93.0,yes
380,34.0,technician,tertiary,-534.0,98.0,no
381,54.0,management,tertiary,8703.0,200.0,yes
382,36.0,management,tertiary,2340.0,779.0,yes
383,34.0,self-employed,tertiary,4467.0,197.0,yes
384,76.0,housemaid,primary,44151.0,578.0,no
385,34.0,admin.,secondary,415.0,224.0,yes
386,46.0,housemaid,secondary,594.0,226.0,no
387,31.0,services,secondary,796.0,197.0,yes
388,37.0,management,tertiary,-74.0,198.0,yes
389,69.0,retired,tertiary,2635.0,270.0,no
390,23.0,retired,secondary,6601.0,49.0,yes
391,28.0,management,tertiary,-591.0,108.0,yes
392,41.0,unemployed,secondary,6388.0,228.0,yes
393,45.0,technician,secondary,2089.0,90.0,yes
394,84.0,unemployed,primary,37695.0,324.0,no
395,53.0,services,secondary,2491.0,167.0,yes
396,39.0,technician,secondary,3977.0,346.0,no
397,40.0,services,secondary,2279.0,181.0,no
398,52.0,technician,tertiary,3157.0,61.0,yes
399,31.0,management,tertiary,-636.0,59.0,yes
400,41.0,management,tertiary,-662.0,224.0,yes
401,26.0,admin.,secondary,3223.0,83.0,yes
402,36.0,admin.,tertiary,3385.0,255.0,no
403,27.0,unemployed,secondary,-3.0,190.0,no
404,29.0,management,tertiary,344.0,73.0,yes
405,27.0,admin.,secondary,38766.0,92.0,yes
406,27.0,admin.,secondary,2668.0,91.0,yes
407,58.0,management,tertiary,401.0,98.0,yes
408,70.0,self-employed,tertiary,31227.0,374.0,yes
409,40.0,technician,tertiary,3233.0,760.0,yes
410,83.0,retired,primary,6227.0,349.0,no
411,43.0,management,secondary,2106.0,179.0,yes
412,49.0,services,secondary,3600.0,796.0,no
413,55.0,blue-collar,secondary,438.0,67.0,yes
414,25.0,management,tertiary,172.0,319.0,no
415,32.0,admin.,tertiary,2319.0,172.0,yes
416,63.0,self-employed,tertiary,15473.0,284.0,no
417,38.0,management,tertiary,-22.0,189.0,yes
418,36.0,management,tertiary,1660.0,189.0,no
419,54.0,blue-collar,secondary,-839.0,49.0,yes
420,24.0,technician,tertiary,83.0,104.0,yes
421,50.0,management,tertiary,3518.0,107.0,no
422,35.0,technician,tertiary,4201.0,159.0,yes
423,43.0,entrepreneur,primary,518.0,155.0,yes
424,55.0,retired,secondary,650.0,334.0,yes
425,55.0,services,secondary,37935.0,545.0,yes
426,46.0,blue-collar,primary,2542.0,68.0,yes
427,27.0,blue-collar,secondary,1315.0,97.0,no
428,26.0,student,secondary,3379.0,357.0,yes
429,59.0,admin.,secondary,39064.0,109.0,yes
430,39.0,management,tertiary,1729.0,200.0,yes
431,39.0,admin.,secondary,3381.0,177.0,yes
432,32.0,unemployed,secondary,-452.0,239.0,yes
433,34.0,technician,tertiary,406.0,199.0,yes
434,37.0,blue-collar,secondary,3623.0,59.0,yes
435,40.0,technician,tertiary,4051.0,199.0,yes
436,48.0,services,primary,4204.0,309.0,no
437,53.0,admin.,secondary,14861.0,81.0,yes
438,30.0,entrepreneur,tertiary,126.0,346.0,no
439,70.0,retired,primary,66203.0,215.0,yes
440,47.0,services,secondary,757.0,380.0,yes
441,46.0,management,tertiary,5125.0,142.0,no
442,40.0,admin.,secondary,2197.0,226.0,yes
443,36.0,management,tertiary,1011.0,222.0,yes
444,26.0,student,secondary,10520.0,101.0,no
445,37.0,management,secondary,3125.0,118.0,yes
446,41.0,blue-collar,secondary,491.0,305.0,no
447,64.0,housemaid,primary,39440.0,206.0,yes
448,20.0,student,primary,1480.0,194.0,yes
449,32.0,management,tertiary,2707.0,92.0,no
450,27.0,student,secondary,3810.0,185.0,yes
451,35.0,blue-collar,primary,4224.0,220.0,no
452,40.0,services,secondary,1187.0,51.0,yes
453,27.0,technician,tertiary,3663.0,236.0,no
454,45.0,technician,tertiary,3333.0,481.0,yes
455,46.0,housemaid,secondary,46157.0,67.0,yes
456,48.0,technician,secondary,1331.0,555.0,no
457,70.0,retired,tertiary,4676.0,227.0,yes
458,38.0,housemaid,secondary,28615.0,433.0,yes
459,64.0,admin.,secondary,64685.0,85.0,yes
460,35.0,self-employed,tertiary,66311.0,330.0,yes
461,36.0,technician,tertiary,4402.0,194.0,yes
462,75.0,retired,secondary,3573.0,114.0,yes
463,38.0,housemaid,secondary,3377.0,390.0,yes
464,39.0,management,tertiary,4082.0,135.0,yes
465,27.0,management,tertiary,7339.0,368.0,yes
466,34.0,unemployed,secondary,3777.0,218.0,yes
467,51.0,management,tertiary,2252.0,142.0,no
468,54.0,management,primary,3242.0,229.0,yes
469,45.0,management,tertiary,48735.0,317.0,no
470,33.0,blue-collar,secondary,10432.0,60.0,no
471,45.0,housemaid,primary,30468.0,802.0,yes
472,31.0,technician,tertiary,-259.0,397.0,no
473,26.0,technician,secondary,1066.0,16.0,no
474,34.0,management,tertiary,-706.0,306.0,no
475,33.0,management,tertiary,9574.0,109.0,yes
476,41.0,technician,tertiary,3684.0,107.0,no
477,55.0,services,secondary,75501.0,312.0,yes
478,27.0,management,tertiary,9758.0,108.0,yes
479,52.0,technician,tertiary,1821.0,126.0,yes
480,50.0,technician,secondary,1064.0,117.0,yes
481,39.0,management,tertiary,614.0,324.0,yes
482,26.0,blue-collar,secondary,1598.0,83.0,yes
483,87.0,technician,tertiary,72012.0,439.0,yes
484,47.0,technician,secondary,3018.0,364.0,no
485,26.0,self-employed,tertiary,423.0,130.0,no
486,38.0,technician,tertiary,4137.0,253.0,yes
487,34.0,admin.,tertiary,1952.0,113.0,yes
488,60.0,retired,tertiary,-281.0,174.0,yes
489,33.0,technician,tertiary,772.0,102.0,no
490,19.0,housemaid,tertiary,43836.0,136.0,no
491,27.0,blue-collar,secondary,2327.0,371.0,no
492,33.0,technician,secondary,13947.0,84.0,no
493,22.0,student,secondary,886.0,112.0,yes
494,60.0,management,tertiary,3451.0,327.0,yes
495,65.0,retired,tertiary,-198.0,193.0,yes
496,47.0,blue-collar,primary,2298.0,60.0,yes
497,28.0,management,tertiary,-659.0,70.0,yes
498,38.0,services,secondary,60950.0,335.0,no
499,27.0,student,secondary,2492.0,39.0,yes
500,68.0,technician,primary,41077.0,380.0,no
501,50.0,self-employed,tertiary,7039.0,166.0,yes
502,44.0,technician,secondary,3305.0,676.0,no
503,23.0,blue-collar,secondary,1300.0,518.0,yes
504,48.0,services,secondary,2253.0,439.0,yes
505,57.0,unemployed,secondary,-302.0,180.0,yes
506,41.0,technician,secondary,8392.0,174.0,yes
507,61.0,student,tertiary,50439.0,61.0,yes
508,28.0,technician,secondary,2243.0,63.0,yes
509,41.0,management,tertiary,1727.0,212.0,yes
510,37.0,management,secondary,273.0,59.0,yes
511,69.0,retired,secondary,58300.0,87.0,yes
512,57.0,retired,primary,2340.0,105.0,no
513,39.0,admin.,secondary,1600.0,472.0,no
514,58.0,entrepreneur,primary,43014.0,164.0,no
515,69.0,retired,secondary,48781.0,93.0,no
516,32.0,admin.,secondary,3371.0,373.0,yes
517,36.0,admin.,secondary,1499.0,128.0,yes
518,24.0,management,tertiary,391.0,59.0,yes
519,40.0,admin.,tertiary,3558.0,103.0,yes
520,32.0,management,tertiary,-632.0,111.0,yes
521,36.0,self-employed,tertiary,1124.0,476.0,yes
522,33.0,management,tertiary,194.0,96.0,yes
523,84.0,admin.,primary,37167.0,765.0,no
524,27.0,technician,tertiary,1202.0,6.0,yes
525,29.0,blue-collar,secondary,2889.0,226.0,yes
526,43.0,admin.,secondary,-464.0,94.0,yes
527,32.0,management,tertiary,1546.0,379.0,no
528,39.0,technician,tertiary,-501.0,191.0,yes
529,34.0,technician,tertiary,2200.0,319.0,yes
530,32.0,admin.,secondary,3490.0,75.0,yes
531,33.0,admin.,secondary,8036.0,97.0,yes
532,28.0,technician,secondary,1945.0,135.0,yes
533,41.0,technician,secondary,3253.0,254.0,yes
534,41.0,technician,secondary,2270.0,392.0,yes
535,26.0,student,secondary,-648.0,350.0,yes
536,79.0,technician,primary,30033.0,693.0,no
537,37.0,technician,tertiary,3204.0,101.0,yes
538,60.0,admin.,secondary,51746.0,114.0,no
539,40.0,blue-collar,secondary,2071.0,307.0,no
540,58.0,admin.,secondary,64661.0,263.0,no
541,59.0,admin.,secondary,844.0,178.0,no
542,79.0,unemployed,tertiary,52773.0,781.0,yes
543,33.0,unemployed,tertiary,29312.0,172.0,yes
544,37.0,retired,tertiary,18014.0,389.0,no
545,72.0,blue-collar,tertiary,50536.0,83.0,yes
546,53.0,admin.,secondary,70697.0,68.0,yes
547,49.0,technician,secondary,2812.0,73.0,yes
548,57.0,technician,secondary,2154.0,207.0,no
549,68.0,retired,tertiary,3302.0,99.0,yes
550,36.0,services,secondary,4227.0,316.0,yes
551,54.0,retired,tertiary,26398.0,188.0,yes
552,37.0,services,secondary,1531.0,397.0,yes
553,47.0,unemployed,secondary,688.0,593.0,no
