,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
58,Male,Yes,0,Not Graduate,No,4410.0,475.5009872716811,93.0,360,1,Urban,Y
59,Male,Yes,0,Graduate,No,393.0,19271.603839503918,120.0,360,1,Urban,Y
60,Male,Yes,0,Graduate,No,22456.0,4291.319122602792,137.0,360,1,Rural,N
61,Male,Yes,1,Graduate,No,21397.0,27558.16590332952,318.0,360,1,Semiurban,Y
62,Male,No,3+,Not Graduate,No,22531.0,23015.518015540987,453.0,360,1,Semiurban,Y
63,Male,Yes,0,Not Graduate,No,2641.0,1546.9904579346205,95.0,360,0,Urban,N
64,Female,Yes,3+,Graduate,No,5490.0,23512.42318650626,542.0,360,1,Urban,Y
65,Female,Yes,0,Not Graduate,No,37990.0,22212.13838449382,23.0,360,0,Urban,N
66,Female,Yes,2,Graduate,No,4326.0,4509.296565164303,160.0,360,1,Semiurban,Y
67,Male,Yes,0,Not Graduate,No,3138.0,2111.8006614547285,116.0,360,1,Rural,N
68,Male,Yes,0,Not Graduate,No,26846.0,1614.3989397336616,97.0,360,1,Semiurban,Y
69,Male,Yes,0,Graduate,No,23535.0,3375.138308728639,130.0,360,1,Rural,Y
70,Male,Yes,2,Graduate,No,5344.0,29462.786820776986,161.0,180,1,Semiurban,Y
71,Male,Yes,2,Graduate,No,8265.0,4078.7888351710585,132.0,240,1,Urban,Y
72,Male,Yes,0,Graduate,No,1984.0,25712.844071294203,117.0,360,1,Urban,Y
73,Male,Yes,0,Not Graduate,No,2622.0,3301.591799994132,116.0,360,1,Semiurban,Y
74,Male,Yes,0,Graduate,No,3365.0,1425.994406324712,112.0,360,1,Urban,Y
75,Male,No,2,Not Graduate,Yes,9538.0,33755.94404973868,403.0,480,1,Urban,Y
76,Male,Yes,0,Graduate,No,31459.0,1254.1767038685168,143.0,360,1,Semiurban,N
77,Male,Yes,1,Graduate,No,3701.0,29140.15624168206,175.0,360,1,Urban,N
78,Female,No,0,Graduate,No,22701.0,4430.687588354434,151.0,480,1,Rural,Y
79,Male,Yes,1,Not Graduate,Yes,22483.0,6958.887751975601,133.0,180,1,Semiurban,Y
80,Male,No,1,Graduate,No,17763.0,799.985940415738,440.0,360,1,Semiurban,Y
81,Male,Yes,1,Graduate,No,376.0,4260.131812191342,137.0,360,1,Semiurban,Y
82,Male,Yes,0,Not Graduate,No,3652.0,33312.322180919706,104.0,360,0,Urban,N
83,Female,Yes,3+,Graduate,No,28394.0,29255.724222867768,566.0,360,1,Semiurban,Y
84,Female,No,0,Graduate,No,1669.0,2676.13026458995,112.0,480,1,Urban,Y
85,Female,Yes,0,Graduate,No,27321.0,21500.39841901938,115.0,360,1,Semiurban,Y
86,Male,Yes,0,Graduate,No,3795.0,29173.96025918635,188.0,360,1,Semiurban,N
87,Male,Yes,0,Graduate,No,5313.0,7985.128231779833,128.0,480,1,Semiurban,Y
88,Female,Yes,2,Graduate,No,25042.0,1512.2879228796749,120.0,360,1,Rural,Y
89,Male,Yes,0,Graduate,No,2798.0,4455.017773125728,123.0,360,0,Urban,N
90,Male,Yes,2,Graduate,No,2228.0,390.9406404494454,155.0,360,1,Rural,Y
91,Female,Yes,3+,Graduate,No,1005.0,24941.235121276182,110.0,360,1,Urban,Y
92,Male,Yes,3+,Graduate,No,24675.0,26739.95959606505,122.0,360,1,Semiurban,Y
93,Female,No,0,Graduate,No,11104.0,3566.5653656430222,162.0,360,0,Urban,N
94,Female,Yes,0,Graduate,No,35102.0,4963.560788223012,175.0,360,1,Semiurban,Y
95,Male,No,0,Not Graduate,No,994.0,33458.72878289423,97.0,180,1,Semiurban,Y
96,Male,Yes,0,Graduate,No,8180.0,2895.360575001024,140.0,360,1,Semiurban,Y
97,Male,Yes,0,Graduate,No,27785.0,2548.5308594985145,91.0,360,1,Urban,Y
98,Male,No,3+,Not Graduate,No,10817.0,14206.23676334754,431.0,180,1,Urban,Y
99,Male,Yes,3+,Not Graduate,No,22987.0,22639.346917875882,426.0,360,1,Rural,Y
100,Female,No,0,Graduate,No,216.0,14450.23767084556,91.0,240,1,Rural,Y
101,Male,Yes,1,Graduate,No,2180.0,1758.5552333900748,105.0,360,1,Rural,Y
102,Female,No,3+,Graduate,No,2249.0,28093.80388952323,533.0,360,1,Rural,Y
103,Male,No,0,Graduate,No,22241.0,4431.748802187974,145.0,480,1,Urban,Y
104,Female,Yes,0,Graduate,Yes,1994.0,24908.356903227897,122.0,360,1,Urban,Y
105,Male,Yes,0,Graduate,No,3395.0,2646.2190146053604,117.0,360,0,Urban,N
106,Male,Yes,3+,Graduate,No,17666.0,4836.039059403434,461.0,360,1,Semiurban,Y
107,Male,Yes,2,Graduate,Yes,11654.0,3551.630593142086,154.0,360,1,Semiurban,N
108,Female,Yes,0,Graduate,No,750.0,20752.603197332613,98.0,360,1,Semiurban,N
109,Male,Yes,0,Graduate,No,28654.0,6016.778361478561,194.0,360,1,Semiurban,Y
110,Male,Yes,0,Not Graduate,No,3792.0,32761.440722039715,114.0,360,1,Semiurban,Y
111,Male,No,1,Graduate,Yes,21918.0,28379.84813651466,443.0,360,1,Rural,Y
112,Male,Yes,0,Graduate,No,4985.0,4161.950304136614,144.0,360,0,Urban,N
113,Female,No,3+,Graduate,No,32308.0,28851.365687940273,569.0,360,0,Urban,N
114,Male,Yes,0,Graduate,No,22684.0,4336.390172547885,135.0,180,1,Rural,Y
115,Female,Yes,3+,Graduate,No,8394.0,27412.674194582396,566.0,360,0,Rural,N
116,Male,No,0,Not Graduate,Yes,2342.0,855.5065312295077,98.0,240,1,Rural,N
117,Male,Yes,2,Graduate,No,3423.0,2166.4714801539853,131.0,360,1,Rural,Y
118,Male,No,1,Graduate,No,281.0,895.1239054349704,136.0,360,1,Rural,Y
119,Female,Yes,3+,Not Graduate,No,26084.0,23202.129474382527,424.0,480,1,Semiurban,Y
120,Male,Yes,0,Graduate,No,3199.0,23644.87716995472,121.0,360,1,Rural,N
121,Male,Yes,3+,Graduate,No,10410.0,4919.63179640746,466.0,360,1,Urban,Y
122,Female,Yes,3+,Not Graduate,No,26112.0,10936.860031957533,444.0,480,1,Semiurban,Y
123,Male,Yes,1,Graduate,No,14726.0,26248.541382594274,138.0,360,1,Urban,Y
124,Male,Yes,0,Graduate,No,2781.0,213.3226861116302,104.0,360,0,Urban,N
125,Male,No,1,Not Graduate,No,21107.0,6686.807979073464,452.0,360,1,Rural,Y
126,Female,Yes,3+,Not Graduate,No,11092.0,3429.7356919002905,295.0,180,1,Semiurban,Y
127,Female,Yes,3+,Graduate,No,32359.0,27641.921179432014,543.0,360,1,Urban,Y
128,Male,Yes,2,Graduate,No,1740.0,1382.0464707565563,155.0,360,1,Semiurban,Y
129,Female,No,3+,Graduate,Yes,23461.0,24700.076323831567,538.0,84,1,Semiurban,Y
130,Female,Yes,3+,Graduate,No,3672.0,23340.443080418776,92.0,360,1,Rural,Y
131,Male,Yes,0,Graduate,No,3115.0,20333.644471638134,116.0,360,1,Semiurban,N
132,Male,Yes,2,Not Graduate,No,9410.0,27515.519523158135,417.0,360,1,Semiurban,Y
133,Female,Yes,0,Not Graduate,No,36904.0,15922.912903786251,340.0,360,0,Urban,N
134,Male,Yes,2,Not Graduate,No,28973.0,10215.645921583897,411.0,360,1,Urban,Y
135,Female,Yes,1,Graduate,No,32793.0,2958.4491726962874,531.0,360,0,Semiurban,N
136,Male,Yes,3+,Graduate,No,12359.0,13199.948655515473,346.0,360,1,Urban,Y
137,Male,No,3+,Not Graduate,No,23719.0,27534.779714328855,296.0,180,1,Semiurban,Y
138,Female,No,3+,Graduate,No,16922.0,11313.036067014165,466.0,360,1,Semiurban,Y
139,Male,Yes,2,Not Graduate,No,30578.0,23606.17312415063,260.0,360,1,Rural,Y
140,Male,Yes,0,Not Graduate,No,2137.0,31859.469762329783,106.0,360,1,Semiurban,Y
141,Female,Yes,2,Not Graduate,No,21944.0,9723.47101913455,449.0,360,1,Rural,Y
142,Male,Yes,0,Graduate,No,10256.0,25322.483292403103,104.0,360,0,Semiurban,N
143,Male,No,1,Graduate,No,10989.0,20704.145383512503,315.0,300,1,Semiurban,Y
144,Male,No,2,Graduate,No,22808.0,1435.1630505097169,135.0,480,1,Urban,Y
145,Female,Yes,1,Not Graduate,Yes,22955.0,11135.106570861113,133.0,480,1,Rural,Y
146,Male,No,0,Not Graduate,Yes,2438.0,32416.099089903357,118.0,480,1,Semiurban,Y
147,Female,Yes,2,Graduate,No,1435.0,30765.880134955947,522.0,360,0,Semiurban,N
148,Male,Yes,0,Not Graduate,No,3008.0,9752.10873975792,110.0,360,1,Urban,N
149,Male,Yes,3+,Not Graduate,No,21074.0,11087.375708660442,434.0,360,1,Urban,Y
150,Female,No,3+,Not Graduate,No,37922.0,28316.79882562115,302.0,360,0,Urban,N
151,Male,Yes,1,Graduate,No,26599.0,66.04375762832838,144.0,360,1,Semiurban,N
152,Male,No,3+,Not Graduate,No,6987.0,28742.997034772285,293.0,360,1,Semiurban,N
153,Male,Yes,0,Not Graduate,No,5569.0,32054.671360499535,98.0,360,1,Rural,Y
154,Female,Yes,1,Graduate,No,30776.0,2361.5844780548096,533.0,360,0,Urban,N
155,Male,Yes,0,Not Graduate,No,728.0,43.68791927247574,107.0,180,1,Urban,Y
156,Male,No,0,Graduate,No,33981.0,33476.65420126329,182.0,360,1,Semiurban,Y
157,Male,No,2,Graduate,No,607.0,3857.06943180092,135.0,360,1,Urban,Y
158,Male,No,0,Graduate,No,35135.0,3063.5170365862878,292.0,360,1,Urban,N
159,Male,Yes,2,Graduate,No,4204.0,3513.6695031420213,145.0,360,1,Semiurban,Y
160,Female,No,3+,Graduate,No,1159.0,24149.276960547682,549.0,180,1,Rural,Y
161,Female,Yes,1,Graduate,No,16199.0,2426.0784225824655,524.0,360,0,Urban,N
162,Female,Yes,3+,Graduate,No,32601.0,28661.788648960213,545.0,360,1,Semiurban,Y
163,Male,Yes,0,Not Graduate,No,20809.0,24156.843674437052,40.0,180,1,Urban,N
164,Female,Yes,0,Graduate,No,32740.0,26939.53481363553,115.0,360,1,Semiurban,Y
165,Male,Yes,1,Graduate,No,23396.0,2389.1723778973796,133.0,360,1,Urban,Y
166,Male,No,3+,Not Graduate,No,15824.0,5802.8689233558425,453.0,360,1,Semiurban,Y
167,Male,Yes,0,Graduate,Yes,2732.0,1146.4581191111586,130.0,84,1,Rural,Y
168,Male,No,0,Graduate,No,10261.0,1908.7002595361869,137.0,360,0,Semiurban,N
169,Male,Yes,0,Not Graduate,No,1565.0,21123.519534952993,121.0,360,1,Urban,Y
170,Male,Yes,2,Graduate,No,11910.0,6005.914898853924,243.0,360,0,Urban,N
171,Female,No,3+,Not Graduate,No,35344.0,11046.728292500784,285.0,360,1,Rural,Y
172,Male,No,1,Graduate,No,5114.0,786.7733449486126,143.0,360,1,Urban,Y
173,Male,Yes,0,Graduate,No,31518.0,25976.43769819757,126.0,360,1,Rural,Y
174,Male,No,2,Not Graduate,No,1821.0,11038.895259425213,163.0,360,1,Rural,Y
175,Male,Yes,3+,Not Graduate,No,24958.0,22634.967077192836,431.0,480,1,Rural,Y
176,Male,No,0,Graduate,No,37328.0,20243.633108602895,188.0,240,1,Semiurban,Y
177,Female,Yes,1,Graduate,No,2035.0,5217.651726023294,527.0,360,1,Rural,N
178,Male,Yes,1,Graduate,No,33221.0,3287.4356818066863,183.0,360,1,Rural,Y
179,Male,Yes,0,Not Graduate,No,13417.0,9672.085138596096,102.0,360,1,Rural,Y
180,Male,Yes,0,Graduate,No,27967.0,33380.638858980084,170.0,360,0,Urban,N
181,Male,No,0,Graduate,No,6529.0,21503.764888795187,93.0,240,1,Rural,Y
182,Female,Yes,3+,Not Graduate,No,24823.0,6198.33272906765,424.0,480,1,Semiurban,Y
183,Male,Yes,0,Graduate,No,4405.0,25048.054275261547,93.0,360,1,Semiurban,Y
184,Female,Yes,3+,Graduate,No,21086.0,29055.61028019959,560.0,360,1,Semiurban,Y
185,Male,Yes,1,Graduate,No,27715.0,1851.661021361361,149.0,360,0,Semiurban,N
186,Male,Yes,2,Graduate,No,3720.0,3790.457905366298,130.0,360,1,Rural,Y
187,Male,Yes,0,Not Graduate,No,2435.0,2758.3531403915795,125.0,360,1,Rural,Y
188,Male,No,3+,Not Graduate,No,11150.0,9608.850187948041,459.0,360,1,Urban,Y
189,Female,Yes,3+,Graduate,No,33488.0,23577.745859648483,548.0,360,1,Semiurban,Y
190,Female,No,3+,Not Graduate,No,30645.0,31728.03933440146,288.0,360,1,Rural,N
191,Male,No,3+,Not Graduate,No,30373.0,29220.66727191696,307.0,480,0,Urban,N
192,Male,Yes,1,Graduate,Yes,20626.0,21222.168602792666,336.0,360,1,Semiurban,Y
193,Female,Yes,1,Graduate,Yes,15842.0,2150.6035145308565,450.0,240,1,Semiurban,Y
194,Male,No,0,Not Graduate,Yes,38099.0,16203.232116829784,319.0,480,1,Rural,N
195,Male,Yes,0,Graduate,No,1744.0,3717.6895178496816,118.0,360,1,Rural,Y
196,Female,No,3+,Not Graduate,Yes,12312.0,28871.44565341889,291.0,480,1,Rural,Y
197,Female,No,3+,Graduate,No,16806.0,28523.49163204253,535.0,360,1,Urban,Y
198,Female,No,3+,Not Graduate,No,329.0,19000.870758514826,56.0,480,1,Semiurban,Y
199,Male,No,0,Not Graduate,No,8441.0,31624.34275082561,100.0,480,1,Semiurban,N
200,Male,Yes,1,Not Graduate,Yes,25129.0,10005.562807474766,431.0,480,1,Semiurban,Y
201,Male,No,0,Not Graduate,No,26619.0,880.0178589551011,101.0,480,1,Urban,Y
202,Female,Yes,0,Graduate,No,319.0,22433.926768583166,124.0,360,1,Semiurban,Y
203,Female,Yes,1,Graduate,No,16671.0,31521.59102361294,511.0,360,1,Urban,N
204,Male,No,1,Graduate,No,22171.0,4414.2910867039245,135.0,360,1,Semiurban,Y
205,Female,Yes,3+,Graduate,No,37940.0,29280.674393974496,537.0,360,0,Urban,N
206,Male,Yes,3+,Graduate,No,5417.0,20683.214105021158,93.0,360,1,Semiurban,Y
207,Male,Yes,0,Graduate,No,4766.0,6834.329237293549,143.0,360,1,Semiurban,Y
208,Female,Yes,0,Graduate,No,3618.0,2914.666865823263,106.0,360,0,Semiurban,N
209,Female,No,1,Graduate,No,25583.0,9041.049467019713,425.0,360,1,Semiurban,Y
210,Female,Yes,3+,Graduate,No,31370.0,22826.08395775123,552.0,240,1,Semiurban,Y
211,Male,No,0,Not Graduate,No,7830.0,1302.0058500864764,103.0,180,1,Urban,Y
212,Male,Yes,0,Graduate,No,4284.0,4964.836336535577,91.0,300,1,Urban,Y
213,Male,No,3+,Not Graduate,Yes,13088.0,19424.101088585317,293.0,480,1,Urban,N
214,Male,No,0,Graduate,No,10514.0,21160.841552568112,97.0,180,1,Rural,Y
215,Female,Yes,2,Not Graduate,No,20514.0,5129.859929384718,61.0,360,1,Urban,Y
216,Male,Yes,0,Graduate,No,26424.0,4442.358992932592,118.0,360,1,Semiurban,Y
217,Male,Yes,0,Graduate,No,32254.0,420.18434959469874,143.0,360,0,Urban,N
218,Male,No,0,Graduate,No,3351.0,4246.231748506074,141.0,360,0,Urban,N
219,Male,No,1,Graduate,No,9977.0,3444.220557352827,148.0,480,1,Rural,Y
220,Male,Yes,0,Not Graduate,No,3249.0,33076.717409445606,118.0,360,1,Rural,Y
221,Female,No,1,Graduate,No,725.0,324.8501419110526,151.0,360,1,Urban,Y
222,Female,Yes,0,Graduate,No,438.0,1680.472612733641,126.0,360,1,Urban,Y
223,Male,Yes,0,Graduate,No,3062.0,2006.6867098521443,117.0,360,1,Semiurban,N
224,Male,No,3+,Not Graduate,No,25987.0,23004.873247017975,435.0,180,1,Rural,Y
225,Male,Yes,1,Graduate,No,5288.0,32647.70211300189,126.0,360,1,Semiurban,Y
226,Male,Yes,0,Graduate,No,21917.0,1473.6979721049695,128.0,360,1,Rural,Y
227,Male,Yes,0,Graduate,No,2077.0,25884.627441932702,98.0,360,1,Rural,Y
228,Female,Yes,3+,Not Graduate,No,11765.0,28765.961600837196,427.0,360,1,Semiurban,Y
229,Male,No,3+,Graduate,No,17106.0,5965.036155643257,473.0,300,1,Rural,Y
230,Male,Yes,0,Graduate,Yes,6310.0,708.3314419871316,104.0,360,1,Rural,N
231,Female,No,0,Not Graduate,Yes,17399.0,28605.963899342398,326.0,240,1,Urban,N
232,Female,No,3+,Graduate,No,21562.0,28813.52957349557,556.0,360,1,Urban,Y
233,Female,Yes,0,Graduate,No,3416.0,23603.342239462127,140.0,360,1,Rural,Y
234,Female,Yes,3+,Not Graduate,No,11895.0,23889.7304010353,440.0,360,1,Urban,Y
235,Female,No,3+,Graduate,No,31861.0,23989.603648020326,558.0,240,1,Rural,Y
236,Female,Yes,0,Not Graduate,Yes,22090.0,1075.7267052074926,51.0,480,0,Rural,N
237,Male,Yes,0,Not Graduate,No,2604.0,22758.34490330314,126.0,360,1,Rural,Y
238,Male,Yes,0,Not Graduate,No,5407.0,32500.860147686213,104.0,360,1,Semiurban,N
239,Male,No,0,Not Graduate,Yes,3018.0,4010.8117858273054,105.0,480,1,Urban,N
240,Female,Yes,0,Not Graduate,No,2230.0,24191.048025314685,54.0,180,1,Urban,N
241,Male,Yes,0,Not Graduate,No,5500.0,31748.573979686327,122.0,360,0,Urban,N
242,Male,Yes,2,Graduate,No,32001.0,7845.816287898181,271.0,360,0,Urban,N
243,Male,No,1,Graduate,No,4964.0,1325.7946393432017,95.0,240,1,Semiurban,Y
244,Female,No,3+,Graduate,No,9523.0,19248.571053891723,470.0,360,1,Urban,Y
245,Male,Yes,0,Not Graduate,No,724.0,2593.6702229701727,106.0,360,1,Urban,Y
246,Female,No,3+,Graduate,No,15901.0,28528.449251861202,545.0,360,1,Rural,Y
247,Male,Yes,0,Graduate,No,865.0,15107.880563454231,108.0,360,0,Urban,N
248,Female,Yes,1,Graduate,No,8730.0,30533.83038950661,162.0,360,1,Semiurban,Y
249,Male,Yes,0,Graduate,Yes,4830.0,4375.366838079328,105.0,84,1,Rural,Y
250,Female,Yes,3+,Not Graduate,No,23485.0,10326.201153450475,441.0,360,1,Semiurban,Y
251,Male,Yes,0,Graduate,No,28192.0,27.76218311993245,103.0,360,1,Semiurban,Y
252,Male,Yes,0,Not Graduate,No,2494.0,642.6183388005879,112.0,360,1,Urban,Y
253,Male,No,1,Graduate,No,5169.0,3839.5084011986837,148.0,360,1,Semiurban,Y
254,Male,No,0,Graduate,No,2429.0,31761.20966625766,97.0,480,1,Urban,Y
255,Female,Yes,2,Not Graduate,No,2542.0,15711.6773207011,425.0,360,1,Rural,Y
256,Female,No,2,Not Graduate,No,18264.0,10600.099351137926,450.0,360,1,Urban,Y
257,Female,Yes,3+,Not Graduate,No,26393.0,31051.059716102696,48.0,360,1,Urban,Y
258,Female,No,0,Not Graduate,Yes,26974.0,22941.30679541304,29.0,240,1,Semiurban,N
259,Female,Yes,3+,Graduate,No,8592.0,22573.27551103911,540.0,360,1,Urban,N
260,Male,Yes,0,Graduate,No,1721.0,4225.223919360289,94.0,360,1,Semiurban,Y
261,Male,No,0,Not Graduate,No,4028.0,32733.887173125593,114.0,480,1,Urban,Y
262,Male,Yes,0,Graduate,No,1052.0,3252.963519547912,112.0,360,1,Urban,Y
263,Male,No,0,Not Graduate,Yes,36124.0,32750.42641022305,125.0,240,1,Rural,N
264,Female,No,0,Graduate,No,21986.0,28802.50134730941,448.0,360,1,Semiurban,Y
265,Female,Yes,1,Graduate,No,693.0,25654.097141282717,112.0,360,1,Semiurban,Y
266,Female,No,0,Not Graduate,Yes,24267.0,17533.776842798557,334.0,240,1,Urban,N
267,Male,No,3+,Not Graduate,No,32548.0,2621.0423487809126,309.0,180,1,Urban,Y
268,Male,Yes,0,Graduate,No,32935.0,2211.343623037693,162.0,360,0,Urban,N
269,Female,No,3+,Not Graduate,No,17227.0,33150.96548461532,281.0,360,1,Urban,Y
270,Female,No,0,Graduate,No,3894.0,25532.440957819806,95.0,480,1,Rural,Y
271,Male,Yes,0,Graduate,No,21433.0,30401.6158442939,132.0,360,1,Rural,Y
272,Male,No,0,Graduate,No,3795.0,4244.004947964109,128.0,360,1,Rural,Y
273,Female,Yes,0,Not Graduate,No,37392.0,21036.682340287804,48.0,180,1,Semiurban,N
274,Male,Yes,0,Not Graduate,No,23992.0,1576.8832839442455,126.0,360,1,Semiurban,Y
275,Female,No,3+,Graduate,No,1564.0,24609.090551925066,552.0,480,1,Rural,Y
276,Male,Yes,2,Graduate,No,18839.0,8934.418306010439,266.0,360,0,Urban,N
277,Female,No,3+,Graduate,No,33198.0,27646.48757822493,558.0,360,1,Urban,Y
278,Male,Yes,1,Not Graduate,No,4462.0,10815.973851807506,152.0,180,1,Urban,Y
279,Female,Yes,3+,Not Graduate,No,21306.0,23931.009447545905,437.0,360,1,Rural,Y
280,Male,Yes,1,Graduate,No,30374.0,33405.15230892087,200.0,360,1,Semiurban,N
281,Male,Yes,0,Graduate,No,1028.0,4668.405919139823,176.0,480,1,Semiurban,N
282,Male,Yes,0,Not Graduate,No,27310.0,931.6426868203904,94.0,360,1,Rural,Y
283,Female,No,3+,Graduate,No,6927.0,3274.4404774210598,93.0,480,1,Rural,Y
284,Female,Yes,0,Graduate,No,25528.0,15372.232377445367,120.0,360,1,Semiurban,Y
285,Male,Yes,1,Not Graduate,No,23246.0,10042.947374568528,156.0,360,1,Rural,Y
286,Male,Yes,0,Graduate,No,2057.0,31675.998565864622,122.0,360,1,Semiurban,Y
287,Male,Yes,0,Not Graduate,No,699.0,32053.095115420863,120.0,360,1,Urban,Y
288,Male,Yes,0,Graduate,No,4159.0,8643.196472404727,136.0,360,1,Semiurban,Y
289,Male,Yes,0,Graduate,No,3622.0,1991.5734164963267,141.0,360,1,Rural,Y
290,Male,Yes,3+,Graduate,No,5399.0,19340.755934440553,322.0,360,1,Rural,Y
