,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
22,Female,Yes,0,Graduate,No,14146.0,25955.70253096149,548.0,240,0,Urban,Y
23,Female,No,0,Graduate,Yes,4689.0,11583.179283307345,301.0,180,1,Rural,Y
24,Male,Yes,0,Graduate,Yes,18613.0,26370.779975462337,543.0,240,0,Rural,Y
25,Female,Yes,0,Graduate,Yes,6107.0,23367.817722351745,505.0,360,0,Rural,N
26,Male,Yes,1,Graduate,No,38300.0,25422.694327083547,559.0,240,0,Semiurban,Y
27,Male,Yes,0,Graduate,No,9836.0,2978.6603699350744,100.0,120,1,Rural,Y
28,Male,Yes,0,Not Graduate,No,3846.0,21170.778451893824,348.0,300,1,Rural,N
29,Male,Yes,0,Not Graduate,Yes,5578.0,18457.92747101591,560.0,480,0,Rural,N
30,Male,No,0,Graduate,Yes,32041.0,23939.68503588338,429.0,84,1,Semiurban,Y
31,Female,No,0,Graduate,Yes,24094.0,20005.359899954907,534.0,480,0,Semiurban,Y
32,Male,Yes,1,Not Graduate,Yes,21679.0,19333.947715008027,555.0,480,0,Urban,N
33,Male,Yes,0,Graduate,No,15254.0,11300.317474312433,96.0,480,1,Urban,Y
34,Male,No,0,Graduate,Yes,3268.0,8310.837022345508,109.0,120,1,Rural,Y
35,Male,Yes,0,Graduate,No,38852.0,15835.986537865409,555.0,300,0,Semiurban,Y
36,Male,No,0,Graduate,Yes,12835.0,32661.249179947044,563.0,180,0,Urban,Y
37,Female,No,0,Not Graduate,No,10692.0,24510.925248371663,511.0,60,0,Urban,N
38,Female,No,0,Not Graduate,Yes,24533.0,8294.910867606937,148.0,180,1,Rural,Y
39,Female,Yes,1,Not Graduate,Yes,4028.0,11071.941315184751,305.0,360,1,Rural,N
40,Female,Yes,0,Not Graduate,No,2811.0,26516.1038501863,427.0,360,1,Rural,Y
41,Female,No,0,Graduate,Yes,19453.0,11894.399703948146,287.0,180,1,Rural,Y
42,Male,No,0,Graduate,Yes,36304.0,25137.983905883924,305.0,180,1,Urban,Y
43,Female,Yes,0,Graduate,No,21240.0,10041.642527445387,251.0,84,1,Semiurban,Y
44,Female,No,0,Graduate,Yes,14701.0,33114.67745316653,567.0,60,0,Semiurban,Y
45,Male,Yes,0,Graduate,No,18664.0,11802.472716247921,94.0,480,1,Urban,N
46,Male,Yes,0,Graduate,No,4254.0,25560.580729333007,426.0,240,0,Rural,Y
47,Male,No,0,Not Graduate,Yes,23276.0,19734.009348226584,436.0,180,1,Semiurban,Y
48,Male,No,0,Graduate,Yes,21476.0,32365.430661702576,550.0,60,0,Urban,N
49,Female,No,0,Not Graduate,Yes,5371.0,28425.096628089934,31.0,84,1,Semiurban,N
50,Male,No,0,Not Graduate,Yes,5567.0,30555.73811753718,431.0,84,1,Semiurban,Y
51,Female,Yes,1,Not Graduate,No,19752.0,26909.15066605006,439.0,360,1,Rural,Y
52,Female,No,0,Graduate,Yes,7995.0,11338.164735982793,308.0,180,1,Semiurban,Y
53,Female,No,0,Not Graduate,Yes,21169.0,18466.899221808282,88.0,84,1,Semiurban,Y
54,Female,No,0,Not Graduate,Yes,4041.0,28825.836565611025,40.0,120,1,Rural,N
55,Female,No,0,Graduate,Yes,12943.0,12788.31964418842,100.0,180,1,Rural,N
56,Female,Yes,0,Graduate,No,37639.0,13752.641739774497,518.0,360,0,Semiurban,N
57,Female,Yes,0,Graduate,No,19384.0,2559.318226784648,97.0,300,1,Rural,N
58,Female,Yes,0,Not Graduate,No,20009.0,23033.50098727168,93.0,360,0,Rural,Y
59,Male,Yes,0,Graduate,No,8192.0,3481.0038395039164,157.0,360,1,Rural,Y
60,Female,Yes,0,Graduate,No,22456.0,20081.91912260279,285.0,84,1,Semiurban,Y
61,Female,Yes,0,Graduate,No,3198.0,25302.36590332952,428.0,360,1,Rural,Y
62,Female,Yes,1,Not Graduate,Yes,4333.0,9480.718015540988,526.0,120,0,Semiurban,N
63,Male,Yes,0,Not Graduate,No,5241.0,1546.9904579346205,95.0,120,1,Rural,Y
64,Male,Yes,0,Graduate,No,28889.0,21256.62318650626,542.0,300,0,Rural,N
65,Female,Yes,0,Not Graduate,Yes,35390.0,33491.138384493825,23.0,240,1,Semiurban,N
66,Male,Yes,0,Not Graduate,No,22525.0,33834.696565164304,160.0,240,1,Semiurban,Y
67,Female,No,0,Not Graduate,Yes,3138.0,8879.200661454728,116.0,180,1,Rural,Y
68,Male,Yes,1,Graduate,Yes,24246.0,33195.59893973366,134.0,240,0,Semiurban,N
69,Female,Yes,0,Graduate,No,20935.0,12398.338308728638,241.0,120,0,Urban,N
70,Female,Yes,0,Graduate,No,5344.0,6904.786820776984,309.0,180,1,Rural,Y
71,Female,Yes,1,Graduate,Yes,29063.0,31148.388835171063,243.0,480,0,Rural,N
72,Male,No,0,Graduate,Yes,14983.0,7666.4440712942,117.0,180,1,Rural,Y
73,Female,Yes,0,Graduate,No,20821.0,3301.591799994132,116.0,360,1,Rural,Y
74,Female,No,0,Graduate,Yes,3365.0,8193.394406324713,112.0,180,1,Rural,Y
75,Male,No,0,Not Graduate,Yes,38136.0,24732.744049738685,477.0,60,0,Urban,Y
76,Female,Yes,1,Graduate,Yes,15861.0,30579.57670386852,254.0,240,0,Urban,N
77,Male,Yes,1,Not Graduate,Yes,32299.0,31395.956241682063,433.0,120,1,Semiurban,Y
78,Female,No,0,Not Graduate,Yes,7102.0,24732.88758835444,299.0,84,1,Semiurban,N
79,Male,Yes,0,Graduate,No,25083.0,29516.887751975602,244.0,480,0,Semiurban,N
80,Male,No,0,Graduate,Yes,20362.0,23357.98594041574,477.0,60,0,Urban,Y
81,Male,Yes,0,Not Graduate,No,8175.0,24562.331812191343,432.0,84,1,Semiurban,Y
82,Male,Yes,0,Graduate,Yes,21851.0,19777.522180919706,141.0,84,1,Semiurban,Y
83,Female,No,0,Graduate,Yes,25795.0,33767.32422286776,566.0,60,0,Semiurban,Y
84,Male,No,0,Graduate,Yes,14668.0,420.3302645899497,112.0,60,0,Urban,Y
85,Male,Yes,0,Graduate,No,32521.0,12477.19841901938,115.0,120,0,Rural,N
86,Male,Yes,0,Not Graduate,No,11595.0,31429.760259186354,446.0,120,1,Semiurban,Y
87,Female,No,0,Graduate,Yes,5313.0,7985.128231779833,275.0,180,1,Rural,Y
88,Male,Yes,0,Graduate,No,9443.0,1512.2879228796749,120.0,360,1,Urban,Y
89,Female,No,0,Not Graduate,Yes,13197.0,8966.617773125728,123.0,180,1,Rural,Y
90,Male,Yes,0,Not Graduate,No,7428.0,18437.340640449445,413.0,84,1,Semiurban,Y
91,Male,Yes,0,Graduate,No,3604.0,127.43512127617771,147.0,240,0,Rural,N
92,Female,No,0,Graduate,Yes,3877.0,8693.55959606505,122.0,180,1,Rural,Y
93,Male,No,0,Graduate,Yes,18903.0,8078.165365643023,310.0,180,1,Rural,Y
94,Male,Yes,0,Graduate,No,19503.0,25265.760788223015,433.0,360,1,Rural,Y
95,Male,No,0,Not Graduate,No,21793.0,28947.12878289423,23.0,60,1,Semiurban,N
96,Male,No,0,Graduate,Yes,18580.0,7406.960575001024,288.0,180,1,Rural,Y
97,Male,No,1,Graduate,No,14786.0,22850.730859498515,91.0,480,0,Urban,Y
98,Female,No,0,Not Graduate,Yes,21216.0,23229.43676334754,505.0,60,0,Urban,N
99,Male,No,1,Graduate,No,25587.0,22639.346917875882,499.0,480,0,Semiurban,N
100,Female,Yes,0,Graduate,No,36613.0,12194.437670845558,91.0,300,0,Semiurban,N
101,Male,Yes,0,Graduate,No,20378.0,13037.555233390076,105.0,120,0,Urban,N
102,Female,Yes,0,Graduate,No,15248.0,25838.003889523232,533.0,240,0,Urban,Y
103,Male,Yes,0,Not Graduate,Yes,35240.0,6687.548802187974,330.0,480,1,Urban,N
104,Male,No,0,Graduate,Yes,14993.0,11373.556903227893,122.0,480,1,Urban,Y
105,Male,Yes,0,Graduate,No,13794.0,11669.41901460536,117.0,480,0,Urban,N
106,Female,Yes,0,Graduate,No,25466.0,4836.039059403434,535.0,120,0,Semiurban,Y
107,Male,No,0,Not Graduate,Yes,22053.0,19342.230593142085,413.0,84,1,Semiurban,Y
108,Male,Yes,0,Graduate,No,37148.0,11729.403197332611,98.0,120,0,Urban,Y
109,Female,Yes,0,Not Graduate,No,15655.0,26318.978361478563,452.0,360,1,Rural,Y
110,Male,No,0,Graduate,Yes,6392.0,30505.640722039716,151.0,180,1,Semiurban,Y
111,Female,Yes,0,Graduate,No,24518.0,14845.04813651466,516.0,360,0,Rural,N
112,Male,No,0,Graduate,Yes,4985.0,8673.550304136616,291.0,180,1,Rural,Y
113,Male,No,0,Graduate,Yes,29708.0,17572.365687940273,569.0,180,0,Rural,Y
114,Female,No,0,Not Graduate,Yes,14884.0,29150.190172547886,320.0,84,0,Semiurban,Y
115,Male,No,0,Graduate,Yes,3195.0,11622.074194582394,566.0,60,0,Rural,Y
116,Male,No,0,Graduate,No,38740.0,12134.506531229508,98.0,480,1,Urban,N
117,Female,No,0,Not Graduate,Yes,34621.0,31491.87148015399,315.0,84,1,Semiurban,N
118,Male,No,0,Graduate,Yes,36678.0,32476.323905434972,320.0,60,0,Semiurban,Y
119,Male,Yes,0,Not Graduate,Yes,26084.0,23202.129474382527,498.0,360,0,Rural,N
120,Female,No,1,Graduate,No,8399.0,3342.677169954719,121.0,240,1,Semiurban,N
121,Male,Yes,0,Graduate,Yes,31209.0,2663.8317964074595,540.0,300,0,Rural,Y
122,Female,Yes,0,Graduate,No,39111.0,4169.460031957532,517.0,240,0,Rural,N
123,Female,Yes,0,Not Graduate,No,17326.0,3690.5413825942715,175.0,240,0,Rural,N
124,Female,No,1,Not Graduate,No,20979.0,27282.922686111633,30.0,84,1,Semiurban,N
125,Female,Yes,0,Not Graduate,No,28906.0,24733.207979073464,525.0,360,0,Rural,N
126,Female,Yes,0,Not Graduate,No,11092.0,25987.735691900292,443.0,360,1,Rural,Y
127,Female,Yes,0,Not Graduate,No,37558.0,32153.521179432017,543.0,240,0,Semiurban,N
128,Male,No,0,Not Graduate,Yes,9539.0,19428.446470756557,450.0,180,1,Semiurban,Y
129,Male,Yes,0,Graduate,No,23461.0,20188.476323831565,538.0,480,0,Urban,Y
130,Female,Yes,0,Graduate,No,11471.0,3038.2430804187766,129.0,240,1,Rural,Y
131,Male,Yes,0,Graduate,No,18714.0,31.44447163813353,153.0,84,1,Rural,Y
132,Male,No,0,Graduate,Yes,6811.0,16236.519523158137,491.0,180,0,Rural,Y
133,Male,Yes,0,Not Graduate,No,5707.0,18178.71290378625,451.0,84,1,Semiurban,Y
134,Male,Yes,0,Graduate,No,21174.0,23750.445921583898,448.0,84,1,Semiurban,Y
135,Male,Yes,0,Graduate,No,19794.0,25516.44917269629,567.0,240,0,Urban,Y
136,Female,Yes,0,Graduate,No,35757.0,24478.948655515473,457.0,240,1,Urban,Y
137,Male,No,1,Not Graduate,No,21119.0,16255.779714328857,443.0,480,1,Semiurban,Y
138,Male,No,0,Graduate,Yes,11723.0,15824.636067014168,540.0,180,0,Urban,Y
139,Male,No,1,Not Graduate,No,9779.0,19094.57312415063,444.0,84,1,Semiurban,Y
140,Male,Yes,0,Graduate,No,25535.0,27347.86976232978,143.0,480,0,Semiurban,N
141,Male,Yes,0,Graduate,No,24544.0,16490.87101913455,559.0,300,0,Semiurban,Y
142,Male,No,0,Graduate,Yes,12856.0,7276.083292403102,104.0,84,0,Urban,Y
143,Male,No,0,Not Graduate,Yes,36987.0,22959.945383512502,425.0,60,0,Semiurban,Y
144,Male,Yes,0,Not Graduate,No,12409.0,3690.963050509717,393.0,240,1,Semiurban,Y
145,Male,Yes,0,Graduate,No,25554.0,29181.506570861115,133.0,300,0,Semiurban,N
146,Male,No,1,Graduate,No,15437.0,23392.899089903356,118.0,60,0,Urban,Y
147,Male,No,0,Graduate,Yes,37833.0,17231.080134955944,559.0,60,0,Rural,Y
148,Male,No,0,Not Graduate,Yes,16007.0,23286.90873975792,110.0,60,0,Urban,Y
149,Female,Yes,1,Graduate,Yes,13275.0,26877.975708660444,508.0,240,0,Semiurban,N
150,Male,No,1,Not Graduate,No,6724.0,30572.598825621153,449.0,120,1,Semiurban,Y
151,Male,No,1,Not Graduate,No,3200.0,11345.043757628328,292.0,180,1,Rural,N
152,Male,No,0,Not Graduate,Yes,22585.0,12952.397034772284,441.0,180,1,Semiurban,Y
153,Female,Yes,0,Graduate,No,18568.0,14008.271360499532,135.0,300,1,Rural,Y
154,Female,No,0,Graduate,Yes,22977.0,18152.18447805481,570.0,480,0,Urban,Y
155,Female,Yes,0,Not Graduate,No,21527.0,22601.687919272477,107.0,84,1,Semiurban,Y
156,Male,Yes,0,Graduate,No,23582.0,26709.254201263295,440.0,240,0,Semiurban,Y
157,Male,No,1,Not Graduate,No,21406.0,33182.46943180092,283.0,240,1,Semiurban,N
158,Male,Yes,1,Graduate,Yes,9137.0,25621.51703658629,439.0,360,1,Semiurban,Y
159,Male,No,1,Not Graduate,No,22402.0,30583.269503142023,292.0,120,1,Semiurban,N
160,Male,No,0,Graduate,Yes,16758.0,17381.87696054768,549.0,180,0,Rural,Y
161,Female,Yes,1,Graduate,Yes,21398.0,6937.678422582466,561.0,360,0,Urban,N
162,Female,Yes,0,Graduate,No,24801.0,17382.788648960213,545.0,300,0,Semiurban,Y
163,Male,Yes,0,Not Graduate,Yes,20809.0,15133.643674437051,40.0,300,1,Urban,N
164,Male,No,0,Not Graduate,Yes,35339.0,17916.33481363553,115.0,240,1,Urban,Y
165,Female,Yes,1,Not Graduate,Yes,36395.0,22691.37237789738,280.0,240,1,Urban,N
166,Male,Yes,0,Graduate,No,26223.0,10314.468923355842,490.0,120,0,Urban,Y
167,Female,Yes,1,Graduate,Yes,31330.0,28216.05811911116,130.0,120,0,Rural,N
168,Female,No,0,Not Graduate,Yes,5061.0,26722.500259536188,432.0,180,1,Rural,Y
169,Male,Yes,0,Not Graduate,No,6765.0,32402.519534952993,48.0,360,1,Semiurban,N
170,Male,Yes,0,Not Graduate,No,24909.0,3750.114898853924,427.0,240,0,Semiurban,Y
171,Male,No,0,Not Graduate,Yes,9346.0,24581.528292500785,433.0,84,1,Semiurban,Y
172,Male,Yes,0,Not Graduate,No,18113.0,27856.373344948614,180.0,480,0,Semiurban,N
173,Female,Yes,0,Graduate,No,2920.0,7930.037698197568,126.0,120,1,Rural,Y
174,Male,No,0,Graduate,No,4421.0,31341.095259425216,274.0,60,0,Semiurban,N
175,Female,No,0,Not Graduate,Yes,37957.0,4588.567077192837,467.0,84,0,Semiurban,Y
176,Male,Yes,0,Graduate,No,11330.0,27011.033108602896,446.0,360,1,Rural,Y
177,Female,No,0,Graduate,Yes,25433.0,25519.8517260233,564.0,84,0,Semiurban,Y
178,Female,Yes,0,Not Graduate,No,9823.0,25845.435681806688,441.0,360,1,Rural,Y
179,Female,Yes,0,Graduate,No,3018.0,16439.485138596097,102.0,240,1,Rural,Y
180,Male,No,1,Graduate,No,20167.0,24357.438858980087,428.0,480,0,Urban,Y
181,Male,Yes,0,Graduate,No,14328.0,1201.5648887951875,56.0,120,1,Urban,Y
182,Female,Yes,1,Not Graduate,No,24823.0,19733.13272906765,461.0,480,0,Semiurban,Y
183,Female,No,0,Not Graduate,Yes,4405.0,7001.654275261547,93.0,120,1,Rural,Y
184,Male,No,0,Graduate,Yes,28885.0,33567.210280199586,560.0,60,0,Rural,Y
185,Female,No,0,Graduate,Yes,32915.0,13130.661021361362,297.0,180,1,Semiurban,Y
186,Female,Yes,0,Not Graduate,No,3720.0,10557.857905366298,241.0,360,1,Rural,Y
187,Female,No,0,Graduate,No,23233.0,11781.55314039158,125.0,180,1,Semiurban,N
188,Male,Yes,0,Graduate,No,3351.0,27655.250187948044,533.0,480,0,Semiurban,N
189,Female,No,0,Graduate,Yes,25688.0,5531.3458596484825,548.0,84,0,Semiurban,Y
190,Male,No,0,Not Graduate,Yes,7246.0,29472.239334401456,436.0,180,1,Semiurban,Y
191,Male,No,0,Not Graduate,No,6974.0,13430.06727191696,455.0,180,1,Semiurban,Y
192,Male,No,0,Not Graduate,Yes,23225.0,18966.368602792667,447.0,84,1,Semiurban,Y
193,Female,Yes,0,Graduate,Yes,5443.0,26964.40351453086,524.0,240,0,Rural,N
194,Female,Yes,1,Graduate,No,12101.0,11691.632116829782,429.0,480,0,Urban,Y
195,Male,No,0,Not Graduate,Yes,9544.0,3717.6895178496816,118.0,480,1,Urban,Y
196,Male,No,1,Not Graduate,No,25311.0,26615.64565341889,439.0,84,0,Semiurban,Y
197,Male,Yes,0,Graduate,No,29805.0,26267.69163204253,535.0,240,0,Rural,Y
198,Male,Yes,1,Not Graduate,Yes,21128.0,14489.270758514826,19.0,240,1,Semiurban,N
199,Female,Yes,1,Graduate,Yes,18840.0,2298.942750825605,100.0,360,1,Rural,N
200,Female,Yes,0,Not Graduate,No,30329.0,28051.962807474767,505.0,120,0,Rural,N
201,Female,No,1,Not Graduate,No,21420.0,32461.217858955104,27.0,84,1,Semiurban,N
202,Female,Yes,1,Not Graduate,Yes,8118.0,20178.126768583166,161.0,84,1,Semiurban,Y
203,Female,No,0,Graduate,Yes,21871.0,20242.591023612935,548.0,480,0,Urban,Y
204,Male,No,1,Graduate,No,24771.0,26972.291086703925,135.0,84,0,Semiurban,N
205,Male,Yes,1,Not Graduate,No,32740.0,22513.274393974494,537.0,300,0,Rural,N
206,Male,Yes,0,Graduate,No,5417.0,31962.21410502116,130.0,240,1,Semiurban,Y
207,Female,Yes,0,Graduate,No,2166.0,66.92923729354898,143.0,120,1,Rural,Y
208,Male,No,0,Not Graduate,Yes,3618.0,658.8668658232627,106.0,120,1,Rural,Y
209,Female,No,1,Graduate,No,38582.0,2273.649467019713,499.0,180,0,Semiurban,N
210,Male,Yes,0,Graduate,No,2772.0,11547.083957751232,552.0,300,0,Semiurban,Y
211,Female,Yes,0,Graduate,No,39028.0,8069.405850086477,103.0,300,0,Semiurban,Y
212,Male,Yes,0,Not Graduate,No,6884.0,32034.436336535582,128.0,360,1,Semiurban,Y
213,Female,Yes,0,Not Graduate,No,33886.0,26191.50108858532,440.0,240,0,Rural,Y
214,Male,Yes,0,Not Graduate,No,15713.0,858.6415525681133,97.0,120,1,Urban,Y
215,Female,Yes,0,Not Graduate,No,4915.0,25432.059929384723,24.0,360,1,Rural,N
216,Male,Yes,0,Graduate,No,36823.0,27000.358992932594,155.0,240,0,Rural,N
217,Female,Yes,0,Graduate,No,11456.0,2675.984349594699,180.0,360,1,Rural,Y
218,Male,Yes,0,Not Graduate,No,5951.0,6502.031748506074,399.0,120,1,Semiurban,Y
219,Male,Yes,0,Not Graduate,No,9977.0,26002.22055735283,443.0,360,1,Rural,Y
220,Male,Yes,0,Graduate,Yes,3249.0,33076.717409445606,155.0,240,0,Semiurban,N
221,Female,Yes,0,Graduate,No,29323.0,29650.250141911056,261.0,360,0,Rural,N
222,Male,Yes,0,Graduate,No,13437.0,17471.072612733642,126.0,240,1,Urban,Y
223,Male,Yes,0,Graduate,No,13461.0,4262.4867098521445,117.0,240,1,Rural,Y
224,Female,Yes,1,Graduate,Yes,38986.0,27516.473247017977,509.0,120,0,Rural,N
225,Female,Yes,0,Graduate,No,5288.0,16857.102113001893,126.0,360,1,Rural,N
226,Female,Yes,0,Graduate,No,6318.0,30799.097972104973,276.0,120,1,Semiurban,Y
227,Female,Yes,0,Not Graduate,No,20275.0,23628.8274419327,98.0,360,0,Rural,Y
228,Female,No,1,Not Graduate,No,27363.0,24254.361600837197,501.0,60,0,Urban,N
229,Female,No,0,Not Graduate,Yes,22306.0,33034.63615564326,547.0,180,0,Urban,N
230,Male,Yes,0,Not Graduate,No,3710.0,2964.131441987132,104.0,360,1,Rural,Y
231,Male,No,1,Graduate,No,9600.0,30861.7638993424,437.0,180,1,Urban,Y
232,Male,Yes,0,Graduate,Yes,24162.0,22046.129573495567,556.0,300,0,Semiurban,N
233,Female,Yes,1,Not Graduate,Yes,37214.0,28114.942239462125,177.0,300,0,Semiurban,N
234,Female,Yes,1,Not Graduate,Yes,24894.0,28401.330401035302,514.0,480,0,Semiurban,N
235,Female,No,0,Graduate,Yes,16262.0,26245.40364802033,558.0,84,0,Urban,Y
236,Male,No,1,Not Graduate,No,9091.0,28145.326705207495,51.0,84,1,Semiurban,N
237,Male,No,0,Not Graduate,Yes,39001.0,22758.34490330314,126.0,480,1,Urban,Y
238,Female,Yes,0,Not Graduate,No,2808.0,14454.460147686214,31.0,480,1,Rural,Y
239,Female,No,0,Not Graduate,Yes,29016.0,13034.011785827306,105.0,180,1,Semiurban,Y
240,Male,Yes,0,Not Graduate,No,10029.0,15167.848025314684,54.0,300,1,Urban,N
241,Male,Yes,0,Graduate,No,2900.0,9190.573979686325,85.0,360,1,Rural,Y
242,Male,Yes,0,Graduate,No,8603.0,25892.216287898184,455.0,360,1,Rural,Y
243,Female,Yes,0,Graduate,No,4964.0,32906.994639343204,132.0,240,0,Semiurban,Y
244,Female,No,0,Graduate,Yes,25122.0,26015.971053891724,544.0,84,0,Semiurban,Y
245,Female,Yes,0,Graduate,No,8523.0,2593.6702229701727,143.0,300,1,Rural,Y
246,Male,No,0,Graduate,Yes,28900.0,19505.2492518612,545.0,480,0,Rural,N
247,Female,Yes,0,Graduate,No,29463.0,3828.8805634542305,108.0,300,0,Rural,N
248,Male,Yes,0,Not Graduate,No,34728.0,21510.63038950661,420.0,84,1,Semiurban,Y
249,Male,Yes,0,Not Graduate,No,15230.0,33700.766838079326,142.0,240,0,Semiurban,Y
250,Male,Yes,0,Not Graduate,No,26084.0,1303.0011534504736,515.0,120,0,Semiurban,N
251,Male,Yes,0,Graduate,Yes,25592.0,27097.362183119934,140.0,480,0,Semiurban,N
252,Female,Yes,0,Graduate,No,25893.0,642.6183388005879,112.0,300,0,Semiurban,Y
253,Female,Yes,1,Not Graduate,Yes,10369.0,24141.708401198684,295.0,240,1,Urban,N
254,Male,Yes,0,Graduate,No,10228.0,180.0096662576537,97.0,120,1,Urban,Y
255,Male,No,0,Not Graduate,No,38939.0,15711.6773207011,498.0,480,0,Semiurban,N
256,Male,No,0,Not Graduate,Yes,39063.0,24134.899351137927,487.0,60,0,Urban,Y
257,Female,Yes,1,Not Graduate,Yes,21194.0,28795.259716102697,48.0,84,1,Semiurban,N
258,Female,Yes,0,Not Graduate,No,19175.0,25197.106795413038,29.0,360,1,Rural,N
259,Male,Yes,0,Graduate,No,37190.0,6782.6755110391105,540.0,300,0,Semiurban,N
260,Female,Yes,0,Not Graduate,No,4321.0,4225.223919360289,131.0,360,1,Rural,Y
261,Male,No,0,Graduate,No,22227.0,14687.487173125593,151.0,84,0,Urban,N
262,Female,Yes,0,Graduate,No,6252.0,3252.963519547912,112.0,240,1,Semiurban,Y
263,Female,No,0,Graduate,Yes,20525.0,16959.826410223053,125.0,180,1,Rural,Y
264,Female,Yes,0,Not Graduate,Yes,16786.0,3988.7013473094107,521.0,300,0,Rural,N
265,Female,Yes,0,Graduate,No,24091.0,7607.697141282714,112.0,300,0,Rural,Y
266,Female,Yes,0,Not Graduate,No,13868.0,17533.776842798557,444.0,360,1,Rural,Y
267,Male,Yes,0,Graduate,No,35148.0,22923.242348780914,456.0,240,1,Urban,Y
268,Male,No,0,Not Graduate,Yes,22535.0,22513.543623037694,420.0,480,1,Semiurban,Y
269,Female,Yes,0,Graduate,No,38025.0,24127.765484615324,429.0,480,1,Urban,Y
270,Male,No,0,Graduate,No,3894.0,7486.040957819804,95.0,180,1,Rural,Y
271,Female,Yes,0,Graduate,No,3234.0,25890.015844293903,280.0,360,1,Rural,Y
272,Male,Yes,1,Graduate,Yes,34993.0,29057.804947964112,276.0,240,1,Urban,Y
273,Male,Yes,1,Not Graduate,No,21793.0,14269.282340287806,48.0,120,1,Semiurban,N
274,Female,Yes,0,Not Graduate,No,23992.0,8344.283283944245,126.0,300,0,Semiurban,Y
275,Female,No,0,Graduate,Yes,22362.0,20097.490551925064,552.0,480,0,Urban,Y
276,Male,No,0,Not Graduate,Yes,13639.0,20213.41830601044,451.0,84,1,Urban,Y
277,Female,Yes,0,Graduate,No,38397.0,20879.087578224928,558.0,300,0,Semiurban,Y
278,Male,No,0,Not Graduate,Yes,20061.0,33373.97385180751,152.0,60,1,Urban,Y
279,Male,Yes,1,Not Graduate,Yes,23906.0,3628.809447545903,511.0,240,0,Semiurban,N
280,Male,No,0,Not Graduate,Yes,22574.0,24381.952308920874,458.0,84,1,Semiurban,Y
281,Female,Yes,0,Not Graduate,No,19227.0,24970.605919139827,434.0,240,0,Urban,Y
282,Male,Yes,0,Graduate,No,11712.0,7699.042686820391,94.0,360,0,Urban,Y
283,Male,Yes,0,Graduate,No,9526.0,1018.6404774210594,93.0,120,1,Urban,Y
284,Male,No,0,Graduate,Yes,38527.0,4093.2323774453657,120.0,480,1,Urban,N
285,Female,Yes,1,Graduate,Yes,20646.0,21321.947374568528,341.0,300,1,Rural,N
286,Male,No,0,Not Graduate,Yes,35854.0,31675.998565864622,159.0,240,1,Semiurban,Y
287,Female,Yes,0,Graduate,No,29297.0,23029.89511542086,120.0,360,0,Rural,Y
288,Male,No,0,Graduate,Yes,24957.0,33456.996472404724,136.0,60,0,Rural,Y
289,Male,Yes,1,Graduate,Yes,37419.0,31316.97341649633,325.0,240,0,Urban,Y
290,Male,No,0,Not Graduate,Yes,5399.0,23852.355934440555,433.0,84,1,Semiurban,Y
