,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Month,OperatingSystems,Revenue
65,496.0,1815.8789498023389,0.05901366854496399,0.03931652750961684,Aug,1,0
66,310.0,12455.405888786583,0.03687253871950927,0.09465840148112244,May,1,1
67,618.0,3482.004093274935,0.16821901127384115,0.15263039853009472,Sep,2,1
68,577.0,11086.613576922948,0.026266019975769307,0.10236815013291956,Dec,4,0
69,188.0,14867.842943214373,0.16605823986638632,0.09408134452010783,Sep,8,1
70,47.0,18278.200246905664,0.16413235816036706,0.018950045834646483,Nov,7,1
71,147.0,12196.00143737336,0.09569004340771041,0.04623426837075917,Dec,1,0
72,362.0,5280.828669319328,0.09008939002683525,0.15464691811458567,Nov,3,1
73,233.0,4376.095340299935,0.021170144468879132,0.059263467495160635,Sep,4,0
74,11.0,5920.990321840226,0.185164222577159,0.12337528416327467,Dec,2,0
75,358.0,29863.74047569039,0.11750560468913487,0.17243324782863864,Sep,3,0
76,143.0,12901.931839666197,0.1810625945444295,0.0444680188374405,Dec,4,0
77,440.0,23029.436858166027,0.12062620713910045,0.025243631268991516,Aug,1,1
78,596.0,20124.166490545533,0.06000135510188558,0.06465951912850501,May,1,1
79,216.0,16576.72771821247,0.028523049610603944,0.18998640536945036,May,2,1
80,412.0,29057.775059680844,0.16379646429487366,0.018227618615191413,Feb,4,1
81,615.0,20919.98610706387,0.016043942688344495,0.10121877532524602,Sep,3,0
82,674.0,10801.399519699535,0.020645987177389354,0.030211264045597715,Sep,2,0
83,464.0,40626.78402454044,0.05408169738062785,0.008688102780272525,Oct,7,0
84,262.0,8072.985730584503,0.12251665997822885,0.14177854357235994,Aug,1,1
85,21.0,1945.8293392515168,0.1003446320999357,0.004712696165023046,Mar,4,1
86,66.0,23859.443402463337,0.12384413275755735,0.19563796123149343,Mar,8,0
87,46.0,19999.08183526341,0.06262131135644627,0.06280637911755305,Oct,3,1
88,544.0,2993.097821014911,0.07965182988852605,0.15154345664209434,June,5,1
89,1.0,443.4591617801661,0.08138589340911656,0.10532694805301063,Nov,7,0
90,226.0,20298.095787820854,0.0564030593051507,0.19127759434014688,May,7,1
91,391.0,9737.038282060343,0.043902691028523164,0.09395292473436125,Jul,5,0
92,20.0,494.7308202181376,0.08196026346855714,0.1451914023097115,Nov,2,1
93,104.0,17778.979763523774,0.08574368950289574,0.06644041765626847,Feb,4,1
94,444.0,23297.959782667185,0.15243119105122857,0.06902904136027592,Aug,1,1
95,15.0,540.3899479512293,0.0036617151785263,0.09415202947800387,May,4,0
96,568.0,19805.066676059396,0.040515609747776786,0.0067112930263058795,Sep,4,0
97,30.0,290.5856594088412,0.10890975451255268,0.18902655607898844,Dec,2,0
98,569.0,32084.573962318587,0.015337465021313279,0.03171603247770998,Sep,6,0
99,84.0,32204.902522772838,0.09961194882071768,0.038716035445195106,Dec,8,0
100,471.0,8616.607765753008,0.005221649090135817,0.13204493101088083,Nov,2,0
101,507.0,628.9002854738262,0.13199699899908776,0.01107818388513495,Mar,4,1
102,85.0,37622.00948754848,0.08121288833725404,0.1718646819083524,Nov,1,1
103,352.0,17360.652152446517,0.058556505432777274,0.055187742616801615,Aug,1,1
104,33.0,622.1598983490942,0.1334420670995803,0.011529561593049468,Mar,8,0
105,294.0,185.28879844964177,0.06091547986257518,0.008719525321221375,June,5,1
106,223.0,35765.82476141512,0.1309938596045972,0.19137398104591502,Jul,6,1
107,20.0,20153.96478349564,0.05152862849434275,0.06549548202393217,Nov,2,1
108,105.0,6138.860158318853,0.18885427714827294,0.1312802069419031,Sep,4,0
109,703.0,21725.712618926857,0.003657149690257393,0.17809621863278394,Dec,2,1
110,207.0,11145.179188873342,0.1940953847303219,0.1016608540344865,Sep,4,0
111,65.0,33178.49661642545,0.17958977062465992,0.003604504979337901,Feb,2,1
112,134.0,17787.200207058428,0.18407137980288613,0.15478270369332334,Feb,4,1
113,393.0,41274.727471162805,0.16448691507733249,0.1597543990513944,Sep,8,1
114,595.0,17673.65005220409,0.05381148732812965,0.056766160018450806,May,2,1
115,478.0,39240.64338937914,0.12835841599723233,0.043349010330285494,Mar,4,1
116,510.0,7599.468090007027,0.13443361240306803,0.13203029179709155,Mar,8,0
117,106.0,18189.132952241715,0.09768459826238243,0.18033635808381254,Feb,4,1
118,96.0,18833.314716540503,0.008798972369675398,0.02076202011547381,Feb,4,1
119,187.0,31889.80482572467,0.00042658708896963957,0.07833372682751302,Dec,2,1
120,8.0,2462.675636373106,0.19386365255403706,0.10639484533900667,Sep,1,0
121,420.0,36208.2181847583,0.14052476667217864,0.11965520796674647,Mar,8,0
122,187.0,34294.24636554769,0.08191665079287658,0.07913235566393952,Feb,3,1
123,170.0,14273.391802097449,0.10126656478652726,0.04221032555256064,Dec,8,0
124,1.0,2174.058784592472,0.010921510091261983,0.023401339980744555,Nov,4,0
125,191.0,31683.9600980881,0.06514126217097366,0.18783850382831124,Aug,2,0
126,57.0,27288.677264295446,0.16209029220718757,0.11581187634755803,Nov,1,1
127,112.0,39499.874014426525,0.16133200772086453,0.07191837945919002,June,2,0
128,593.0,20863.146335477664,0.12248715095187793,0.005568304832720198,Sep,8,1
129,327.0,42296.725628269196,0.0666026950475008,0.005580197501541626,Jul,7,0
130,440.0,11446.557356033352,0.08886143161846366,0.13437177512340573,Oct,3,1
131,383.0,10093.634978086908,0.05252672190160759,0.14439980409112352,Jul,7,0
132,402.0,29939.86380202609,0.12637828557710312,0.1457224624598038,Jul,7,1
133,6.0,27346.795110930107,0.17941571197583137,0.13435142281246673,Feb,4,0
134,474.0,29760.722421779665,0.06345133710583793,0.014705071366512326,Mar,2,1
135,684.0,38562.22586919713,0.06348250382952811,0.051728312870657045,Oct,2,0
136,409.0,30426.444044534557,0.16675158109302401,0.017608796281224248,Nov,1,1
137,50.0,26473.159256128733,0.17168780426946764,0.14175496633159862,Nov,7,1
138,209.0,36712.61853299588,0.05477188033767417,0.06595653815250961,Aug,6,0
139,456.0,23785.07055191567,0.02203558300845936,0.07729768697917855,Oct,3,1
140,36.0,10392.853907764773,0.08165905695106541,0.1360788435053236,Oct,3,1
141,206.0,36632.82206585817,0.06477407034798546,0.059582250944640765,Jul,5,0
142,512.0,6712.137156846055,0.001982966096301828,0.12539033908209368,Mar,8,0
143,196.0,28200.571002113997,0.06376550958281467,0.058443872527676355,Sep,3,0
144,128.0,19904.614725399435,0.011041349263465696,0.06628715049628378,Feb,4,1
145,177.0,12343.857124560254,0.18510772341438658,0.08001899667167496,Dec,2,0
146,652.0,4685.661936095614,0.17527221745559451,0.17326262862436995,Oct,3,1
147,399.0,38499.95305653584,0.1341265969713478,0.08246099264032031,Mar,8,0
148,52.0,2504.6576186538105,0.0428243118972611,0.1878968514228723,June,2,0
149,425.0,34289.95927429701,0.16177945590422987,0.08703502293968479,Feb,4,1
150,25.0,27185.5624353942,0.10837025642037064,0.13593474654371976,Dec,8,0
151,149.0,16526.207781098034,0.08493599329844088,0.09739268684368435,Nov,2,1
152,77.0,27938.362812933236,0.16396441184813904,0.13385106003272876,Feb,2,1
153,568.0,9512.493764231976,0.1105531847662981,0.09954639100312289,Sep,1,0
154,554.0,35148.849760072844,0.08752462194318518,0.17049619560434978,Nov,7,0
155,151.0,4112.621372461649,0.011968304874929066,0.15226788037574923,Feb,4,1
156,424.0,23689.11928230745,0.1345151252800336,0.06802026293790027,May,2,1
157,102.0,16898.04596160436,0.05215580743392863,0.14674490146968572,June,3,0
158,256.0,26466.558915508234,0.19121309513876356,0.14075416342653896,May,7,1
159,167.0,15488.246976033693,0.029412934058390194,0.17241347554314432,Dec,5,1
160,300.0,40767.30930956786,0.13711335573806133,0.13333885796306844,Jul,5,0
161,384.0,35949.31512116954,0.05429025895097692,0.11129369070743189,Mar,8,0
162,681.0,39407.17492972964,0.17548118247106614,0.1941788455960469,Feb,6,0
163,232.0,2557.039139054668,0.005822433218292562,0.135380408077781,Feb,3,1
164,25.0,1857.0493742737635,0.09358390591977463,0.1577500101127139,Nov,4,0
165,702.0,15497.944547009178,0.002788243924626574,0.016368690468554374,Nov,7,0
166,565.0,30845.891784839758,0.030384963644832404,0.1343241270465961,May,2,1
167,470.0,14198.824816071792,0.058358345425629204,0.07726462682004354,Mar,7,0
168,700.0,22469.17198950233,0.005238432345852387,0.15163867160203195,Dec,2,1
169,26.0,1454.9732790807445,0.09764710265609623,0.10615852273690599,Nov,3,0
170,213.0,23900.752114241845,0.19682318715290775,0.10664944669230808,May,7,1
171,683.0,27584.409627021876,0.1705099799509454,0.17819645064067682,Dec,5,1
172,184.0,12343.871785299729,0.0027027066323763002,0.1428979881722275,May,2,0
173,3.0,223.07906706772417,0.18563610793461913,0.19549625447691876,Dec,1,0
174,312.0,12991.447723453188,0.0551004067870181,0.18874172832773523,June,1,1
175,495.0,29155.284460451752,0.034450043553555146,0.13341054246126632,May,2,1
176,202.0,24476.13778866803,0.00652879670935671,0.07947537749818537,Sep,2,1
177,504.0,39559.54134512224,0.06434231024755935,0.16001328008770535,May,7,1
178,316.0,24959.809811369003,0.003158426901114459,0.1282566935876315,Feb,8,1
179,616.0,5477.9933752739435,0.12776010170294574,0.14862607414697762,Oct,3,1
180,456.0,23796.792402921426,0.019560434120045857,0.031077021246542363,Sep,2,1
181,21.0,2466.7378997804026,0.034140640170479034,0.1948449723422948,Mar,8,0
182,493.0,31052.45952959855,0.12701724993728805,0.019469735282997995,Mar,4,1
183,77.0,3134.391752139205,0.17233887537926784,0.15944886923418533,Nov,2,1
184,660.0,38778.00497997432,0.05396238643836203,0.047455699163691946,Oct,2,0
185,263.0,17022.528106237933,0.08090703542932032,0.1720613864986676,Feb,1,0
186,582.0,15722.72464316148,0.16274148509627345,0.10372562761234735,Sep,2,1
187,41.0,197.75921634599442,0.16597570476726364,0.08361657689513947,May,2,0
188,152.0,33111.26446031666,0.16991664906931625,0.09260748152290277,Nov,1,1
189,697.0,39811.712862494685,0.05002134989574443,0.1603896317240831,Oct,7,0
190,692.0,26345.59239402174,0.03806789803589769,0.19287198678466635,May,7,1
191,76.0,28130.945324164495,0.17003782536700998,0.1431935878710572,Nov,2,1
192,511.0,26742.398438862525,0.01402914436711063,0.19637489934182759,Aug,4,0
193,49.0,33717.45518181368,0.06235190375138179,0.00559072444859935,May,2,1
194,216.0,31504.608043362015,0.16236433189579108,0.047782526318814814,Sep,2,0
195,217.0,473.7739655647727,0.07280486337825984,0.13635862146322805,May,1,1
196,220.0,28689.328273338622,0.1983035119543751,0.125934702270521,Sep,4,0
197,395.0,38154.97787745486,0.14012697449003544,0.04756842719967305,Mar,8,0
198,473.0,2671.3598627432125,0.11326148289385624,0.008816354662218999,Dec,4,0
199,385.0,3869.9489646625716,0.08349640977288125,0.16123677029704525,Nov,1,1
200,76.0,33192.99575190998,0.02577183796674691,0.12196150525490976,Feb,2,1
201,291.0,2832.558524706691,0.19967342967660973,0.08081059708314416,Aug,1,0
202,614.0,10628.309388418424,0.15715443682722996,0.020209469463449845,Sep,2,1
203,158.0,35865.35606543036,0.08133205593130337,0.1474156305510186,Nov,2,1
204,304.0,11522.576910523034,0.08868054408866767,0.19842518325257252,June,5,1
205,72.0,38585.38101072026,0.03294389859034889,0.16361647338939847,May,2,1
206,659.0,9310.973336402514,0.01308195684473107,0.040206289731913925,Nov,7,0
207,177.0,13074.984248231594,0.07491813965953781,0.01763915651900715,May,4,0
208,16.0,1848.3749235640557,0.14063045790106266,0.007747466676812487,Mar,8,0
209,460.0,32337.205692136158,0.04086189522588742,0.1909246176132372,Feb,1,0
210,376.0,41444.28037849078,0.06483803123012417,0.11561791762970142,Mar,8,0
211,374.0,4946.5729236586685,0.1577474303837579,0.149641940711177,Mar,8,1
212,216.0,10111.045532185262,0.10508675811804308,0.10171634240454087,Nov,4,0
213,704.0,27558.014449374987,0.13794478616952352,0.1120317726534779,Jul,6,1
214,46.0,2147.2502333799157,0.10033953516972385,0.027905504151602527,Dec,8,0
215,321.0,1181.3930206171917,0.12312616495276854,0.14518121615524326,June,1,1
216,146.0,8713.62212724709,0.0793395022054481,0.04182759746244782,Sep,1,0
217,533.0,13169.954824376007,0.13938832172396756,0.08305331260183296,Mar,8,0
218,669.0,22165.412306585007,0.0010151908765950455,0.19098349851553298,Dec,2,1
219,37.0,22229.874089062152,0.07145766384157003,0.19447308662026327,Aug,1,1
220,620.0,9139.513261178514,0.18226600619295624,0.057135376403047576,Oct,3,1
221,198.0,16489.954752432655,0.12545254211971965,0.09517262684564763,Mar,8,1
222,193.0,8318.739672045614,0.002260870484292198,0.120129603962397,Nov,2,0
223,194.0,5288.468821592705,0.012749145591873954,0.09286915267004557,Nov,4,0
224,608.0,34239.08334725851,0.09532073205947798,0.060803040617283546,Dec,2,0
225,469.0,198.22506541240259,0.16282467425205993,0.14100898429244513,Feb,4,1
226,159.0,16669.483388784673,0.09040454129171137,0.18909582163805483,Nov,2,1
227,35.0,2805.4134477827133,0.17105881181196111,0.02824325956855503,Oct,7,0
228,69.0,32625.59219687612,0.036156755728805556,0.005501441690169899,May,1,1
229,166.0,37139.48098659393,0.05748252023602435,0.009722003647126802,Sep,8,1
230,17.0,2515.497338631805,0.14369990967098117,0.09802332065722456,Nov,7,0
231,406.0,30758.310179467444,0.14564188599142142,0.13414336553938724,Jul,6,1
232,481.0,38961.265157072216,0.12219434810814028,0.16226282004564307,Mar,2,1
233,623.0,13722.744585368793,0.13558734816600534,0.1502030593032656,Oct,7,1
234,588.0,32029.13664576648,0.14349244014132714,0.054235078334961835,Jul,5,0
235,103.0,40161.66153602144,0.1709666138721177,0.06662797094782545,June,2,0
236,21.0,703.9116488569815,0.0748632008125907,0.10603864217902963,May,1,0
237,655.0,8722.175373137046,0.0010810108544066803,0.13625840030488762,Oct,5,1
238,1.0,1310.645801239493,0.08844685951032705,0.025042354029230444,Nov,1,1
239,616.0,3931.4704543764747,0.12608420653901597,0.003295934103107223,Oct,3,1
240,461.0,2241.985089225193,0.049981751669674376,0.09354052503175657,Nov,1,1
241,3.0,1936.6318365384652,0.12917128623269286,0.07435307652125238,Nov,7,0
242,294.0,23341.43784382668,0.03792206936208536,0.03154533746760395,May,2,1
243,416.0,10078.007534677387,0.12028347956635381,0.11791979676417552,Mar,8,0
244,216.0,36399.318387864696,0.1220066398544995,0.17030989227988463,Nov,4,0
245,386.0,10355.579850929691,0.18792897166750855,0.14808338429745002,Nov,2,1
246,238.0,38040.86274744328,0.12613954634389699,0.08239404065794476,Nov,7,0
247,201.0,1715.261093896821,0.13176272698884559,0.189460868840093,Jul,7,1
248,672.0,20482.889342057057,0.12111547201683687,0.1441329820880424,Jul,6,1
249,696.0,9736.436111113588,0.196309249955964,0.10424754735571785,Sep,2,0
250,234.0,34296.4432287224,0.19554355181264044,0.11515330928529847,Sep,4,0
251,695.0,11263.511057730186,0.11430098917636178,0.107559837680182,Oct,2,0
252,42.0,841.4377440778948,0.13855301170444687,0.1037918653664066,Mar,8,0
253,702.0,15106.217424725715,0.00198277436645636,0.11562756338287958,Aug,4,0
254,370.0,6116.982865255791,0.017402333743412487,0.1017922723481094,Sep,1,0
255,466.0,32342.084652697326,0.12689909441304115,0.09073188126763505,Aug,1,1
256,562.0,30441.391596078607,0.028431415500553593,0.019716698822616775,Mar,7,0
257,4.0,1303.1915186303986,0.003047797075091256,0.03614977139976005,May,2,0
258,203.0,924.6762360715358,0.13528022503798404,0.19696386150110232,May,2,1
259,247.0,37422.84981762377,0.1854976643138734,0.1889199759455794,Feb,6,0
260,639.0,10270.116123710937,0.1827531209507719,0.06336018408986416,Oct,3,1
261,681.0,9934.240916596038,0.1186835328721763,0.12922385756868177,Sep,2,0
262,674.0,9211.24114642475,0.19972399043955455,0.040549534200382376,Oct,3,0
263,39.0,6657.046789525913,0.1265612010732295,0.013676064158799826,Mar,8,0
264,442.0,32359.27129074996,0.1975740885508626,0.07737784406747474,Nov,2,1
265,339.0,5909.5973533863025,0.1919332875735749,0.02225970563872739,Sep,1,0
266,389.0,29521.44381829331,0.09116870560933682,0.1459292521548503,Nov,2,1
267,257.0,27844.219448092543,0.07386944997299898,0.0235178135537124,May,6,0
268,405.0,20986.700650044095,0.09910011987156564,0.06284497814470417,Jul,5,0
269,121.0,28564.79505481211,0.17087011954060935,0.18406774812446852,Feb,4,1
270,162.0,4105.42281922496,0.07852584447559147,0.005640866297349529,June,5,1
271,150.0,17039.190962319935,0.12585724576578433,0.18681104835045814,Sep,8,1
272,19.0,17835.423039428755,0.0010765999980842387,0.014946778995131658,Dec,2,1
273,15.0,2716.7859088247264,0.04500313015831443,0.10486566279802968,Oct,2,0
274,619.0,3471.5910437398807,0.1739098882986299,0.06137473271887025,Oct,3,1
275,214.0,40713.23846212034,0.08103042046607169,0.00962274889343947,Nov,2,0
276,103.0,26521.94502152626,0.1746705229650273,0.1443696362308137,Feb,3,1
277,409.0,41047.97260378702,0.17192496314541472,0.15675536707957793,Nov,2,1
278,313.0,13954.874533268321,0.037227826311530265,0.154503624586427,June,5,1
279,429.0,33225.38918893168,0.1421637433063666,0.180056336111431,June,4,0
280,311.0,24296.07389378004,0.07945770884468631,0.01242725860450034,Aug,2,0
281,345.0,23576.42194110285,0.16772178134329532,0.038033252729725804,Nov,1,1
282,21.0,284.653120131188,0.000850693594666175,0.0709406219361427,May,4,0
283,217.0,5136.1621784291965,0.11239012981160144,0.06266068222595894,Oct,2,0
284,36.0,659.9668721921596,0.17692424858623562,0.03221279144932248,Nov,2,0
285,512.0,17632.092312410525,0.1410651241929536,0.04986890028430295,Mar,8,0
286,222.0,10312.03585598385,0.16345877059716596,0.12115908378193872,Sep,4,0
287,292.0,4985.036769542605,0.18985990851162718,0.03992889810996907,Jul,5,0
288,307.0,12262.546140223436,0.03220045717153242,0.03462932567721004,May,2,1
289,110.0,18597.72110825539,0.07252081199750744,0.04133957024020765,June,2,1
290,518.0,30935.411812325336,0.0265967007144644,0.04953549290124228,Sep,2,0
291,73.0,23203.451467831343,0.03291037727641044,0.0038816109562638335,Nov,4,0
292,445.0,24922.77543168253,0.08410684188796,0.036905433240023926,Feb,4,1
293,229.0,23830.826580150682,0.031748216995044126,0.10180680194741062,May,2,1
294,156.0,12681.998554578777,0.12336195225498095,0.013376416206199426,Dec,4,0
295,368.0,10118.545791063076,0.12237279212000515,0.02296055896594781,Mar,4,1
296,588.0,21465.794002187777,0.0209105615888612,0.1807138405025464,Sep,2,1
297,569.0,34291.68370716893,0.1722277903511579,0.17202085650252194,Sep,8,0
298,269.0,37647.125013841505,0.1546326233840844,0.19019383080197919,June,6,0
299,154.0,34545.85668891534,0.08467306545193964,0.19137857220278276,Feb,8,1
300,589.0,20481.62823825285,0.1643272941746462,0.1937056506069095,Sep,8,1
301,520.0,36249.849600087255,0.19962484556338073,0.10771105615812868,Aug,1,0
302,1.0,697.9695917785323,0.18595668689135567,0.037329001151429245,Dec,4,0
303,184.0,32906.0451461761,0.08210445292387104,0.009028863784659275,Nov,2,1
304,49.0,4377.567935038843,0.0025137469266990446,0.060386271281173375,Feb,7,1
305,665.0,27718.75310081618,0.0003316455999647783,0.17430388069784764,Dec,2,1
306,666.0,35407.13515776799,0.06987256535645427,0.0714674648743634,Jul,8,1
307,146.0,8875.390168940996,0.012017000512347643,0.09966738631609125,Dec,1,0
308,603.0,13291.349827178554,0.11715302044001116,0.07824544213464289,Feb,4,0
309,141.0,42496.30540098269,0.13073935628005268,0.1576160454591929,Aug,1,1
310,501.0,6892.715759674178,0.13773094372191744,0.1804559539903017,Mar,8,0
311,207.0,32673.75051164547,0.19820987366183476,0.03019487285270407,Sep,4,0
312,42.0,13350.899822019312,0.05052162160432348,0.07306512354610431,Oct,2,0
313,682.0,9220.574513189484,0.05436742234672223,0.11544362494429583,Oct,2,0
314,53.0,33282.71226254412,0.009125302171789482,0.08481109256250077,May,1,1
315,643.0,14915.954527718603,0.17867309224096542,0.10248120775262923,Oct,3,1
316,581.0,31151.230744593144,0.032331836035340414,0.05309333310676558,Dec,3,0
317,248.0,5010.678630571383,0.04801308010293276,0.03229999150808091,June,2,0
318,626.0,34866.99605734801,0.035992312278788796,0.05798602025208446,Nov,3,0
319,582.0,31372.927728923238,0.1319729705774391,0.04767659988732391,Dec,2,0
320,9.0,17958.379011814322,0.16265949171496277,0.014904685292048775,Nov,7,1
321,217.0,31812.83117240717,0.10598025223432737,0.06476583404255101,Nov,2,0
322,417.0,38386.863074881774,0.09798823585317482,0.0838239130084164,Jul,4,0
323,685.0,33780.97515304867,0.1352296237048476,0.06822376724490142,Jul,1,1
324,658.0,8965.710953586571,0.015679182993728374,0.030371330092102994,Sep,4,0
325,549.0,31363.92796730008,0.08165655828577989,0.15646904836475134,Nov,3,0
326,424.0,24222.93637497929,0.14330601052889597,0.03702309354131874,Jul,7,1
327,211.0,36166.13702263955,0.05127652180483264,0.06271391822956268,Sep,4,0
328,464.0,12746.339101382066,0.1204549372123465,0.19423736405868847,Aug,2,1
329,643.0,15735.24813834977,0.05756437003564521,0.16990732262039102,Oct,3,1
330,90.0,1659.5666357097825,0.09158628851992501,0.10257064488540216,Nov,7,0
331,82.0,3977.9637237648794,0.1701344688630743,0.14945919948252026,Feb,3,1
332,107.0,18017.25726220399,0.06741911363697546,0.1503516776760115,Jul,7,1
333,7.0,18056.283258927062,0.12535362633031447,0.05568091622964575,Aug,1,1
334,209.0,29421.562916291194,0.07868838827808199,0.1308843104695816,Aug,2,0
335,408.0,9394.324177403194,0.08568320566237415,0.10618664037653834,Jul,5,0
336,11.0,2265.5562333017792,0.10809440949738018,0.02991205385567844,Oct,7,0
337,345.0,3931.2349461088784,0.017293440026929226,0.1693859508314422,Aug,1,1
338,176.0,16714.1856906677,0.08502228414842396,0.18712886853472188,Feb,3,1
339,16.0,5185.7536844954975,0.008769381729738642,0.004164175477383954,Mar,7,0
340,592.0,1195.9991080838831,0.15943382537573325,0.13637017277745334,Sep,8,1
341,684.0,31605.27629777043,0.12548229323084603,0.02333560345286163,Nov,3,0
342,702.0,37856.31176338047,0.12201398239820849,0.19713221492775826,Oct,3,0
343,1.0,1252.9869022290873,0.009257815387526527,0.19375386113202764,Nov,3,0
344,573.0,1166.653672726547,0.15768530150173982,0.10332142252955624,Sep,2,1
345,413.0,8774.459023518744,0.14576751149111616,0.14168676365195376,Jul,5,0
346,454.0,23140.17307012972,0.025243830801989615,0.028038994665626003,Sep,8,1
347,475.0,43155.489517162554,0.055520697425864726,0.020311821660263574,Mar,4,0
348,147.0,23919.324380613798,0.182014060755147,0.11180725047338516,Dec,3,0
