,DTWpc,Eucpc_corr,PCDpc,Pearson_ori,Pearson_pc,DTWpriv,Eucpriv_corr,PCDpriv,Pearson_priv,epsilon
14,31263758.524844006,5113262.536575788,0.26463987102583625,-0.2593752813091595,-0.5240151523349957,41830481.05625005,6238872.976379039,0.3731647931247792,-0.6325400744339387,0.2
15,40735283.51675795,6157559.176215704,0.24024669457630937,-0.26004070135948426,-0.5002873959357936,37999296.77153713,5783595.127726549,0.3383861449423701,-0.5984268463018544,0.2
16,41081312.485495664,6124826.662034543,0.24565680414858027,-0.2606681502354552,-0.5063249543840355,43078231.785022706,6331261.128834818,0.31101811695742354,-0.5716862671928787,0.2
17,34405860.20106588,5413331.993956286,0.31334144201689423,-0.26125922317536904,-0.5746006651922633,36204465.063474484,5700425.830634954,0.34137035125592335,-0.6026295744312924,0.2
18,38084751.624662444,5805312.422596684,0.3761093279923819,-0.2618154393770484,-0.6379247673694303,39554775.449173786,5956333.188209438,0.2585111678049225,-0.5203266071819709,0.2
19,40661063.949954934,6064605.728559334,0.39938658700624086,-0.2623382462028432,-0.661724833209084,38562672.26428181,5868552.581013816,0.3194671247152585,-0.5818053709181017,0.2
20,40335586.404210694,6144791.760561175,0.35298371069399465,-0.26282902311792117,-0.6158127338119158,43180977.68154489,6327983.031672575,0.41031073908328003,-0.6731397622012012,0.3
21,40677374.83097278,6080308.448140453,0.3344423269648424,-0.26328908538091905,-0.5977314123457614,48268750.197586626,6925902.728658009,0.2969601237708373,-0.5602492091517564,0.3
22,26934630.127684608,4675930.629052918,0.30897568794475305,-0.26371968750459684,-0.5726953754493499,38872379.369108,5864925.021789384,0.4017465938651271,-0.665466281369724,0.3
23,40708962.425732955,6090076.059702982,0.3585484197258729,-0.2641220265026688,-0.6226704462285417,44480264.04477175,6641749.924271662,0.2900644048542379,-0.5541864313569067,0.3
24,39286533.656112246,5983250.019214922,0.4586445373518261,-0.2644972449377554,-0.7231417822895815,41243823.33379085,6145042.587901125,0.41751444708951246,-0.6820116920272679,0.3
25,30081970.357926503,4994274.102074739,0.3549173328022844,-0.26484643378420075,-0.6197637665864851,37389019.74704964,5722523.6506238105,0.41471524234141827,-0.679561676125619,0.3
26,41028534.44776557,6130489.537399505,0.4013119450966374,-0.2651706351184934,-0.6664825802151308,40111269.38709138,6053545.262653052,0.4618286347227916,-0.726999269841285,0.3
27,36199425.074611865,5586642.257244565,0.4368490775558397,-0.26547084464897197,-0.7023199222048117,34631680.65450771,5490727.075597526,0.45437901428961336,-0.7198498589385853,0.3
28,38983743.04665942,5909600.693048446,0.43875920727238926,-0.26574801409572457,-0.7045072213681138,39777756.782976925,6012322.016893314,0.33466387731577774,-0.6004118914115023,0.3
29,31553700.689722933,5139315.662680593,0.4174300891993367,-0.26600305343062475,-0.6834331426299615,37373493.45712349,5774702.487586142,0.4267251903054647,-0.6927282437360894,0.3
30,41356870.8970017,6185636.915160551,0.4308584966246523,-0.26623683298687,-0.6970953296115223,42520434.432072856,6276785.585018519,0.4867269864066482,-0.7529638193935182,0.4
31,37740038.19216869,5759327.496754213,0.47634287206149256,-0.2664501854465247,-0.7427930575080173,48872287.75582218,7029073.037500717,0.37239993033878344,-0.6388501157853081,0.4
32,26825846.48178634,4640484.745375031,0.4338148694912156,-0.26664390771411817,-0.7004587772053338,37014174.095379405,5697115.022498985,0.4496622964884379,-0.7163062042025561,0.4
33,41100835.76987313,6127536.401376213,0.4416348978725406,-0.26681876268359406,-0.7084536605561347,45274997.74019177,6733142.973842044,0.3759883190533545,-0.6428070817369486,0.4
34,38293349.7044929,5915512.557877512,0.500617174669254,-0.2669754809055311,-0.7675926555747851,39394556.555081435,5920987.699619784,0.4650791107872238,-0.7320545916927549,0.4
35,27567628.92991069,4712840.30017545,0.48264563653723963,-0.2671147621609345,-0.7497603986981741,38120467.68420499,5790739.760984996,0.4553566134104586,-0.7224713755713931,0.4
36,40052042.99127852,5998365.508720414,0.4720119042401842,-0.26723727694755334,-0.7392491811877375,41041332.95492271,6147080.767142721,0.4850071729088125,-0.7522444498563658,0.4
37,37462226.10194722,5745658.160837131,0.4662408548863911,-0.2673436678841835,-0.7335845227705746,40721961.54077752,6239709.648812882,0.47330540278128674,-0.7406490706654703,0.4
38,39008401.25743716,5898865.466582317,0.5094241050842492,-0.2674345510380585,-0.7768586561223076,40006594.30477884,6021908.796042487,0.4536969275731693,-0.7211314786112278,0.4
39,29456865.156573378,4929257.07934582,0.5077947219951289,-0.26751051718011193,-0.7753052391752407,38034990.741418764,5881639.063091743,0.5325924810768286,-0.8001029982569405,0.4
40,31085385.68894842,5254397.164571848,0.44464132827365643,-0.2675721329724988,-0.7122134612461553,40703034.0188077,6118133.853235894,0.39399386776597856,-0.6615660007384774,0.5
41,38353104.36787977,5853895.483452457,0.4981255664870431,-0.2676199420925294,-0.7657455085795725,50638877.299964294,7235136.552579902,0.4618684558618802,-0.7294883979544096,0.5
42,24508779.744032454,4430388.936577597,0.44906721173937203,-0.2676544662968152,-0.7167216780361872,37463865.557451,5726327.811871444,0.5137954904720083,-0.7814499567688236,0.5
43,41466229.04430454,6161041.293304056,0.48946197711853373,-0.2676762064292771,-0.7571381835478108,44047814.88953685,6617988.651115328,0.40906359201563286,-0.67673979844491,0.5
44,38477827.72672466,5946697.551379734,0.505850717063129,-0.2676856433762808,-0.7735363604394098,40055535.7529279,6032187.065039987,0.5053845104167427,-0.7730701537930236,0.5
45,26680001.79604402,4627515.984677537,0.45154011523429094,-0.2676832389720877,-0.7192233542063786,38120692.77591713,5791367.605410641,0.5166789570796708,-0.7843621960517585,0.5
46,40874461.592036106,6090775.115485267,0.5259654568718906,-0.2676694368575044,-0.793634893729395,43086225.39134695,6330654.22640848,0.528870154141361,-0.7965395909988653,0.5
47,37716459.51425439,5782499.542414374,0.49818869538622435,-0.2676446632944556,-0.7658333586806799,41439611.75016724,6281606.818367544,0.5246590061623485,-0.7923036694568041,0.5
48,38104009.82584616,5808007.301557212,0.5364710725899369,-0.2676093279390492,-0.8040804005289861,39937438.32762718,6035104.622868264,0.45403553822447223,-0.7216448661635214,0.5
49,27015154.90810169,4674549.695626773,0.5412090119782758,-0.26756382457550837,-0.8087728365537841,37950509.860983126,5828188.699274701,0.5521192857005319,-0.8196831102760402,0.5
50,28593488.66673465,4988035.595210741,0.4722314603932062,-0.2675085318131796,-0.7397399922063858,40778622.58620915,6112797.669550234,0.4696213387632254,-0.737129870576405,0.6
51,31832477.053166527,5212542.920800262,0.5190916596011752,-0.26744381374875664,-0.7865354733499319,37196004.28086165,5705249.250920825,0.5060347836619725,-0.7734785974107292,0.6
52,25100200.22605666,4512690.681555976,0.48041084642746096,-0.267370020595635,-0.747780867023096,35488172.5893401,5540023.349682614,0.534297429065195,-0.8016674496608299,0.6
53,41701148.42270474,6170319.18801943,0.5192442928172742,-0.2672874892822464,-0.7865317820995206,44784353.525204055,6746143.294003952,0.4901315164560482,-0.7574190057382946,0.6
54,39088401.702378176,5991390.721797859,0.546611612293984,-0.26719654402110804,-0.8138081563150921,38732291.855936445,5851074.212353906,0.5322704376000761,-0.7994669816211841,0.6
55,28061937.367331598,4808832.53207803,0.501788546656137,-0.26709749685018536,-0.7688860435063224,39705573.45383109,5980669.848241973,0.5697639377185552,-0.8368614345687405,0.6
56,39497258.84521958,5973300.18832864,0.545549744968528,-0.26699064814807183,-0.8125403931165999,40979950.2400667,6112381.964954247,0.5684669060354078,-0.8354575541834797,0.6
57,36696013.61191971,5703629.408638996,0.5158606393787244,-0.26687628712446665,-0.782736926503191,42006141.31853619,6407555.627952707,0.5223379614386582,-0.7892142485631248,0.6
58,38318039.95787434,5806296.025377464,0.5640394712370445,-0.26675469228720056,-0.830794163524245,40368603.98960478,6079271.187170387,0.5038175684871242,-0.7705722607743248,0.6
59,24587856.488474384,4440422.866144484,0.5556510590135729,-0.2666261318871517,-0.8222771909007246,36629106.19720367,5699258.950588503,0.5401793135361109,-0.8068054454232626,0.6
60,29652961.612012986,5118573.775539915,0.46175595698877836,-0.2664908643421626,-0.728246821330941,41969254.47858647,6217376.916978256,0.5096185844948716,-0.7761094488370343,0.7
61,40476493.63215905,6074526.562966569,0.5739718368059057,-0.2663491386411397,-0.8403209754470453,38346927.142681435,5821983.755702343,0.5587625212621916,-0.8251116599033314,0.7
62,24345906.483019844,4431337.220817822,0.5066666937656031,-0.2662011947292985,-0.7728678884949016,37107206.02942258,5674257.142335042,0.5681443205454394,-0.8343455152747379,0.7
63,42013302.75825231,6234091.735427648,0.553632302470213,-0.2660472638756272,-0.8196795663458402,45645553.40159564,6870242.378414476,0.49295277106761576,-0.759000034943243,0.7
64,36896214.80268313,5722717.738465178,0.5605898855247291,-0.2658875690234163,-0.8264774545481455,39947129.43841716,6059515.94477385,0.5570155287649357,-0.822903097788352,0.7
65,28067438.82759332,4774470.286502015,0.5368924848765813,-0.26572232512479094,-0.8026148100013721,40840633.31158388,6072853.880002144,0.5732800298185305,-0.8390023549433214,0.7
66,41178413.378070444,6128284.766254708,0.5819822797255707,-0.26555173946002925,-0.8475340191856,42360637.34040205,6291449.782514834,0.5781791998839352,-0.8437309393439645,0.7
67,38398940.35824907,5857333.483286597,0.5376987473305992,-0.2653760119424543,-0.8030747592730535,41000516.357890785,6256965.881515897,0.5502279801299254,-0.8156039920723797,0.7
68,38387402.66845543,5816439.336549646,0.5692007305757403,-0.26519533540964085,-0.8343960659853811,39193281.73706422,5951802.342009603,0.5020108630773268,-0.7672061984869677,0.7
69,37723380.771455005,5770530.916441713,0.5522021224031617,-0.26500989590161755,-0.8172120183047793,40495887.408547655,6136831.293690525,0.5161692145420818,-0.7811791104436994,0.7
70,39751973.21724773,6038385.340284149,0.5416967626836351,-0.2648198729267103,-0.8065166356103454,37578028.705942385,5750284.709895777,0.56618010220123,-0.8309999751279403,0.8
71,40042268.87360917,5998726.1679128595,0.5629432904890792,-0.26462543971566815,-0.8275687302047474,37056570.0126289,5699820.176222532,0.567853433569516,-0.8324788732851841,0.8
72,22615608.45601818,4195533.789801449,0.503588594537384,-0.264426763464628,-0.768015358002012,35286274.04877118,5558779.942469121,0.5770616053637402,-0.8414883688283682,0.8
73,42595392.558866285,6284210.80631771,0.5557238161722986,-0.2642240055674628,-0.8199478217397613,45318031.35660173,6850266.013979604,0.500032854019147,-0.7642568595866098,0.8
74,36274953.73086634,5707468.155804282,0.5442122673548739,-0.26401732183806803,-0.808229589192942,41276002.83318626,6185072.526222508,0.550686245798814,-0.814703567636882,0.8
75,26777947.716618106,4673441.893507047,0.5044315863504268,-0.2638068627230441,-0.7682384490734709,39684355.254423514,5977936.815918861,0.5878099208409113,-0.8516167835639554,0.8
76,41580024.59632703,6222258.493230367,0.5547137744907708,-0.2635927735052427,-0.8183065479960134,41490250.88030893,6194016.533922209,0.582967114558627,-0.8465598880638697,0.8
77,31357770.621648125,5282525.386327531,0.5581666739581659,-0.2633751944986465,-0.8215418684568124,41859327.33350677,6364027.314518492,0.5310926305822865,-0.7944678250809329,0.8
78,38322353.6141982,5838746.859054999,0.5745651898228045,-0.26315426123494423,-0.8377194510577487,40233836.59095714,6069636.1485739425,0.5239657741282963,-0.7871200353632405,0.8
79,37857359.94703939,5805227.068422045,0.5414993070241745,-0.26293010464225447,-0.804429411666429,40345456.87161527,6096216.810015709,0.5376177421784794,-0.8005478468207338,0.8
80,38786823.16380792,5918401.984214537,0.5752845226724221,-0.2627028512163287,-0.8379873738887509,36525161.00567317,5710210.924263239,0.592539311211912,-0.8552421624282407,0.9
81,39408431.70002064,5945604.037709528,0.5641851618586363,-0.26247262318460063,-0.826657785043237,36656095.25353807,5715978.138215008,0.5751243698604738,-0.8375969930450744,0.9
82,21660790.059452765,4134964.9675617083,0.5370312909501735,-0.26223953866342725,-0.7992708296136009,37499637.26003394,5714281.211682687,0.5891602567142835,-0.8513997953777108,0.9
83,41866625.9901815,6215130.353253399,0.5490172451301925,-0.2620037118088158,-0.8110209569390083,44984922.66706348,6846494.520117663,0.5010346592061734,-0.7630383710149893,0.9
84,37584600.92995055,5792883.669304057,0.5725006304672634,-0.2617652529609603,-0.8342658834282237,44720651.390453495,6564654.559748154,0.5663698986629981,-0.8281351516239585,0.9
85,23567200.48533633,4330828.662578357,0.543731602955315,-0.26152426878286034,-0.8052558717381753,39468648.61648316,5971217.474327087,0.5943138904923952,-0.8558381592752556,0.9
86,36940812.6146244,5708580.735803685,0.5878460673239907,-0.261280862393297,-0.8491269297172876,43058949.338725924,6364223.372332527,0.5857269913514835,-0.8470078537447806,0.9
87,28461894.627738528,5075827.074137016,0.5223676245519391,-0.2610351334944294,-0.7834027580463685,42162253.24314574,6456483.069969477,0.5420619117359345,-0.803097045230364,0.9
88,38295098.72363718,5825283.154133508,0.5862819599546496,-0.26078717849423183,-0.8470691384488814,40138882.22045767,6072210.093426885,0.5273124552312003,-0.7880996337254321,0.9
89,37689357.6401968,5783830.975737787,0.5692647275392059,-0.26053709062403707,-0.8298018181632429,40154017.27861785,6054303.779919247,0.5511529873758666,-0.8116900779999037,0.9
90,40766585.555281356,6084690.180635861,0.6004282702444703,-0.2602849600513773,-0.8607132302958477,37336731.73603076,5712609.856247017,0.5866466324540143,-0.8469315925053915,1.0
91,39850563.807985805,5968808.593634592,0.591073075959431,-0.26003087398836955,-0.8511039499478006,36957170.2535047,5693147.816428907,0.593963467932099,-0.8539943419204685,1.0
92,38779251.04510022,5887229.634394301,0.5809216323701382,-0.2597749167957728,-0.840696549165911,35829574.710044734,5588477.787912211,0.5776578785427156,-0.8374327953384884,1.0
93,37266129.435043015,5733202.374339199,0.5968315088001135,-0.25951717008300695,-0.8563486788831205,21344429.034520008,4086067.919919115,0.5287114993057382,-0.7882286693887453,1.0
94,38548010.09243637,5864470.791483184,0.5827383467090473,-0.25925771280421595,-0.8419960595132633,37654841.81311372,5751479.796842186,0.5773776650723574,-0.8366353778765734,1.0
95,41839576.83781014,6211769.875492078,0.5904001013557267,-0.2589966213506099,-0.8493967227063367,42072797.76785376,6229693.776810753,0.5921258044833395,-0.8511224258339495,1.0
96,34791765.46371652,5454480.536317876,0.5577934110898899,-0.2587339696392223,-0.8165273807291121,43003254.352027774,6398142.751732051,0.5786843255028884,-0.8374182951421106,1.0
97,34945662.211213514,5495256.135190619,0.5927276138237567,-0.25846982919824707,-0.8511974430220038,41973066.832034625,6332709.805733219,0.5424090656587512,-0.8008788948569984,1.0
98,39021136.07555101,5911972.41753,0.5829452615160602,-0.25820426924909873,-0.8411495307651589,40111964.83203249,6064382.239271611,0.5419172502003919,-0.8001215194494906,1.0
99,39114510.999490544,5929254.990318577,0.5772516934134534,-0.25793735678532004,-0.8351890501987734,39304644.766295634,6014152.8635145305,0.5380535553905872,-0.7959909121759072,1.0
100,42297695.50261796,6294462.80990232,0.5725733749511042,-0.2576691566485196,-0.8302425315996237,36880551.62675061,5738986.022013264,0.5600996362920911,-0.8177687929406107,2.0
101,37095335.28033437,5801880.081557851,0.5329312355309053,-0.2573997316014062,-0.7903309671323114,54402012.20622603,7597913.93858737,0.5617297208036627,-0.8191294524050688,2.0
102,44674985.854761906,6919636.590323584,0.5007643449792971,-0.2571291423980727,-0.7578934873773698,33797201.44104831,5348262.880588532,0.5874847476962206,-0.8446138900942933,2.0
103,40002578.569047615,6422963.062751917,0.3997495989301098,-0.25685744785166403,-0.6566070467817738,17385051.52120486,3658434.013832068,0.5056395077281279,-0.7624969555797919,2.0
104,38200986.88968255,6081914.421593366,0.4986492343821918,-0.25658470489948615,-0.7552339392816779,34844298.61427604,5517978.838614569,0.5796258896345671,-0.8362105945340532,2.0
105,37735347.76111942,5875708.801400411,0.5722970298301643,-0.25631096866572145,-0.8286079984958857,38807322.81969422,5861568.983612478,0.5904972184483389,-0.8468081871140604,2.0
106,36111403.67265511,5765373.82282693,0.5277478550039562,-0.2560362925217974,-0.7837841475257535,38135859.616918415,5847608.867360137,0.5767844880511006,-0.832820780572898,2.0
107,39293357.948074445,5970076.95222062,0.5905054121426131,-0.255760728144552,-0.8462661402871651,17296206.695837498,3701248.153796802,0.5245267397000937,-0.7802874678446456,2.0
108,38046869.73042466,5811128.896832936,0.5835302051408905,-0.2554843255722441,-0.8390145307131346,39131247.3892403,5946651.199414646,0.555528278812181,-0.8110126043844251,2.0
109,21492463.68968254,4318203.592872558,0.3907023947436451,-0.25520713325852895,-0.645909528002174,38839023.30688048,5940310.914754843,0.5622306598342338,-0.8174377930927628,2.0
110,42993043.69090362,6349488.846347748,0.5809540103886404,-0.2549291981244712,-0.8358832085131115,29705619.4197535,5035531.535274605,0.5527731258252873,-0.8077023239497584,3.0
111,32535748.495392602,5269931.283087475,0.561803338335026,-0.25465056560866023,-0.8164539039436862,50076783.37334055,7221814.761918841,0.5202052171918734,-0.7748557828005336,3.0
112,40974662.50565145,6156428.062475758,0.5765074055186086,-0.2543712797155243,-0.8308786852341329,39336533.07628065,5993569.830048963,0.5647799378828117,-0.819151217598336,3.0
113,43572127.840852216,6408731.70124827,0.5983282957342995,-0.2540913830619193,-0.8524196787962187,14509274.934343431,3330523.778587574,0.5501627329326739,-0.8042541159945933,3.0
114,38703629.91666668,6199389.085954214,0.4806190640002452,-0.2538109169220207,-0.7344299809222659,41040700.94641813,6346006.386667305,0.5265903907030132,-0.7804013076250338,3.0
115,38402113.89991398,5931416.09731884,0.5512203536612759,-0.25352992127065427,-0.8047502749319301,40825694.833108574,6165915.512706774,0.5968684957977255,-0.8503984170683798,3.0
116,32914874.14418774,5328350.243018743,0.5697632505337169,-0.2532484348250645,-0.8230116853587814,37810264.389239766,5819260.97601758,0.5751479572795586,-0.828396392104623,3.0
117,42726603.13032041,6365679.541509636,0.5638978043551379,-0.25296649508519337,-0.8168642994403313,15330359.180722058,3449321.563503535,0.5227975318984208,-0.7757640269836141,3.0
118,48783998.83508159,6970322.040017272,0.5847392924368319,-0.25268413837259307,-0.8374234308094249,40109096.8116457,6046747.808344029,0.5795275204483871,-0.8322116588209801,3.0
119,36549594.68652655,5696185.299028474,0.5600365051120235,-0.2524013998679063,-0.8124379049799298,28772572.00743146,5152468.241577671,0.5084808025853742,-0.7608822024532805,3.0
120,42178456.24225498,6335471.219390062,0.5642365923822447,-0.2521183136470928,-0.8163549060293375,52913270.19761904,7618099.267664699,0.5228893267720037,-0.7750076404190965,4.0
121,42554818.30057792,6305926.630154314,0.5910867104500368,-0.25183491271636793,-0.8429216231664047,39455692.70570263,5986737.728826123,0.5612034262550997,-0.8130383389714676,4.0
122,32841837.877072923,5403317.7348544765,0.535176596533249,-0.2515512290459416,-0.7867278255791906,38539697.6905428,5996670.310630822,0.5577489895131629,-0.8093002185591045,4.0
123,37459455.0,6188946.892160487,0.3580721502322447,-0.2512672936025795,-0.6093394438348242,15474221.953030298,3480578.966339316,0.4790335103579809,-0.7303008039605604,4.0
124,31880268.484575152,5257092.811393672,0.5664737330917602,-0.25098313638106756,-0.8174568694728278,37571146.80804474,6007877.599194261,0.5430247097350447,-0.7940078461161123,4.0
125,39729977.48817017,6034901.479742002,0.5586842173304892,-0.25069878643457033,-0.8093830037650596,39847789.399694756,6022545.864122202,0.5870673048253225,-0.8377660912598929,4.0
126,44259019.1119694,6556256.393115382,0.5608115077703117,-0.25041427190398013,-0.8112257796742919,36191400.94608308,5664927.836933524,0.5728853930042579,-0.823299664908238,4.0
127,9727714.213131312,2763704.280399081,0.5285678026968719,-0.25012962004625067,-0.7786974227431226,14383722.604445554,3450330.008197961,0.49464852965578926,-0.7447781497020399,4.0
128,38387226.32466977,5907377.557164255,0.5534372582234762,-0.2498448572617864,-0.8032821154852626,39957597.94401431,6055994.955368345,0.5593931073262172,-0.8092379645880036,4.0
129,35414238.12776238,5613583.888344814,0.5820563216239053,-0.2495600091208873,-0.8316163307447926,39284901.4242816,6035747.301172944,0.5443091128407486,-0.7938691219616358,4.0
130,38271549.96666667,6232314.516364566,0.38017189801886175,-0.24927510038932119,-0.629446998408183,50340043.362950936,7407963.545050865,0.5221389528180781,-0.7714140532073993,5.0
131,42715718.87812744,6359769.678655628,0.5743971391109313,-0.24899015505303954,-0.8233872941639708,39427721.08852454,6057976.612154376,0.5390855626520474,-0.788075717705087,5.0
132,31302031.47094016,5242754.597835412,0.5359887109101974,-0.24870519634206503,-0.7846939072522624,37822097.66078644,5874324.553075959,0.5775302119310448,-0.8262354082731098,5.0
133,35202567.26449105,5647513.7993531935,0.5329608537119284,-0.2484202467535765,-0.7813811004655048,30655466.842626818,5246674.491662996,0.5186574399756612,-0.7670776867292377,5.0
134,41351961.02919858,6243139.905071169,0.5710987387119338,-0.24813532807424102,-0.8192340667861748,31316006.62142857,5489352.884401069,0.44820840690746133,-0.6963437349817023,5.0
135,40343462.45297202,6093546.2963557085,0.5802341844783285,-0.24785046140181133,-0.8280846458801399,39530310.84797981,6046197.477563628,0.5793511351515721,-0.8272015965533834,5.0
136,30300995.715595506,5051265.458709304,0.5640745514104357,-0.2475656671660012,-0.8116402185764369,35510294.80973747,5654768.113201756,0.5427590160465718,-0.790324683212573,5.0
137,29601225.77504994,4962571.568752951,0.5545285866109135,-0.2472809651486741,-0.8018095517595877,11349586.405555554,3108028.3208343084,0.4457551327772364,-0.6930360979259105,5.0
138,39320717.837026864,5973381.0625679875,0.5488695162126028,-0.24699637450340303,-0.7958658907160059,29376888.37610029,4991532.468921506,0.5657883463497558,-0.8127847208531589,5.0
139,38208512.58491786,5925058.044081768,0.5477051944320744,-0.2467119137743432,-0.7944171082064176,32539723.537903767,5599202.042923415,0.45619524117159926,-0.7029071549459425,5.0
140,42441973.99653679,6445641.465843729,0.5193395270947032,-0.2464276009145455,-0.7657671280092487,26939133.092857137,5006322.881666008,0.4717807991733246,-0.7182084000878701,10.0
141,42145890.846933626,6390895.209508773,0.5420320227268529,-0.24614345330364445,-0.7881754760304973,36615752.97023809,5750624.926497729,0.5709030811818498,-0.8170465344854942,10.0
142,43014813.70924909,6580674.916231934,0.5379053791573144,-0.24585948776497565,-0.7837648669222901,37448783.589682534,6071999.150065705,0.5391101120951415,-0.7849695998601172,10.0
143,39275892.283910535,6145068.998993395,0.5300493892622054,-0.24557572058216598,-0.7756251098443714,20208740.368253965,4134739.728913626,0.49153427374866693,-0.7371099943308329,10.0
144,39365406.17557719,6288124.476158917,0.49500096381266145,-0.24529216751517827,-0.7402931313278397,28227698.686002888,5006573.168549042,0.5098562831518854,-0.7551484506670636,10.0
145,37851349.44032911,5915855.350900945,0.5641806806997398,-0.24500884381584417,-0.809189524515584,37851011.1044622,5988426.547226719,0.5415110401522839,-0.7865198839681281,10.0
146,30856746.08109668,5273062.0004516635,0.4928892519768089,-0.24472576424290007,-0.7376150162197089,26202779.329365086,4766665.193094489,0.525824603110707,-0.770550367353607,10.0
147,37630080.72676768,5922239.579838293,0.5328853337612635,-0.2444429430765621,-0.7773282768378256,20441666.633333333,4243772.676459656,0.3612107703938875,-0.6056537134704496,10.0
148,35923298.38015872,5841418.900755463,0.5036464030829022,-0.2441603941326252,-0.7478067972155273,38902555.41147185,6099609.3973091105,0.5319689797049405,-0.7761293738375658,10.0
149,26307071.76904762,4778231.424656917,0.5070925642007194,-0.2438781307761235,-0.7509706949768429,29445337.6,5321564.530991231,0.38774979736769777,-0.6316279281438213,10.0
150,42910425.55238098,6670395.710240284,0.4971478010957392,-0.24359616593456127,-0.7407439670303004,25507508.146031752,4767320.037178659,0.4857678284621866,-0.7293639943967478,15.0
151,23057706.72539682,4392635.968749504,0.4859172774844063,-0.24331451211073898,-0.7292317895951452,36435145.157828294,5847553.731089961,0.5360877132898494,-0.7794022254005883,15.0
152,42886829.993650794,6523641.97522872,0.5348485634722258,-0.24303318139516045,-0.7778817448673863,37076999.28809524,6015339.5429608235,0.5231643410433318,-0.7661975224384922,15.0
153,43921875.27142857,6730400.764574719,0.4972529215824678,-0.2427521854780694,-0.7400051070605372,22735092.126190484,4603601.936696274,0.399291553911705,-0.6420437393897744,15.0
154,39633475.49325396,6280468.798416058,0.5172886246235839,-0.24247153566111262,-0.7597601602846966,27917700.416666668,5102512.374427059,0.3378941034894553,-0.5803656391505679,15.0
155,21435955.52835498,4356122.980114237,0.4564732811400618,-0.24219124286864072,-0.6986645240087025,25516008.157142855,4847645.131440644,0.4675472045928629,-0.7097384474615036,15.0
156,40549940.54880951,6269732.745764522,0.527966926882039,-0.24191131765864438,-0.7698782445406833,24895958.450000003,4723482.985807367,0.45920446975053497,-0.7011157874091793,15.0
157,38663257.4904762,6151286.47733533,0.5050302760356069,-0.24163177023338717,-0.7466620462689941,18582846.25,4086572.027735693,0.279889341956917,-0.5215211121903042,15.0
158,35197134.083730154,5748713.616217266,0.5106433722385082,-0.2413526104496845,-0.7519959826881927,36246028.13253968,5970571.962957007,0.4792109791159401,-0.7205635895656246,15.0
159,41711389.14206349,6405457.498841495,0.5170643426330117,-0.24107384782888766,-0.7581381904618993,23238123.421428572,4508639.707111334,0.4508687809129662,-0.6919426287418539,15.0
160,43571384.16428572,6797770.548897262,0.47089565678302486,-0.2407954915665494,-0.7116911483495743,25797203.845238104,4995813.446671743,0.44508688475105657,-0.685882376317606,20.0
