,klpc,distocenterpc,wdispc,nodessimpc,pc_node_num,klpriv,distocenterpriv,wdispriv,nodessimpriv,priv_node_num,cluster_intra_dis_diff_pc_priv,cluster_real_node_num,epsilon
12,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.11096151198889333,47224.33928571428,4740.8141456790845,0.75,42.0,9694.690476190488,56.0,0.2
13,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.13142807870449782,57165.34531539889,3773.471768731877,0.625,77.0,8009.625927643792,56.0,0.2
14,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.11728690210912601,50983.05760368664,5165.370467876579,0.8928571428571429,62.0,7170.864090567105,56.0,0.2
15,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.13434927831131194,61460.00746753247,14503.097615798166,0.9821428571428571,55.0,6419.92221407625,56.0,0.2
16,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.11696476760638108,50577.78303571429,2682.9476451214105,0.7142857142857143,40.0,11298.60849867724,56.0,0.2
17,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.10170339670767499,55030.38957725947,5689.252512218296,0.875,49.0,5213.481839164226,56.0,0.2
18,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.11962090731167446,49367.51275510204,5277.955080136216,0.875,49.0,3900.3131377551035,56.0,0.2
19,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.11532929063502481,52062.425691244236,5475.118132975783,0.8928571428571429,62.0,3534.726451612907,56.0,0.2
20,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.13466865742350834,46039.516233766226,4178.705303682581,0.7857142857142857,44.0,7098.701789489591,56.0,0.3
21,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.1144954712331448,51090.23285714285,8620.498203589408,0.8928571428571429,50.0,8181.850848214293,56.0,0.3
22,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.11096151198889333,47224.33928571428,4740.8141456790845,0.75,42.0,9694.690476190488,56.0,0.3
23,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.13142807870449782,57165.34531539889,3773.471768731877,0.625,77.0,8009.625927643792,56.0,0.3
24,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.11728690210912601,50983.05760368664,5165.370467876579,0.8928571428571429,62.0,7170.864090567105,56.0,0.3
25,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.13434927831131194,61460.00746753247,14503.097615798166,0.9821428571428571,55.0,6419.92221407625,56.0,0.3
26,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.11696476760638108,50577.78303571429,2682.9476451214105,0.7142857142857143,40.0,11298.60849867724,56.0,0.3
27,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.10170339670767499,55030.38957725947,5689.252512218296,0.875,49.0,5213.481839164226,56.0,0.3
28,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.11962090731167446,49367.51275510204,5277.955080136216,0.875,49.0,3900.3131377551035,56.0,0.3
29,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.11532929063502481,52062.425691244236,5475.118132975783,0.8928571428571429,62.0,3534.726451612907,56.0,0.3
30,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.1277095662708529,50520.49563492063,3624.222442283406,0.8035714285714286,45.0,2617.7223883351835,56.0,0.4
31,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.11643277677551025,55909.90706997085,7747.724945786365,0.875,49.0,3362.1766353862913,56.0,0.4
32,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.1708870040910089,54751.78826530611,6315.042314570258,0.875,49.0,2167.241496598661,56.0,0.4
33,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.1178783140672595,56125.92199248121,14001.063024456602,0.9821428571428571,57.0,6970.202604726117,56.0,0.4
34,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.132556447367164,52464.554285714294,6146.543412160006,0.8928571428571429,50.0,8652.360772594759,56.0,0.4
35,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.14539531700715946,54043.17202380953,5521.527668640575,0.9285714285714286,60.0,996.9132296466923,56.0,0.4
36,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.12954228864689446,63071.02849544073,6809.511022844354,0.8392857142857143,47.0,1194.6369610492038,56.0,0.4
37,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.13843956831530677,56986.43214285715,5209.130764935745,0.9285714285714286,60.0,7169.524404761905,56.0,0.4
38,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.09718523510587306,53500.759146341465,6965.128681048531,0.7321428571428572,41.0,232.93325348431972,56.0,0.4
39,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.10931319642904155,57635.45686813188,6831.328339979726,0.8392857142857143,65.0,2038.3047252747347,56.0,0.4
40,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.1277095662708529,50520.49563492063,3624.222442283406,0.8035714285714286,45.0,2617.7223883351835,56.0,0.5
41,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.11643277677551025,55909.90706997085,7747.724945786365,0.875,49.0,3362.1766353862913,56.0,0.5
42,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.1708870040910089,54751.78826530611,6315.042314570258,0.875,49.0,2167.241496598661,56.0,0.5
43,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.1178783140672595,56125.92199248121,14001.063024456602,0.9821428571428571,57.0,6970.202604726117,56.0,0.5
44,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.132556447367164,52464.554285714294,6146.543412160006,0.8928571428571429,50.0,8652.360772594759,56.0,0.5
45,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.14539531700715946,54043.17202380953,5521.527668640575,0.9285714285714286,60.0,996.9132296466923,56.0,0.5
46,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.12954228864689446,63071.02849544073,6809.511022844354,0.8392857142857143,47.0,1194.6369610492038,56.0,0.5
47,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.13843956831530677,56986.43214285715,5209.130764935745,0.9285714285714286,60.0,7169.524404761905,56.0,0.5
48,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.09718523510587306,53500.759146341465,6965.128681048531,0.7321428571428572,41.0,232.93325348431972,56.0,0.5
49,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.10931319642904155,57635.45686813188,6831.328339979726,0.8392857142857143,65.0,2038.3047252747347,56.0,0.5
50,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.1277095662708529,50520.49563492063,3624.222442283406,0.8035714285714286,45.0,2617.7223883351835,56.0,0.6
51,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.11643277677551025,55909.90706997085,7747.724945786365,0.875,49.0,3362.1766353862913,56.0,0.6
52,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.1708870040910089,54751.78826530611,6315.042314570258,0.875,49.0,2167.241496598661,56.0,0.6
53,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.1178783140672595,56125.92199248121,14001.063024456602,0.9821428571428571,57.0,6970.202604726117,56.0,0.6
54,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.132556447367164,52464.554285714294,6146.543412160006,0.8928571428571429,50.0,8652.360772594759,56.0,0.6
55,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.14539531700715946,54043.17202380953,5521.527668640575,0.9285714285714286,60.0,996.9132296466923,56.0,0.6
56,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.12954228864689446,63071.02849544073,6809.511022844354,0.8392857142857143,47.0,1194.6369610492038,56.0,0.6
57,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.13843956831530677,56986.43214285715,5209.130764935745,0.9285714285714286,60.0,7169.524404761905,56.0,0.6
58,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.09718523510587306,53500.759146341465,6965.128681048531,0.7321428571428572,41.0,232.93325348431972,56.0,0.6
59,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.10931319642904155,57635.45686813188,6831.328339979726,0.8392857142857143,65.0,2038.3047252747347,56.0,0.6
60,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.1277095662708529,50520.49563492063,3624.222442283406,0.8035714285714286,45.0,2617.7223883351835,56.0,0.7
61,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.11643277677551025,55909.90706997085,7747.724945786365,0.875,49.0,3362.1766353862913,56.0,0.7
62,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.1708870040910089,54751.78826530611,6315.042314570258,0.875,49.0,2167.241496598661,56.0,0.7
63,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.1178783140672595,56125.92199248121,14001.063024456602,0.9821428571428571,57.0,6970.202604726117,56.0,0.7
64,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.132556447367164,52464.554285714294,6146.543412160006,0.8928571428571429,50.0,8652.360772594759,56.0,0.7
65,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.14539531700715946,54043.17202380953,5521.527668640575,0.9285714285714286,60.0,996.9132296466923,56.0,0.7
66,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.12954228864689446,63071.02849544073,6809.511022844354,0.8392857142857143,47.0,1194.6369610492038,56.0,0.7
67,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.13843956831530677,56986.43214285715,5209.130764935745,0.9285714285714286,60.0,7169.524404761905,56.0,0.7
68,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.09718523510587306,53500.759146341465,6965.128681048531,0.7321428571428572,41.0,232.93325348431972,56.0,0.7
69,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.10931319642904155,57635.45686813188,6831.328339979726,0.8392857142857143,65.0,2038.3047252747347,56.0,0.7
70,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.1277095662708529,50520.49563492063,3624.222442283406,0.8035714285714286,45.0,2617.7223883351835,56.0,0.8
71,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.11643277677551025,55909.90706997085,7747.724945786365,0.875,49.0,3362.1766353862913,56.0,0.8
72,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.1708870040910089,54751.78826530611,6315.042314570258,0.875,49.0,2167.241496598661,56.0,0.8
73,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.1178783140672595,56125.92199248121,14001.063024456602,0.9821428571428571,57.0,6970.202604726117,56.0,0.8
74,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.132556447367164,52464.554285714294,6146.543412160006,0.8928571428571429,50.0,8652.360772594759,56.0,0.8
75,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.14539531700715946,54043.17202380953,5521.527668640575,0.9285714285714286,60.0,996.9132296466923,56.0,0.8
76,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.12954228864689446,63071.02849544073,6809.511022844354,0.8392857142857143,47.0,1194.6369610492038,56.0,0.8
77,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.13843956831530677,56986.43214285715,5209.130764935745,0.9285714285714286,60.0,7169.524404761905,56.0,0.8
78,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.09718523510587306,53500.759146341465,6965.128681048531,0.7321428571428572,41.0,232.93325348431972,56.0,0.8
79,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.10931319642904155,57635.45686813188,6831.328339979726,0.8392857142857143,65.0,2038.3047252747347,56.0,0.8
80,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.10528855725906211,41034.47664835163,2038.0801106939598,0.6964285714285714,39.0,12103.741374904188,56.0,0.9
81,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.1180826194181674,56829.135651629076,8439.83242361386,0.9821428571428571,57.0,2442.9480537280688,56.0,0.9
82,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.09659283411903431,67708.02195550353,16469.102202666312,0.9107142857142857,61.0,10788.992193598759,56.0,0.9
83,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.12364336895053696,55521.00696125908,6991.0649380920195,0.9464285714285714,59.0,6365.287573503985,56.0,0.9
84,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.11979667144841377,57343.71016483517,5930.3584980179385,0.8392857142857143,65.0,13531.516651715632,56.0,0.9
85,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.12536565723323212,48858.80241935484,9593.133167978085,0.8928571428571429,62.0,6181.282834101381,56.0,0.9
86,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.10746421269270302,54451.06352459016,6597.136919507382,0.9107142857142857,61.0,7425.328009801371,56.0,0.9
87,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.11071219613413659,50874.908613445376,6568.828656905197,0.9107142857142857,51.0,1058.0008753501315,56.0,0.9
88,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.14597594036903525,50121.14781746032,3087.1209388811244,0.7142857142857143,72.0,3146.678075396827,56.0,0.9
89,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.12234405571837402,51275.380580357145,6679.61607126097,0.8571428571428572,64.0,4321.771562499998,56.0,0.9
90,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.10528855725906211,41034.47664835163,2038.0801106939598,0.6964285714285714,39.0,12103.741374904188,56.0,1.0
91,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.1180826194181674,56829.135651629076,8439.83242361386,0.9821428571428571,57.0,2442.9480537280688,56.0,1.0
92,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.09659283411903431,67708.02195550353,16469.102202666312,0.9107142857142857,61.0,10788.992193598759,56.0,1.0
93,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.12364336895053696,55521.00696125908,6991.0649380920195,0.9464285714285714,59.0,6365.287573503985,56.0,1.0
94,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.11979667144841377,57343.71016483517,5930.3584980179385,0.8392857142857143,65.0,13531.516651715632,56.0,1.0
95,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.12536565723323212,48858.80241935484,9593.133167978085,0.8928571428571429,62.0,6181.282834101381,56.0,1.0
96,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.10746421269270302,54451.06352459016,6597.136919507382,0.9107142857142857,61.0,7425.328009801371,56.0,1.0
97,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.11071219613413659,50874.908613445376,6568.828656905197,0.9107142857142857,51.0,1058.0008753501315,56.0,1.0
98,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.14597594036903525,50121.14781746032,3087.1209388811244,0.7142857142857143,72.0,3146.678075396827,56.0,1.0
99,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.12234405571837402,51275.380580357145,6679.61607126097,0.8571428571428572,64.0,4321.771562499998,56.0,1.0
100,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.16077582583167466,63850.42797619047,9730.586666970232,0.9285714285714286,60.0,10712.209952934652,56.0,2.0
101,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.11196500580613486,48170.26865079366,4807.301446226013,0.8035714285714286,45.0,11101.815054563485,56.0,2.0
102,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.12377994584311465,51568.29096638655,4282.174233163277,0.7857142857142857,68.0,5350.73879551822,56.0,2.0
103,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.08604791555018246,48304.615881458965,5248.876884390071,0.8392857142857143,47.0,851.103506296131,56.0,2.0
104,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.11309589387981653,46331.56488095238,14220.373918437417,0.9285714285714286,60.0,2519.371367832842,56.0,2.0
105,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.11058578132911819,53600.24058441558,7808.736262042142,0.9821428571428571,55.0,1439.8446690406417,56.0,2.0
106,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.1352366050369777,59300.78420096851,9602.523170243208,0.9464285714285714,59.0,2575.607333423017,56.0,2.0
107,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.10669195341519369,57830.55721574344,7004.770022797373,0.875,49.0,8013.6494776481995,56.0,2.0
108,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.1379595371263257,45937.182962529274,5968.078386622569,0.9107142857142857,61.0,7330.642930327871,56.0,2.0
109,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.12311047016205606,51439.76594387756,6916.326228706923,1.0,56.0,4157.386198979584,56.0,2.0
110,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.12752624861853942,62793.023041474655,8238.828189568576,0.8928571428571429,62.0,9654.805018218838,56.0,3.0
111,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.12006044403324034,60011.88966836734,13429.526053687976,1.0,56.0,739.8059630101925,56.0,3.0
112,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.14850566048593522,42835.53151260504,5768.5409639979325,0.7857142857142857,68.0,14083.49824929973,56.0,3.0
113,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.11013747152202867,56732.054742388755,11431.813208018348,0.9107142857142857,61.0,7576.335354633658,56.0,3.0
114,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.11190543513762212,57376.43474025974,26709.173415420373,0.9821428571428571,55.0,13564.241227140206,56.0,3.0
115,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.11850602184694663,56650.25954011742,3799.46902337724,0.6964285714285714,73.0,1610.1742866611967,56.0,3.0
116,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.12077596936738129,66614.10954157783,9832.317578762098,0.8035714285714286,67.0,4737.718007186297,56.0,3.0
117,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.125424255256027,48757.20807453415,3841.6943523613727,0.8214285714285714,46.0,1059.6996635610922,56.0,3.0
118,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.11306847475776467,65111.6157635468,24802.373341594823,0.9642857142857143,58.0,11843.789870689652,56.0,3.0
119,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.11125070811668229,57764.7757936508,12533.38010004872,0.9642857142857143,54.0,2167.6236507936555,56.0,3.0
120,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.12752624861853942,62793.023041474655,8238.828189568576,0.8928571428571429,62.0,9654.805018218838,56.0,4.0
121,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.12006044403324034,60011.88966836734,13429.526053687976,1.0,56.0,739.8059630101925,56.0,4.0
122,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.14850566048593522,42835.53151260504,5768.5409639979325,0.7857142857142857,68.0,14083.49824929973,56.0,4.0
123,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.11013747152202867,56732.054742388755,11431.813208018348,0.9107142857142857,61.0,7576.335354633658,56.0,4.0
124,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.11190543513762212,57376.43474025974,26709.173415420373,0.9821428571428571,55.0,13564.241227140206,56.0,4.0
125,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.11850602184694663,56650.25954011742,3799.46902337724,0.6964285714285714,73.0,1610.1742866611967,56.0,4.0
126,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.12077596936738129,66614.10954157783,9832.317578762098,0.8035714285714286,67.0,4737.718007186297,56.0,4.0
127,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.125424255256027,48757.20807453415,3841.6943523613727,0.8214285714285714,46.0,1059.6996635610922,56.0,4.0
128,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.11306847475776467,65111.6157635468,24802.373341594823,0.9642857142857143,58.0,11843.789870689652,56.0,4.0
129,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.11125070811668229,57764.7757936508,12533.38010004872,0.9642857142857143,54.0,2167.6236507936555,56.0,4.0
130,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.12140739266420406,64382.35435267857,9220.434901223492,0.8571428571428572,64.0,11244.136329422756,56.0,5.0
131,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.10183100210459489,49335.291208791205,8525.754119428602,0.9285714285714286,52.0,9936.79249656594,56.0,5.0
132,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.1204553168179278,60256.82738095238,4614.403109566745,0.7678571428571428,69.0,3337.797619047611,56.0,5.0
133,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.1192957773042712,52468.974773242626,8890.705791885426,0.875,63.0,3313.2553854875296,56.0,5.0
134,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.1205223354395245,56189.70758928572,5725.104851067005,0.8571428571428572,48.0,12377.514076166182,56.0,5.0
135,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.11234175395445578,60205.76416256158,10706.85381400111,0.9642857142857143,58.0,5165.678909105358,56.0,5.0
136,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.11794582661118473,64689.35515873016,15543.611151009072,0.875,63.0,2812.963624338634,56.0,5.0
137,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.10405345366131252,62267.73617511522,14278.357992332112,0.8928571428571429,62.0,12450.828437019976,56.0,5.0
138,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.11438146696475658,61235.7037037037,18709.255282456186,0.9642857142857143,54.0,7967.877810846556,56.0,5.0
139,0.10814316821030244,55597.15214285714,7183.297759723314,0.8928571428571429,50.0,0.10357826082720852,54287.765835579514,14731.280044284953,0.9464285714285714,53.0,1309.3863072776294,56.0,5.0
140,0.13354239099727364,53138.21802325582,4968.509294479238,0.7678571428571428,43.0,0.12140739266420406,64382.35435267857,9220.434901223492,0.8571428571428572,64.0,11244.136329422756,56.0,10.0
141,0.11737365000137302,59272.083705357145,5210.9119514804615,0.8571428571428572,64.0,0.10183100210459489,49335.291208791205,8525.754119428602,0.9285714285714286,52.0,9936.79249656594,56.0,10.0
142,0.13040828258638615,56919.02976190477,9367.323192003625,0.9107142857142857,51.0,0.1204553168179278,60256.82738095238,4614.403109566745,0.7678571428571428,69.0,3337.797619047611,56.0,10.0
143,0.12351590406168225,49155.719387755096,9639.925281184627,1.0,56.0,0.1192957773042712,52468.974773242626,8890.705791885426,0.875,63.0,3313.2553854875296,56.0,10.0
144,0.14200744818330235,43812.193513119535,5004.134232384188,0.875,49.0,0.1205223354395245,56189.70758928572,5725.104851067005,0.8571428571428572,48.0,12377.514076166182,56.0,10.0
145,0.11704672437198707,55040.08525345622,7565.684885601433,0.8928571428571429,62.0,0.11234175395445578,60205.76416256158,10706.85381400111,0.9642857142857143,58.0,5165.678909105358,56.0,10.0
146,0.11620588153593896,61876.39153439153,12492.93882774622,0.9642857142857143,54.0,0.11794582661118473,64689.35515873016,15543.611151009072,0.875,63.0,2812.963624338634,56.0,10.0
147,0.12541908260435017,49816.907738095244,12314.902170310235,0.9285714285714286,60.0,0.10405345366131252,62267.73617511522,14278.357992332112,0.8928571428571429,62.0,12450.828437019976,56.0,10.0
148,0.11464146024651001,53267.825892857145,5360.0707586602975,0.8571428571428572,64.0,0.11438146696475658,61235.7037037037,18709.255282456186,0.9642857142857143,54.0,7967.877810846556,56.0,10.0
